0.506509,0.370100,0.446379,0.280693,0.562245,0.754709,0.357366,0.631547,0.338428,0.673120,0.429622,0.267380,0.607439,0.217373,0.572436,0.174255,0.605564,0.334615,0.637941,0.683633,0.297521
0.581851,0.510437,0.660251,0.181293,0.516952,0.183336,0.722734,0.474277,0.450199,0.350257,0.713783,0.448859,0.529824,0.157473,0.497230,0.644174,0.643407,0.713151,0.595518,0.419413,0.392029
0.644788,0.613984,0.656771,0.211972,0.521592,0.481669,0.753894,0.385860,0.409701,0.260195,0.242988,0.691010,0.612088,0.688807,0.467078,0.506856,0.215322,0.424279,0.701960,0.704788,0.416572
0.677142,0.639488,0.805008,0.330739,0.420917,0.536923,0.655705,0.369677,0.390968,0.285908,0.291205,0.766510,0.575510,0.614686,0.391065,0.590175,0.238466,0.475020,0.846885,0.662726,0.389442
0.560029,0.255356,0.609953,0.111075,0.350662,0.210461,0.760153,0.214207,0.351899,0.701900,0.683114,0.268487,0.333487,0.642118,0.416258,0.340607,0.693360,0.517725,0.439232,0.545124,0.462398
0.148800,0.351344,0.526578,0.355944,0.517056,0.428498,0.305170,0.342280,0.552602,0.470109,0.586125,0.590031,0.586949,0.466011,0.859382,0.429907,0.312155,0.684842,0.692707,0.733196,0.219201
0.224558,0.319735,0.441174,0.724942,0.286986,0.661162,0.381287,0.819258,0.471929,0.813134,0.426183,0.707674,0.324481,0.416833,0.402315,0.367418,0.230748,0.369465,0.430938,0.183158,0.712425
0.202004,0.480721,0.628496,0.445370,0.484555,0.383275,0.313233,0.265198,0.414641,0.558747,0.554991,0.645717,0.603545,0.510372,0.759777,0.474518,0.491537,0.790796,0.655502,0.652210,0.231410
0.346605,0.332591,0.547971,0.428246,0.431061,0.390192,0.476979,0.240436,0.765662,0.166220,0.475470,0.397713,0.479958,0.712601,0.616753,0.253151,0.419920,0.461756,0.477888,0.569820,0.343563
0.519964,0.272457,0.147235,0.798871,0.814574,0.749210,0.774026,0.620246,0.427170,0.313126,0.338954,0.231518,0.303908,0.099224,0.589744,0.266624,0.585072,0.342979,0.309620,0.157350,0.633199
0.726314,0.620672,0.808156,0.256661,0.740307,0.237363,0.453589,0.295420,0.697302,0.687180,0.555356,0.485495,0.219019,0.562566,0.446610,0.501314,0.657925,0.729108,0.728927,0.121061,0.423935
0.291026,0.349898,0.736732,0.264682,0.759372,0.702671,0.376343,0.410762,0.388718,0.487984,0.224409,0.089580,0.462312,0.164786,0.357649,0.343103,0.248983,0.245405,0.221649,0.357215,0.545377
0.666183,0.666061,0.715891,0.271778,0.815933,0.247866,0.593967,0.282898,0.691218,0.639345,0.530783,0.452882,0.275476,0.374637,0.409482,0.614446,0.750159,0.665732,0.761167,0.296228,0.420511
0.660948,0.275760,0.375670,0.238589,0.304516,0.193607,0.566902,0.352554,0.390844,0.795310,0.553699,0.317544,0.097546,0.632495,0.515894,0.431559,0.773360,0.484433,0.433379,0.605740,0.551514
0.615112,0.474214,0.535583,0.364612,0.658072,0.302450,0.882911,0.487719,0.424269,0.381977,0.654041,0.427509,0.483627,0.215140,0.500899,0.608577,0.554299,0.767995,0.706802,0.484575,0.499001
0.523657,0.584376,0.435253,0.332621,0.659798,0.428701,0.628296,0.589961,0.518531,0.707827,0.350420,0.730918,0.538381,0.712044,0.692524,0.658189,0.514537,0.715728,0.639875,0.395049,0.634233
0.586309,0.701230,0.831973,0.197108,0.540668,0.565583,0.728255,0.406870,0.290582,0.183664,0.118369,0.698876,0.509415,0.575377,0.229930,0.536473,0.236722,0.402237,0.757536,0.654220,0.466322
0.451301,0.573375,0.652601,0.517895,0.444591,0.519671,0.503922,0.823229,0.764113,0.402033,0.665580,0.567810,0.534802,0.775643,0.212859,0.206235,0.178266,0.684576,0.635598,0.553256,0.804376
0.358711,0.354669,0.644814,0.337177,0.381136,0.366496,0.554444,0.259179,0.699633,0.180726,0.574707,0.497803,0.503065,0.696419,0.609435,0.205373,0.478057,0.537908,0.488290,0.559900,0.299264
0.416719,0.252341,0.379244,0.685981,0.747254,0.792235,0.721514,0.563407,0.408525,0.205740,0.410737,0.345777,0.158626,0.233365,0.606246,0.165944,0.695964,0.309944,0.165231,0.325769,0.628904
0.521074,0.215059,0.207274,0.702972,0.771781,0.790507,0.715612,0.611702,0.417083,0.155790,0.365581,0.285411,0.229386,0.301828,0.623157,0.206814,0.671995,0.184870,0.220674,0.244230,0.594028
0.602963,0.646228,0.679754,0.143446,0.490811,0.521954,0.803530,0.506500,0.254675,0.230999,0.233422,0.707757,0.590806,0.558295,0.450976,0.534599,0.216373,0.490723,0.868610,0.721671,0.389774
0.757747,0.376352,0.517710,0.254275,0.103067,0.686353,0.319347,0.426924,0.422742,0.674152,0.586073,0.731310,0.361531,0.652763,0.252116,0.774979,0.706009,0.322108,0.680066,0.674635,0.377628
0.597591,0.540191,0.511194,0.331793,0.826072,0.496190,0.637207,0.614517,0.544447,0.588684,0.449003,0.713055,0.477211,0.664764,0.665077,0.457335,0.575348,0.665903,0.682288,0.528171,0.593463
0.408448,0.428755,0.321186,0.333866,0.760465,0.708559,0.479167,0.415038,0.331984,0.285438,0.507204,0.314995,0.627166,0.457090,0.262344,0.129605,0.190261,0.540533,0.397540,0.568204,0.699796
0.253527,0.262314,0.705452,0.322933,0.809426,0.632148,0.434557,0.322458,0.361069,0.622479,0.150367,0.173462,0.348657,0.204814,0.367899,0.354441,0.388465,0.242618,0.178712,0.256598,0.575333
0.221251,0.298968,0.360411,0.555489,0.188779,0.705058,0.213630,0.682142,0.342432,0.756340,0.667690,0.686201,0.141265,0.292307,0.192952,0.365107,0.264790,0.451338,0.439120,0.236556,0.500614
0.333709,0.391257,0.798296,0.384402,0.668883,0.364329,0.650227,0.758984,0.516509,0.668661,0.557466,0.709316,0.535143,0.592040,0.356672,0.662436,0.605971,0.250064,0.257674,0.645031,0.709830
0.834221,0.507750,0.736593,0.269153,0.646893,0.242592,0.658019,0.317615,0.779334,0.607908,0.569941,0.431770,0.446137,0.733602,0.477439,0.541208,0.762937,0.854973,0.712923,0.167615,0.400436
0.659953,0.545441,0.780977,0.183556,0.503533,0.510456,0.701738,0.486298,0.330484,0.195395,0.143666,0.658689,0.509146,0.618211,0.280147,0.556154,0.263165,0.487764,0.807279,0.744305,0.415940
0.416239,0.470135,0.359181,0.695043,0.649849,0.397201,0.163141,0.262615,0.379053,0.315643,0.360454,0.574742,0.537386,0.363133,0.385904,0.264591,0.645605,0.210254,0.676437,0.645932,0.652513
0.651189,0.335170,0.474971,0.090744,0.472867,0.700687,0.463427,0.560225,0.326478,0.637778,0.431785,0.281010,0.552175,0.252499,0.771088,0.318400,0.487769,0.312120,0.704297,0.740574,0.355363
0.388382,0.491702,0.226704,0.306015,0.491500,0.432155,0.471582,0.302131,0.578433,0.759907,0.261263,0.553146,0.297046,0.536118,0.495568,0.509730,0.274246,0.246310,0.553930,0.392478,0.742634
0.524722,0.407517,0.610840,0.170876,0.673590,0.698812,0.463320,0.550756,0.287720,0.603170,0.314988,0.282275,0.560755,0.212040,0.710963,0.283838,0.633872,0.417757,0.634363,0.726214,0.294317
0.160420,0.408823,0.864762,0.145409,0.788053,0.653027,0.471135,0.380472,0.252560,0.582682,0.282978,0.168487,0.393288,0.240627,0.530854,0.343389,0.321974,0.278596,0.190177,0.289032,0.642440
0.868412,0.752033,0.387162,0.263533,0.615265,0.533805,0.758025,0.228202,0.723254,0.323780,0.353649,0.629947,0.301804,0.600319,0.469928,0.461929,0.615967,0.246533,0.596369,0.405947,0.372082
0.700584,0.470808,0.760337,0.271232,0.538294,0.303162,0.806241,0.475170,0.417855,0.379658,0.682975,0.422019,0.473567,0.211800,0.459114,0.495678,0.504254,0.861385,0.664521,0.437933,0.501285
0.485231,0.358067,0.291255,0.652102,0.715168,0.762334,0.605981,0.586776,0.369467,0.305225,0.508821,0.361491,0.210929,0.271913,0.568885,0.188706,0.718735,0.206917,0.254764,0.197411,0.601803
0.565766,0.496165,0.625649,0.316522,0.750485,0.576785,0.720350,0.514530,0.380334,0.649439,0.328766,0.714860,0.512748,0.757972,0.558506,0.648071,0.457256,0.862421,0.632897,0.577369,0.583098
0.713326,0.783282,0.584009,0.250547,0.652317,0.432280,0.787725,0.338276,0.605670,0.395251,0.400723,0.545526,0.332410,0.685295,0.417397,0.405574,0.640974,0.283222,0.601366,0.488309,0.469002
0.249322,0.510918,0.243847,0.286473,0.792674,0.623122,0.525181,0.226989,0.399716,0.190896,0.405710,0.310104,0.613299,0.332788,0.377542,0.118270,0.263480,0.597674,0.392288,0.603288,0.815159
0.559353,0.511692,0.662533,0.495170,0.716450,0.386752,0.714218,0.739335,0.643766,0.271709,0.702481,0.465296,0.296014,0.373265,0.261928,0.634902,0.219695,0.709640,0.499243,0.371621,0.106071
0.300356,0.422027,0.351425,0.271999,0.822071,0.591020,0.366377,0.305554,0.355515,0.246069,0.453418,0.364629,0.611205,0.473222,0.297421,0.213921,0.322928,0.657827,0.450005,0.531077,0.741492
0.452541,0.572474,0.703224,0.431185,0.741988,0.523969,0.752772,0.649167,0.715597,0.404234,0.685731,0.437828,0.263430,0.464513,0.280747,0.757596,0.217771,0.877973,0.354888,0.453606,0.274509
0.529567,0.329398,0.512530,0.211091,0.482700,0.639379,0.369803,0.666700,0.289822,0.514442,0.358436,0.328616,0.567980,0.102039,0.678443,0.102577,0.521973,0.253643,0.594623,0.782917,0.243665
0.516600,0.597035,0.593161,0.481984,0.397627,0.511847,0.491155,0.776568,0.871047,0.448581,0.662689,0.487372,0.522937,0.753751,0.266442,0.185144,0.183086,0.655806,0.657499,0.720336,0.627279
0.279878,0.276821,0.562667,0.668298,0.199356,0.665831,0.201483,0.903441,0.534080,0.825128,0.626739,0.724643,0.194653,0.405374,0.198553,0.429060,0.193795,0.280830,0.424201,0.219526,0.616010
0.367620,0.297899,0.515016,0.149475,0.543768,0.816769,0.436716,0.547142,0.276800,0.533142,0.424369,0.229919,0.511331,0.254861,0.635461,0.240545,0.546936,0.339281,0.526479,0.687101,0.291482
0.415649,0.325274,0.481730,0.286772,0.536037,0.724136,0.332876,0.582745,0.113342,0.556928,0.469907,0.247578,0.556539,0.239754,0.648201,0.162279,0.598454,0.265582,0.563649,0.749708,0.331361
0.756340,0.351755,0.644407,0.768527,0.585222,0.551027,0.770509,0.427797,0.745929,0.567875,0.055826,0.378900,0.371641,0.874090,0.502648,0.474611,0.612474,0.440719,0.300414,0.719888,0.303168
0.392591,0.567212,0.652211,0.467152,0.807549,0.641840,0.693803,0.701712,0.587222,0.290765,0.574528,0.324563,0.203042,0.466452,0.347980,0.717516,0.208265,0.659985,0.390805,0.390669,0.127853
0.568936,0.414542,0.272356,0.770603,0.714329,0.817889,0.685768,0.614781,0.269280,0.173595,0.463234,0.222199,0.266082,0.273872,0.532108,0.235921,0.710936,0.304618,0.233494,0.331636,0.586669
0.476485,0.538087,0.696572,0.524307,0.650692,0.536801,0.622299,0.702017,0.737702,0.300801,0.636793,0.490151,0.226656,0.442853,0.367564,0.674052,0.120178,0.729470,0.441131,0.289257,0.153479
0.254883,0.398465,0.602334,0.353257,0.426617,0.298445,0.484088,0.273091,0.778959,0.271572,0.380562,0.323300,0.592616,0.729435,0.555173,0.200863,0.441483,0.515999,0.441170,0.636855,0.314070
0.308059,0.478675,0.192790,0.339523,0.557407,0.366406,0.466685,0.283918,0.522167,0.762981,0.256087,0.430821,0.284495,0.630764,0.517793,0.410084,0.235603,0.268452,0.462049,0.288833,0.719675
0.451282,0.511569,0.673138,0.412760,0.779320,0.583805,0.770128,0.817422,0.774846,0.295583,0.614232,0.403863,0.227186,0.457155,0.292751,0.712077,0.288892,0.758440,0.314791,0.342030,0.318799
0.328061,0.431716,0.246632,0.290713,0.854833,0.757687,0.525906,0.236125,0.368977,0.339448,0.314867,0.354822,0.643885,0.386527,0.312471,0.251387,0.248364,0.618289,0.424813,0.480422,0.697768
0.349722,0.302105,0.488242,0.628232,0.226638,0.659969,0.309497,0.805908,0.525349,0.739175,0.546251,0.664192,0.315897,0.384049,0.259483,0.320160,0.334589,0.446862,0.343224,0.236475,0.531535
0.309857,0.440002,0.404594,0.267321,0.816853,0.624497,0.462670,0.326361,0.381785,0.133342,0.416800,0.404918,0.571361,0.378076,0.402161,0.245196,0.248224,0.572358,0.355302,0.488049,0.779969
0.708467,0.414871,0.626358,0.278210,0.619300,0.195036,0.833717,0.465076,0.505594,0.354454,0.670982,0.430065,0.620063,0.034700,0.499299,0.499822,0.529365,0.683095,0.554829,0.369044,0.446866
0.517832,0.321618,0.414352,0.305480,0.537679,0.694746,0.337269,0.485455,0.354802,0.721079,0.300278,0.281606,0.604870,0.109379,0.730460,0.033197,0.694448,0.369372,0.705360,0.619432,0.345047
0.406993,0.537776,0.254512,0.347624,0.823363,0.716577,0.570006,0.294040,0.313732,0.230791,0.517184,0.432606,0.572833,0.408350,0.278979,0.190288,0.155634,0.568438,0.494700,0.568715,0.722945
0.382227,0.441114,0.288894,0.344544,0.665433,0.607220,0.548733,0.328561,0.356396,0.228829,0.374802,0.392720,0.589790,0.296245,0.339797,0.188796,0.244193,0.605067,0.471065,0.514210,0.777459
0.530138,0.487229,0.579318,0.706358,0.549920,0.415574,0.304574,0.214920,0.356595,0.369923,0.441434,0.590621,0.482756,0.347841,0.409911,0.231904,0.632280,0.190610,0.547649,0.693570,0.702588
0.248115,0.246836,0.435375,0.702177,0.184743,0.796782,0.180667,0.805542,0.452888,0.857455,0.608882,0.653901,0.244707,0.190260,0.298717,0.331571,0.288711,0.478342,0.439478,0.246560,0.536383
0.751229,0.312698,0.860576,0.813727,0.656411,0.619072,0.591997,0.321702,0.708896,0.523477,0.284715,0.346277,0.267994,0.736500,0.486462,0.444639,0.634700,0.326879,0.287149,0.563389,0.406914
0.813681,0.389312,0.723458,0.786996,0.721323,0.438098,0.683682,0.328376,0.710688,0.519975,0.172442,0.394334,0.299814,0.772666,0.468643,0.456885,0.621747,0.360225,0.266466,0.698860,0.329239
0.305684,0.393227,0.601249,0.407826,0.450354,0.316660,0.395344,0.264498,0.697701,0.118172,0.555923,0.394344,0.540068,0.755467,0.662479,0.222827,0.485677,0.487457,0.524303,0.623716,0.360624
0.724196,0.447531,0.580403,0.346274,0.527518,0.170811,0.751261,0.529609,0.379539,0.357330,0.725772,0.498487,0.484421,0.284455,0.564198,0.550103,0.586336,0.683801,0.539155,0.385337,0.343222
0.652306,0.397012,0.426527,0.267772,0.240432,0.164756,0.687744,0.378079,0.391065,0.773779,0.707377,0.218897,0.264340,0.613957,0.509758,0.323482,0.743403,0.612976,0.430825,0.576365,0.553507
0.286374,0.429640,0.282915,0.367539,0.449551,0.539810,0.531781,0.374173,0.532962,0.707395,0.261721,0.430639,0.313594,0.614933,0.415605,0.593378,0.295941,0.279650,0.434371,0.431786,0.815254
0.784239,0.370193,0.802033,0.717769,0.608759,0.563012,0.721491,0.339078,0.791463,0.610411,0.129489,0.342344,0.233548,0.795389,0.603111,0.452141,0.586384,0.358446,0.155616,0.693298,0.350173
0.452070,0.341838,0.330713,0.793270,0.710001,0.864440,0.771588,0.661411,0.490923,0.270782,0.385926,0.303262,0.348610,0.177739,0.607592,0.141384,0.678919,0.355443,0.189794,0.151228,0.583130
0.287973,0.401308,0.523820,0.365086,0.323010,0.292659,0.346305,0.286870,0.768472,0.295565,0.517093,0.414707,0.582672,0.705591,0.597252,0.176348,0.461767,0.576414,0.536746,0.556826,0.258172
0.742225,0.882504,0.366955,0.345328,0.587478,0.502061,0.809601,0.201772,0.619757,0.382006,0.330920,0.558582,0.427479,0.476418,0.474599,0.507446,0.418023,0.250233,0.614807,0.531811,0.367133
0.786962,0.315085,0.679010,0.715842,0.742880,0.615070,0.707662,0.266337,0.789588,0.606082,0.153456,0.351691,0.247504,0.762622,0.533530,0.468972,0.530404,0.474037,0.188729,0.686302,0.323179
0.418884,0.358405,0.558197,0.166143,0.531677,0.778864,0.409230,0.583050,0.344579,0.560438,0.334875,0.316409,0.537647,0.241075,0.541072,0.101809,0.602602,0.297763,0.754804,0.804657,0.334297
0.645539,0.617644,0.769284,0.327966,0.473052,0.469880,0.735118,0.372796,0.358174,0.292837,0.313513,0.669394,0.605669,0.724446,0.298913,0.514040,0.325784,0.403712,0.774615,0.628295,0.404418
0.526096,0.640256,0.695657,0.411903,0.764174,0.412719,0.702499,0.697663,0.643162,0.221573,0.522692,0.359048,0.243118,0.414967,0.341243,0.687748,0.183792,0.722376,0.407384,0.389304,0.107731
0.465261,0.560819,0.492707,0.274459,0.745774,0.323132,0.741298,0.503606,0.335757,0.820379,0.409895,0.782700,0.616640,0.745609,0.514380,0.549030,0.597782,0.722134,0.560163,0.400141,0.494666
0.349427,0.422342,0.471347,0.345545,0.270906,0.360153,0.492814,0.241130,0.683564,0.275234,0.598865,0.264938,0.561483,0.711451,0.552438,0.259113,0.320405,0.411356,0.538416,0.580186,0.397135
0.311949,0.400390,0.430364,0.824215,0.228267,0.685917,0.313660,0.905874,0.412604,0.821842,0.652944,0.611663,0.217800,0.429200,0.172600,0.411604,0.245319,0.195995,0.462415,0.203951,0.541102
0.309212,0.409107,0.598789,0.323484,0.386398,0.368466,0.492475,0.244982,0.672900,0.026733,0.414079,0.247001,0.544411,0.842544,0.670792,0.313521,0.389924,0.355688,0.511461,0.565619,0.331615
0.175130,0.392373,0.675423,0.178562,0.732143,0.665603,0.555508,0.407175,0.314343,0.576829,0.255665,0.185906,0.435251,0.240725,0.306027,0.297555,0.320246,0.303215,0.247429,0.249733,0.658738
0.736626,0.585379,0.760675,0.186132,0.489458,0.459706,0.661047,0.344970,0.337054,0.241063,0.199098,0.734864,0.517263,0.636275,0.263331,0.673749,0.175345,0.484362,0.758285,0.663000,0.394896
0.567573,0.411898,0.327935,0.650464,0.749700,0.753917,0.738708,0.704277,0.343817,0.274340,0.414288,0.338340,0.323826,0.250545,0.689425,0.295885,0.634167,0.175726,0.273737,0.264749,0.705930
0.276612,0.489973,0.032915,0.357278,0.329206,0.507485,0.385501,0.356609,0.465096,0.725027,0.261957,0.517162,0.336621,0.617342,0.410619,0.498487,0.287417,0.376317,0.506766,0.405994,0.818867
0.839551,0.314548,0.623082,0.333108,0.198002,0.681314,0.454813,0.416860,0.476970,0.680082,0.582550,0.619781,0.341035,0.624261,0.255425,0.725867,0.496538,0.295253,0.660916,0.562369,0.325659
0.469615,0.710119,0.616296,0.457080,0.516157,0.522192,0.418306,0.758337,0.713177,0.384720,0.645771,0.377477,0.598676,0.746586,0.217786,0.261410,0.150174,0.702981,0.537327,0.682030,0.762585
0.651522,0.523080,0.721241,0.299549,0.630309,0.257588,0.897644,0.520724,0.353939,0.294616,0.671053,0.408618,0.537601,0.128573,0.568312,0.566403,0.605563,0.743863,0.591312,0.335298,0.457539
0.306448,0.479130,0.191675,0.309753,0.458671,0.464769,0.449232,0.441698,0.545366,0.715113,0.315747,0.642365,0.233227,0.696348,0.423781,0.596757,0.259881,0.178188,0.499212,0.329224,0.724130
0.312738,0.426761,0.583647,0.294865,0.412313,0.185098,0.437854,0.242475,0.801235,0.253632,0.517295,0.393859,0.486536,0.768237,0.593574,0.207667,0.448003,0.404335,0.578398,0.575200,0.430227
0.228536,0.302701,0.373194,0.655424,0.324005,0.634122,0.203130,0.641009,0.612881,0.736396,0.545342,0.642275,0.225268,0.453121,0.245661,0.372781,0.313536,0.407367,0.453556,0.320899,0.602549
0.341703,0.392261,0.296836,0.291622,0.826313,0.632005,0.491215,0.356175,0.266411,0.175171,0.429984,0.258445,0.699829,0.556500,0.282142,0.159258,0.213195,0.425959,0.489234,0.479726,0.773229
0.436700,0.426216,0.505343,0.407984,0.461342,0.398421,0.445801,0.256210,0.809745,0.178325,0.611890,0.292202,0.573654,0.801507,0.669636,0.277770,0.382535,0.504794,0.551662,0.639009,0.437373
0.355783,0.397980,0.475162,0.318684,0.419945,0.407254,0.503028,0.278127,0.752211,0.122549,0.472740,0.399783,0.498402,0.720741,0.641403,0.234285,0.462867,0.398465,0.572034,0.650068,0.459957
0.303791,0.374676,0.350795,0.730272,0.247805,0.602906,0.265002,0.761228,0.375384,0.791418,0.628010,0.628282,0.136268,0.372929,0.274118,0.507293,0.290961,0.377017,0.435361,0.166867,0.518264
0.717583,0.436021,0.668535,0.282785,0.623171,0.232058,0.813524,0.550097,0.364927,0.362870,0.822733,0.430067,0.490786,0.069382,0.630894,0.558655,0.589634,0.788976,0.591214,0.389212,0.423636
0.679992,0.542558,0.839606,0.325699,0.733874,0.339965,0.539762,0.334495,0.550434,0.749345,0.547906,0.451810,0.252804,0.597202,0.499212,0.591222,0.761385,0.804155,0.611533,0.146192,0.505721
0.295089,0.401852,0.437911,0.716319,0.312700,0.746582,0.263884,0.732414,0.493095,0.739195,0.576542,0.603553,0.167052,0.389627,0.352564,0.432908,0.226464,0.362825,0.403653,0.204304,0.662735
0.716721,0.667933,0.854568,0.406805,0.709336,0.271970,0.436900,0.301936,0.729783,0.701376,0.520470,0.386472,0.147983,0.582418,0.557487,0.662129,0.707339,0.719866,0.586843,0.178727,0.350840
0.193223,0.457068,0.661568,0.321415,0.531674,0.399539,0.343544,0.394862,0.554795,0.487508,0.442159,0.545640,0.484354,0.360063,0.733048,0.483383,0.432025,0.740301,0.641372,0.662577,0.248905
0.715735,0.365079,0.870244,0.772036,0.657974,0.567181,0.781699,0.382061,0.705785,0.511794,0.252348,0.359302,0.313029,0.840105,0.494852,0.471590,0.539914,0.482038,0.222503,0.693168,0.401870
0.377770,0.410945,0.355490,0.285766,0.707228,0.673943,0.508457,0.350052,0.319695,0.192693,0.515907,0.387573,0.585805,0.469269,0.299412,0.216298,0.266285,0.557655,0.471289,0.503008,0.712785
0.510779,0.552192,0.514269,0.323448,0.787989,0.403043,0.680426,0.598404,0.434499,0.646477,0.370527,0.630218,0.549765,0.745266,0.577217,0.518974,0.486264,0.777666,0.645629,0.490747,0.543179
0.379088,0.456225,0.272557,0.392720,0.662272,0.617019,0.561988,0.354602,0.285154,0.290717,0.514653,0.464342,0.527558,0.463998,0.223396,0.233858,0.299985,0.467834,0.510420,0.621118,0.770742
0.626653,0.346676,0.445407,0.250979,0.421585,0.776495,0.459262,0.526500,0.260844,0.680693,0.378881,0.205221,0.546429,0.172108,0.718079,0.201647,0.678209,0.300118,0.668672,0.795891,0.365808
0.461747,0.574259,0.513265,0.403699,0.718706,0.465112,0.666752,0.590461,0.343022,0.722895,0.476086,0.641401,0.591484,0.682144,0.516709,0.685194,0.645361,0.729905,0.647274,0.483344,0.593297
0.262831,0.476289,0.753983,0.276726,0.799437,0.845711,0.486078,0.339544,0.449634,0.524906,0.081136,0.113482,0.393502,0.167264,0.343465,0.285074,0.386705,0.291915,0.180127,0.228722,0.577651
0.580467,0.277444,0.294826,0.766070,0.795783,0.809403,0.763178,0.661692,0.372125,0.198858,0.392625,0.277667,0.282969,0.171657,0.480052,0.132285,0.680616,0.181090,0.135520,0.162034,0.595599
0.805728,0.307236,0.563540,0.372097,0.262614,0.731379,0.332270,0.375957,0.561515,0.741342,0.580688,0.736095,0.485412,0.598466,0.223996,0.781375,0.569482,0.365325,0.752730,0.678365,0.350911
0.361291,0.471630,0.196728,0.224461,0.480178,0.395007,0.458304,0.335562,0.555706,0.740502,0.301579,0.470603,0.264334,0.659538,0.342960,0.524407,0.222587,0.294292,0.386168,0.280123,0.676625
0.307420,0.452858,0.721539,0.279393,0.587766,0.743474,0.440624,0.346960,0.351543,0.642866,0.203169,0.207924,0.361148,0.206877,0.353046,0.310438,0.388254,0.328033,0.165993,0.315478,0.665619
0.268868,0.411719,0.822582,0.256052,0.738798,0.748585,0.557502,0.510351,0.424770,0.613184,0.225335,0.211479,0.512214,0.253559,0.338324,0.416389,0.353117,0.360241,0.214694,0.293819,0.455733
0.757906,0.294624,0.463654,0.429155,0.145295,0.571175,0.405145,0.351619,0.474909,0.655953,0.502499,0.675531,0.364287,0.704492,0.298532,0.760982,0.619460,0.388747,0.761573,0.679077,0.262269
0.769375,0.357252,0.783545,0.710211,0.647906,0.678728,0.540252,0.426505,0.672758,0.570682,0.252769,0.418912,0.336796,0.767494,0.469112,0.560263,0.561249,0.433103,0.301834,0.627548,0.348421
0.511405,0.221980,0.330990,0.621533,0.773199,0.866251,0.560303,0.631217,0.381482,0.237441,0.425896,0.363726,0.274869,0.221850,0.706807,0.146395,0.581031,0.344193,0.251789,0.213721,0.618312
0.559487,0.577511,0.805764,0.501960,0.774272,0.573957,0.633812,0.704820,0.725545,0.250064,0.693590,0.465809,0.342006,0.398097,0.329636,0.750924,0.195381,0.751033,0.406647,0.356712,0.246488
0.730801,0.312127,0.552897,0.271086,0.118702,0.648164,0.347160,0.408049,0.582909,0.709854,0.542277,0.625589,0.393169,0.604657,0.283625,0.640940,0.666049,0.374156,0.768544,0.604371,0.339349
0.715182,0.222202,0.699212,0.802565,0.667074,0.549768,0.806117,0.375591,0.845063,0.696240,0.305935,0.490518,0.358426,0.824603,0.419664,0.452591,0.604329,0.385290,0.348144,0.714557,0.217110
0.816509,0.584950,0.834861,0.282973,0.767089,0.229175,0.601416,0.198279,0.545226,0.725392,0.649273,0.514707,0.276038,0.672352,0.429696,0.617338,0.666336,0.717989,0.766274,0.284874,0.368928
0.417406,0.650521,0.527377,0.571601,0.441378,0.583564,0.370446,0.650379,0.697097,0.294215,0.563601,0.546160,0.514709,0.797150,0.287974,0.278737,0.101320,0.726167,0.691460,0.780055,0.733081
