0.492304,0.175020,0.555742,0.523887,0.391124,0.361382,0.117361,0.593086,0.837340,0.345708,0.603307,0.444280,0.590801,0.321285,0.393490,0.432405,0.270642,0.751005,0.241740,0.500802,0.370535,0.650215,0.744196,0.308799,0.622808,0.449169,0.650422
0.642040,0.551144,0.608210,0.426444,0.475418,0.624117,0.385916,0.476208,0.795740,0.693622,0.630056,0.275822,0.653381,0.579091,0.763372,0.273627,0.746200,0.203982,0.586694,0.230486,0.688094,0.810578,0.548871,0.518261,0.249292,0.611600,0.460270
0.429420,0.125755,0.652263,0.581327,0.245770,0.536153,0.217458,0.492674,0.818887,0.441938,0.462483,0.246419,0.607065,0.462081,0.387622,0.611303,0.070546,0.760797,0.066982,0.589991,0.264679,0.657709,0.763486,0.364078,0.554548,0.509167,0.789585
0.279738,0.163349,0.715699,0.477596,0.364010,0.542352,0.205899,0.504905,0.754402,0.292550,0.525101,0.251224,0.613939,0.361046,0.240267,0.668506,0.176893,0.686621,0.171463,0.678245,0.344252,0.717365,0.720249,0.280012,0.519880,0.583294,0.541410
0.571834,0.606699,0.548392,0.286801,0.480431,0.468924,0.336250,0.275850,0.575730,0.226205,0.578727,0.560196,0.476057,0.753011,0.203717,0.762147,0.198898,0.556249,0.467270,0.524103,0.339564,0.251922,0.233831,0.386033,0.719982,0.423284,0.381226
0.544238,0.626080,0.674805,0.802358,0.653202,0.675817,0.601591,0.401686,0.247132,0.183531,0.365386,0.356488,0.511384,0.652201,0.771874,0.303414,0.354790,0.635909,0.674013,0.732382,0.692188,0.853045,0.493437,0.414442,0.228232,0.672251,0.571686
0.579031,0.566265,0.666381,0.826690,0.743965,0.671064,0.442212,0.429441,0.282075,0.309724,0.311154,0.384714,0.622845,0.786222,0.843548,0.308313,0.230974,0.471054,0.575244,0.671571,0.714977,0.779790,0.334525,0.420579,0.200133,0.680054,0.567935
0.417198,0.753065,0.724026,0.436317,0.823293,0.413541,0.705074,0.661579,0.630171,0.293984,0.499513,0.393296,0.242614,0.389203,0.276374,0.721540,0.232967,0.732363,0.289045,0.256915,0.163665,0.219963,0.350838,0.783212,0.234507,0.836645,0.661872
0.283620,0.371002,0.338692,0.305210,0.703314,0.601252,0.492594,0.370319,0.386651,0.181596,0.447691,0.449210,0.611612,0.397114,0.192433,0.110070,0.243572,0.675792,0.408369,0.492389,0.706188,0.835632,0.267812,0.709800,0.475828,0.184818,0.639091
0.636012,0.528078,0.602544,0.865508,0.698658,0.696038,0.581539,0.384335,0.212543,0.177918,0.289325,0.482486,0.520674,0.774890,0.716674,0.294521,0.178053,0.617095,0.572460,0.703442,0.823016,0.818855,0.352930,0.456014,0.360834,0.659373,0.576982
0.455371,0.639493,0.427213,0.490611,0.394921,0.787476,0.248398,0.344705,0.596111,0.182874,0.439473,0.508818,0.443350,0.289715,0.452684,0.443508,0.474496,0.339470,0.692871,0.290296,0.220272,0.295923,0.525215,0.517637,0.322918,0.739915,0.365829
0.384811,0.858373,0.327247,0.449051,0.377650,0.699523,0.233293,0.437258,0.596306,0.185637,0.604922,0.475316,0.172168,0.342843,0.408621,0.486579,0.455567,0.394559,0.782709,0.212003,0.184466,0.398492,0.515482,0.560044,0.380913,0.730586,0.436122
0.312789,0.564258,0.548071,0.668069,0.275771,0.409686,0.230212,0.611617,0.168683,0.635299,0.574313,0.639599,0.376195,0.463294,0.514018,0.356798,0.476145,0.324359,0.417282,0.156373,0.657502,0.403400,0.595441,0.420797,0.493567,0.842517,0.580956
0.436543,0.495735,0.700480,0.549763,0.793201,0.518093,0.610362,0.696048,0.646403,0.322318,0.557637,0.443334,0.243530,0.486584,0.267907,0.749599,0.163669,0.751598,0.404342,0.358050,0.152010,0.303251,0.425093,0.653014,0.074798,0.617687,0.693136
0.768662,0.673694,0.721728,0.732500,0.210633,0.314570,0.412184,0.707546,0.391929,0.294693,0.782896,0.426440,0.711836,0.225686,0.639678,0.452948,0.185440,0.667179,0.301039,0.154396,0.180478,0.320488,0.671041,0.549671,0.798581,0.532611,0.515182
0.158496,0.665329,0.528703,0.495974,0.662254,0.244832,0.610140,0.649574,0.367092,0.314141,0.772266,0.231100,0.456551,0.536115,0.729581,0.226682,0.420684,0.351536,0.554356,0.740508,0.595905,0.263361,0.890752,0.793959,0.451581,0.862712,0.444544
0.354129,0.393604,0.566544,0.572101,0.666863,0.339417,0.244147,0.387039,0.756846,0.365049,0.741559,0.521684,0.418321,0.683379,0.446885,0.599815,0.394345,0.792101,0.545742,0.720378,0.447755,0.640094,0.468865,0.323453,0.289103,0.609770,0.710648
0.863349,0.295216,0.393938,0.600314,0.273045,0.381105,0.662757,0.189598,0.552107,0.311502,0.506392,0.714530,0.494041,0.650317,0.339770,0.420496,0.554853,0.527230,0.560443,0.524918,0.504160,0.535798,0.422721,0.444126,0.535793,0.215834,0.764208
0.333042,0.588177,0.510462,0.488908,0.664422,0.392420,0.595424,0.530778,0.399831,0.723029,0.737846,0.226875,0.287336,0.352832,0.570965,0.732558,0.711860,0.707072,0.313494,0.874672,0.252680,0.255817,0.835289,0.238405,0.513382,0.154762,0.676357
0.199698,0.503503,0.536928,0.560747,0.541205,0.425070,0.203070,0.397647,0.877813,0.253993,0.795390,0.469422,0.496166,0.735270,0.498342,0.565811,0.216069,0.716954,0.611253,0.632255,0.394055,0.595000,0.578758,0.220339,0.278838,0.607380,0.777719
0.529914,0.343284,0.424041,0.381705,0.621748,0.302893,0.239774,0.519383,0.268371,0.712009,0.224991,0.497034,0.832246,0.471936,0.769431,0.804375,0.593438,0.589665,0.763867,0.685824,0.515953,0.183116,0.359871,0.224556,0.530537,0.313975,0.495423
0.766184,0.688349,0.832621,0.775423,0.155082,0.300933,0.390271,0.806325,0.222182,0.203957,0.668601,0.460232,0.856594,0.327783,0.619443,0.465265,0.228325,0.613225,0.249475,0.198219,0.182909,0.229015,0.741001,0.770917,0.742015,0.633593,0.534121
0.692249,0.641052,0.723877,0.827260,0.196204,0.333950,0.521415,0.751892,0.446914,0.247215,0.758980,0.539867,0.608820,0.237640,0.602158,0.436126,0.375000,0.597060,0.214830,0.110201,0.203284,0.276161,0.727349,0.641456,0.598540,0.548829,0.506336
0.570990,0.535141,0.789801,0.427443,0.734458,0.655463,0.806749,0.747881,0.642093,0.263228,0.491201,0.475105,0.319211,0.402611,0.182413,0.732433,0.215639,0.705597,0.427941,0.400662,0.252363,0.331139,0.457547,0.767855,0.306114,0.774090,0.673673
0.460584,0.365324,0.346753,0.531470,0.293335,0.067505,0.417484,0.263624,0.359883,0.295517,0.371752,0.326484,0.240507,0.323678,0.599883,0.876898,0.854333,0.429537,0.369542,0.610518,0.412263,0.888878,0.099380,0.536717,0.325307,0.435739,0.565744
0.608950,0.620253,0.567008,0.460672,0.414057,0.614007,0.545684,0.725816,0.751058,0.400001,0.683783,0.542739,0.573257,0.777134,0.174736,0.422883,0.303348,0.718730,0.609138,0.700882,0.784907,0.660928,0.407864,0.725243,0.292431,0.548418,0.257225
0.643349,0.495367,0.596421,0.763267,0.740213,0.652850,0.586786,0.359468,0.298945,0.269728,0.403035,0.362670,0.454939,0.636576,0.758860,0.293407,0.287302,0.557828,0.609221,0.714107,0.742877,0.845958,0.441647,0.363464,0.233983,0.696525,0.524938
0.833416,0.596451,0.347560,0.782421,0.290870,0.851022,0.705981,0.660914,0.528700,0.728198,0.321086,0.765760,0.476813,0.209894,0.277597,0.381499,0.764822,0.383422,0.455578,0.570105,0.429993,0.233773,0.784033,0.283135,0.551913,0.411400,0.177918
0.428760,0.289048,0.590587,0.485142,0.443008,0.533017,0.293858,0.644784,0.679160,0.299769,0.619429,0.348468,0.735956,0.449615,0.307525,0.540145,0.264948,0.629324,0.165383,0.620359,0.327993,0.605755,0.718040,0.325277,0.474175,0.544333,0.505033
0.588214,0.679491,0.553367,0.585620,0.474816,0.575374,0.468264,0.811884,0.826890,0.391225,0.612723,0.501080,0.595518,0.740047,0.210400,0.236710,0.224369,0.762667,0.816765,0.711779,0.823269,0.699933,0.586239,0.620552,0.271776,0.669395,0.254492
0.327741,0.646631,0.849485,0.503859,0.348776,0.593130,0.702692,0.307473,0.536811,0.361000,0.495095,0.465572,0.314134,0.518940,0.380641,0.418837,0.612475,0.658553,0.389371,0.716021,0.814532,0.183046,0.312971,0.385026,0.365672,0.436295,0.651339
0.314702,0.860150,0.482952,0.664220,0.628819,0.377240,0.636326,0.443286,0.764860,0.497015,0.674092,0.649572,0.645555,0.528574,0.724261,0.668514,0.439286,0.573850,0.181420,0.270946,0.663860,0.424693,0.631181,0.281422,0.325389,0.418315,0.510914
0.406555,0.406475,0.596105,0.571365,0.568356,0.702145,0.410333,0.712977,0.290871,0.655868,0.790428,0.294704,0.746934,0.623960,0.245791,0.300101,0.426534,0.169430,0.251039,0.515486,0.393082,0.374207,0.407266,0.590085,0.696646,0.272168,0.527476
0.438497,0.548172,0.728578,0.442543,0.722722,0.650571,0.660376,0.656864,0.689751,0.191017,0.474383,0.458752,0.212708,0.414662,0.388560,0.741776,0.241550,0.764291,0.414321,0.303776,0.176495,0.165035,0.419908,0.769190,0.295229,0.843339,0.775044
0.652755,0.707860,0.631240,0.270638,0.568407,0.344302,0.294213,0.070774,0.626449,0.208898,0.494532,0.656325,0.540649,0.726043,0.265539,0.776908,0.209159,0.497641,0.498850,0.441866,0.449150,0.324228,0.167701,0.578412,0.782290,0.495102,0.314790
0.743547,0.278010,0.600722,0.594598,0.293909,0.159225,0.770698,0.281250,0.604881,0.329663,0.524434,0.859109,0.501937,0.549716,0.128963,0.360188,0.406333,0.419218,0.584324,0.373069,0.625642,0.599536,0.452981,0.490577,0.587601,0.182069,0.684856
0.511391,0.457288,0.378101,0.572913,0.195037,0.279278,0.417244,0.250085,0.401007,0.334555,0.339774,0.387844,0.152430,0.266489,0.567830,0.681823,0.826234,0.384337,0.267479,0.505053,0.510525,0.863793,0.255658,0.610560,0.388885,0.251639,0.580813
0.189973,0.137643,0.325639,0.205210,0.346423,0.196734,0.251271,0.775830,0.223789,0.523800,0.636670,0.377771,0.177947,0.309910,0.471059,0.578187,0.454750,0.676683,0.616150,0.770459,0.302407,0.696016,0.371647,0.633300,0.663172,0.677522,0.581054
0.719491,0.817401,0.819838,0.771170,0.641712,0.250117,0.259197,0.318493,0.428737,0.267733,0.153957,0.546958,0.110596,0.709737,0.368650,0.271580,0.206728,0.625479,0.321626,0.437769,0.530778,0.636694,0.627688,0.333234,0.244105,0.236575,0.357444
0.807180,0.717217,0.702598,0.825684,0.270136,0.400579,0.413657,0.743000,0.407328,0.290425,0.691334,0.444728,0.778304,0.185722,0.614802,0.379564,0.317506,0.728923,0.318286,0.220410,0.281707,0.241003,0.704425,0.629368,0.772965,0.665389,0.506960
0.300017,0.484569,0.469349,0.579316,0.516632,0.363420,0.266044,0.442183,0.840113,0.281784,0.745789,0.448689,0.562534,0.647942,0.555056,0.644425,0.459414,0.676817,0.625785,0.631118,0.198044,0.598303,0.559936,0.391135,0.280263,0.629449,0.651860
0.627991,0.364312,0.315543,0.378899,0.643998,0.391901,0.312418,0.499792,0.362297,0.646593,0.377232,0.476365,0.677754,0.520008,0.706130,0.659317,0.646655,0.638787,0.820227,0.744969,0.452407,0.140155,0.360075,0.234739,0.529426,0.188328,0.630996
0.413472,0.263319,0.576473,0.374898,0.278458,0.270645,0.248974,0.253440,0.559369,0.306883,0.321592,0.360029,0.777540,0.229737,0.780365,0.179984,0.745824,0.330605,0.862161,0.609239,0.666188,0.197504,0.337812,0.243729,0.343808,0.146390,0.371549
0.479461,0.223773,0.597142,0.608813,0.309444,0.546501,0.294350,0.537534,0.795193,0.408598,0.506863,0.239724,0.529532,0.363043,0.369506,0.614462,0.208595,0.750748,0.178992,0.577440,0.284868,0.597334,0.857282,0.296158,0.597416,0.489797,0.531706
0.220907,0.407637,0.614845,0.542831,0.800663,0.164082,0.600456,0.688036,0.514501,0.378392,0.670165,0.261076,0.400636,0.449185,0.526529,0.190421,0.336208,0.460569,0.521696,0.683443,0.432742,0.187463,0.745837,0.767100,0.627689,0.767348,0.582487
0.363178,0.502112,0.312076,0.294701,0.869947,0.710765,0.441346,0.261066,0.241616,0.187098,0.403693,0.349836,0.576593,0.356566,0.255916,0.233105,0.172390,0.613733,0.486014,0.570666,0.758135,0.942629,0.320763,0.520288,0.334851,0.127608,0.675213
0.410188,0.444972,0.596493,0.678334,0.486173,0.714953,0.370295,0.804404,0.379217,0.827635,0.586264,0.370256,0.661370,0.576982,0.349810,0.271832,0.496638,0.172375,0.315361,0.370127,0.506670,0.492674,0.382954,0.608584,0.748905,0.213974,0.640557
0.285577,0.775769,0.440239,0.675439,0.592484,0.340144,0.662075,0.320591,0.663169,0.550190,0.643434,0.609598,0.648916,0.516691,0.710436,0.572020,0.531076,0.502549,0.250128,0.394094,0.640753,0.392901,0.598271,0.426498,0.156519,0.454839,0.516063
0.376243,0.680339,0.669196,0.497787,0.330822,0.584621,0.715005,0.495197,0.573062,0.362399,0.494752,0.378727,0.241546,0.432622,0.387450,0.408235,0.542478,0.614034,0.359362,0.649084,0.673137,0.183401,0.268611,0.401185,0.212586,0.272276,0.667133
0.349995,0.727800,0.658592,0.598451,0.516195,0.490877,0.689304,0.296124,0.587445,0.424137,0.505058,0.485575,0.355250,0.467367,0.482395,0.327995,0.635288,0.605770,0.371079,0.751548,0.652776,0.243463,0.442339,0.531324,0.268973,0.388092,0.570053
0.696340,0.400540,0.705835,0.804600,0.776351,0.758012,0.530381,0.262340,0.197989,0.229211,0.297139,0.376491,0.396874,0.466843,0.723829,0.348381,0.192581,0.615710,0.705088,0.743222,0.774262,0.889761,0.494023,0.379690,0.301441,0.555188,0.571913
0.465985,0.385452,0.386185,0.598685,0.240487,0.162858,0.450778,0.163492,0.337014,0.432471,0.485317,0.299334,0.260676,0.337985,0.519372,0.779162,0.749220,0.482135,0.294474,0.601829,0.529795,0.926027,0.251197,0.615558,0.484085,0.300298,0.457695
0.213559,0.244747,0.376086,0.183300,0.283994,0.224721,0.254861,0.845038,0.192788,0.587035,0.654112,0.386232,0.146352,0.328016,0.417364,0.508267,0.491615,0.629052,0.529732,0.739414,0.176889,0.748983,0.497378,0.681305,0.557510,0.782666,0.699589
0.497658,0.455847,0.352941,0.619980,0.257614,0.239537,0.506182,0.206682,0.291608,0.287163,0.453704,0.286212,0.137810,0.289267,0.517741,0.867099,0.733205,0.561413,0.362765,0.708713,0.419582,0.747941,0.179969,0.712399,0.378963,0.380194,0.612036
0.868184,0.709129,0.683503,0.756316,0.666657,0.462624,0.388231,0.335565,0.280619,0.349014,0.216795,0.549972,0.088156,0.713679,0.234470,0.292959,0.065798,0.701989,0.359883,0.430681,0.621231,0.644055,0.603406,0.324695,0.249542,0.186321,0.424346
0.527262,0.703287,0.697120,0.626799,0.244813,0.376506,0.705986,0.322046,0.521985,0.262671,0.264449,0.195952,0.641785,0.226327,0.290401,0.843911,0.655760,0.204379,0.254954,0.604234,0.543366,0.347172,0.687109,0.470845,0.501631,0.504528,0.634721
0.419042,0.214485,0.585387,0.276132,0.516990,0.212077,0.089999,0.268626,0.470055,0.218148,0.313730,0.371225,0.452136,0.233322,0.747077,0.321950,0.760404,0.471294,0.786511,0.584630,0.710352,0.195838,0.349042,0.209174,0.431232,0.176727,0.389183
0.803735,0.733073,0.740415,0.758839,0.672889,0.439263,0.243910,0.301088,0.391187,0.134807,0.200600,0.574855,0.238864,0.614761,0.314818,0.257663,0.351401,0.599796,0.385416,0.531897,0.448008,0.651260,0.707315,0.285552,0.211356,0.332132,0.357956
0.680600,0.698869,0.797672,0.677956,0.216042,0.300821,0.359069,0.818587,0.360280,0.289438,0.745418,0.417754,0.788236,0.266623,0.662895,0.566560,0.286112,0.577916,0.297488,0.247775,0.239287,0.204498,0.738623,0.667064,0.762423,0.548569,0.550554
0.825101,0.769849,0.390571,0.931906,0.304431,0.691048,0.799665,0.858579,0.530136,0.704388,0.289928,0.695314,0.592593,0.243852,0.455140,0.218085,0.846194,0.608957,0.496610,0.586041,0.420909,0.243143,0.743892,0.359354,0.456448,0.301278,0.249135
0.363879,0.276706,0.573202,0.609829,0.286565,0.448876,0.190848,0.577706,0.664141,0.460556,0.579726,0.211632,0.681071,0.447376,0.229249,0.619493,0.120955,0.687799,0.226006,0.606303,0.453329,0.695140,0.805861,0.308878,0.556495,0.490440,0.580354
0.289492,0.541296,0.548034,0.355141,0.524778,0.418958,0.597156,0.367223,0.425137,0.583902,0.753592,0.226086,0.408836,0.490174,0.729507,0.796046,0.807538,0.746107,0.456237,0.733057,0.326840,0.262478,0.804616,0.307911,0.667294,0.226237,0.624169
0.884715,0.807961,0.371374,0.698924,0.339956,0.758230,0.742785,0.691681,0.596966,0.710047,0.390295,0.719606,0.567461,0.214415,0.509845,0.246699,0.743923,0.520074,0.448652,0.548109,0.212684,0.269744,0.702561,0.340768,0.594644,0.381553,0.365095
0.321551,0.761517,0.446230,0.629606,0.638990,0.226658,0.700581,0.432276,0.756820,0.603256,0.733281,0.632362,0.624732,0.499391,0.777426,0.659713,0.449933,0.566381,0.088212,0.462661,0.560865,0.360290,0.511690,0.433348,0.209183,0.350182,0.508026
0.448304,0.411679,0.226481,0.591023,0.217289,0.386140,0.417097,0.220088,0.328948,0.255049,0.322949,0.319526,0.212916,0.226102,0.622117,0.773353,0.854486,0.428777,0.267522,0.503870,0.559073,0.860813,0.188890,0.694677,0.335702,0.277805,0.542360
0.164720,0.330015,0.199028,0.219264,0.315347,0.210988,0.236623,0.771700,0.221058,0.505027,0.766722,0.396513,0.306844,0.295897,0.501896,0.525988,0.474551,0.593768,0.635326,0.780774,0.139497,0.687039,0.425148,0.730950,0.524023,0.884972,0.656484
0.441459,0.418549,0.296127,0.618750,0.200553,0.346295,0.422918,0.346864,0.353495,0.334536,0.347902,0.278130,0.222531,0.229413,0.592651,0.802296,0.736176,0.377326,0.239345,0.536631,0.446411,0.726308,0.244505,0.616422,0.306870,0.349959,0.542128
0.544891,0.775444,0.718393,0.687148,0.148261,0.299915,0.567583,0.235375,0.508998,0.236126,0.382160,0.128156,0.616289,0.344793,0.403339,0.733548,0.569962,0.144988,0.372947,0.638837,0.395754,0.300572,0.726529,0.638275,0.575151,0.551670,0.583048
0.898837,0.714513,0.858275,0.699029,0.167834,0.298867,0.411021,0.828543,0.363620,0.367380,0.687369,0.413042,0.807780,0.270213,0.579592,0.494124,0.265046,0.694496,0.384290,0.239086,0.183159,0.186548,0.712189,0.675809,0.645449,0.609736,0.590979
0.424528,0.749638,0.716167,0.537336,0.458006,0.607126,0.738924,0.383775,0.414550,0.342364,0.483481,0.468720,0.319752,0.461040,0.344644,0.472866,0.590723,0.663436,0.360438,0.788684,0.712958,0.208750,0.367851,0.471025,0.175221,0.450582,0.590259
0.705411,0.405561,0.412531,0.315000,0.617149,0.466484,0.459409,0.146414,0.664250,0.508778,0.504377,0.839303,0.656254,0.311901,0.422891,0.715494,0.238554,0.565313,0.506318,0.203086,0.284429,0.331021,0.292223,0.391958,0.395117,0.638431,0.239100
0.585514,0.578916,0.650383,0.497380,0.722654,0.515635,0.792366,0.751558,0.658276,0.213099,0.619990,0.380807,0.200608,0.434614,0.310319,0.679355,0.245558,0.785699,0.409998,0.417725,0.121677,0.383143,0.411542,0.686813,0.254529,0.775704,0.762489
0.281106,0.654319,0.442647,0.492549,0.314325,0.318235,0.366195,0.366464,0.750524,0.677052,0.582089,0.754668,0.212497,0.468977,0.548668,0.662000,0.399514,0.433358,0.283423,0.212401,0.660055,0.574587,0.687043,0.343167,0.547100,0.224936,0.607405
0.214412,0.276096,0.527167,0.324822,0.498963,0.295679,0.252171,0.298084,0.740195,0.167813,0.281880,0.352358,0.615604,0.168817,0.675388,0.216337,0.741442,0.566524,0.787921,0.607251,0.592986,0.098162,0.301940,0.209265,0.279926,0.231402,0.406105
0.606313,0.450350,0.629636,0.315193,0.352362,0.569794,0.867632,0.445137,0.404028,0.216322,0.706317,0.144499,0.402200,0.440345,0.774887,0.323453,0.305695,0.147831,0.436908,0.551742,0.271232,0.225540,0.269691,0.576164,0.560162,0.619546,0.843616
0.397650,0.762684,0.374365,0.527008,0.414744,0.731459,0.296207,0.358408,0.665305,0.191079,0.514963,0.447085,0.321117,0.329140,0.389695,0.418943,0.610682,0.410901,0.792032,0.283466,0.270157,0.403347,0.537987,0.570657,0.398191,0.746961,0.439995
0.385341,0.857790,0.374901,0.498407,0.440565,0.745384,0.263319,0.445376,0.663302,0.183499,0.602912,0.466970,0.381897,0.302911,0.526265,0.445839,0.463111,0.332369,0.805693,0.155535,0.198014,0.417538,0.500287,0.602519,0.335999,0.821452,0.422763
0.296269,0.562569,0.479724,0.542742,0.419944,0.438258,0.349412,0.527471,0.178528,0.570518,0.617453,0.608519,0.287520,0.428584,0.573508,0.432815,0.517123,0.338193,0.419990,0.234214,0.703333,0.262872,0.471607,0.337303,0.381399,0.756561,0.606208
0.388757,0.799535,0.365272,0.493985,0.380690,0.877921,0.180760,0.405490,0.485039,0.149793,0.602305,0.445579,0.373008,0.363979,0.461033,0.375492,0.421990,0.336848,0.823679,0.290878,0.185152,0.408748,0.568424,0.557310,0.476859,0.826057,0.432425
0.296723,0.363191,0.400775,0.426109,0.594503,0.447512,0.337070,0.409313,0.638882,0.394857,0.775088,0.558600,0.390132,0.745035,0.411932,0.587836,0.435312,0.724006,0.655412,0.650641,0.422748,0.666907,0.581249,0.396030,0.369098,0.717326,0.744925
0.403756,0.595768,0.550440,0.555140,0.430481,0.789348,0.476292,0.492643,0.783340,0.729393,0.617576,0.286031,0.809635,0.533294,0.777492,0.148729,0.731116,0.265649,0.538950,0.349965,0.637379,0.664661,0.439054,0.458849,0.249709,0.572970,0.472643
0.217775,0.283391,0.491165,0.393760,0.508981,0.328412,0.272702,0.251124,0.613570,0.243495,0.365978,0.385149,0.591104,0.193445,0.681682,0.305043,0.711582,0.429284,0.814271,0.560540,0.560370,0.168816,0.336933,0.246061,0.407294,0.181777,0.339840
0.598726,0.736322,0.728596,0.720126,0.323984,0.477882,0.693821,0.358803,0.544643,0.250665,0.312056,0.230523,0.615623,0.377667,0.466120,0.767735,0.563760,0.205639,0.261634,0.626588,0.530968,0.252137,0.694074,0.503924,0.525581,0.541058,0.644067
0.691081,0.727159,0.890794,0.801199,0.246874,0.406024,0.499279,0.731022,0.316651,0.355470,0.661385,0.476802,0.721842,0.383603,0.682173,0.541608,0.131425,0.795048,0.372916,0.193640,0.233120,0.312345,0.705133,0.680081,0.687803,0.640284,0.394451
0.662829,0.646224,0.791118,0.748228,0.120983,0.477754,0.613602,0.227494,0.592556,0.165157,0.428477,0.259884,0.631034,0.233334,0.372800,0.800380,0.550496,0.270680,0.289469,0.445567,0.558575,0.356555,0.737135,0.533081,0.572272,0.459725,0.651588
0.748688,0.154846,0.467169,0.539072,0.295806,0.263229,0.660749,0.286369,0.500716,0.202949,0.576344,0.782700,0.442274,0.701109,0.276845,0.528697,0.405592,0.456267,0.535803,0.356672,0.626010,0.607792,0.397305,0.444752,0.647842,0.202562,0.693424
0.216306,0.569728,0.533159,0.665744,0.473031,0.264273,0.479815,0.379530,0.834976,0.685127,0.621635,0.756772,0.237163,0.630115,0.518043,0.761521,0.311593,0.318604,0.245167,0.241817,0.796835,0.623471,0.735947,0.339700,0.476162,0.202770,0.455082
0.647566,0.392846,0.546798,0.418328,0.605705,0.329639,0.300732,0.455632,0.332477,0.721492,0.393704,0.447663,0.865765,0.626155,0.657855,0.733195,0.752907,0.541607,0.792190,0.737254,0.462990,0.359532,0.331986,0.244706,0.475910,0.206350,0.593847
0.708250,0.676604,0.759385,0.710299,0.183950,0.207676,0.305552,0.777490,0.387281,0.305960,0.666834,0.386203,0.725300,0.199412,0.615308,0.333940,0.202484,0.616872,0.358486,0.230564,0.350163,0.219964,0.901404,0.640054,0.782433,0.590566,0.360661
0.614193,0.566419,0.620218,0.384724,0.339070,0.538779,0.827686,0.448379,0.331305,0.178569,0.574381,0.049874,0.470526,0.523865,0.799784,0.092721,0.357497,0.268606,0.376304,0.498205,0.357224,0.244184,0.187357,0.436347,0.598920,0.583933,0.701618
0.503355,0.574436,0.565974,0.473655,0.492965,0.660305,0.461760,0.726097,0.861205,0.418503,0.693620,0.448502,0.465282,0.722742,0.326363,0.218751,0.194669,0.739147,0.632575,0.752115,0.826853,0.655079,0.347717,0.646590,0.304500,0.609196,0.169417
0.664651,0.323676,0.435306,0.455303,0.338410,0.330140,0.708394,0.191318,0.476353,0.233940,0.493255,0.713393,0.429707,0.786925,0.229004,0.368985,0.414799,0.350305,0.626549,0.345065,0.597408,0.497410,0.439162,0.445078,0.487077,0.251031,0.725090
0.306130,0.767145,0.475596,0.740277,0.509514,0.468151,0.781009,0.319193,0.749507,0.645931,0.728291,0.529994,0.571770,0.563057,0.768684,0.639126,0.443260,0.541045,0.236096,0.416448,0.572042,0.394842,0.499059,0.418445,0.219527,0.187164,0.523837
