0.609200,0.399184,0.497535,0.280080,0.458948,0.460466,0.292014,0.528744,0.297026,0.560473,0.450354,0.662498,0.418168,0.266714,0.290130,0.648387,0.326130,0.504561,0.774280,0.416740,0.317070,0.839810,0.528601,0.384301,0.895255,0.641825,0.450195,0.487488,0.728412,0.677860,0.230230,0.308256,0.177012,0.651584,0.449775,0.253304,0.642160,0.419554,0.684217,0.220032,0.301794,0.520749,0.723145,0.872636,0.323323,0.163491,0.238204,0.669435,0.726834,0.227050,0.568183,0.436286,0.211921,0.638111,0.425534,0.673471,0.732599,0.332405,0.497797,0.416335,0.338708,0.537901,0.539798,0.690032,0.541572,0.573745,0.686786,0.352833,0.822128,0.451871,0.390259,0.561484,0.195946,0.635459,0.772948,0.533938,0.766666,0.689315,0.671834,0.388484,0.720740,0.661685,0.586086,0.828956,0.284431,0.523724,0.810544,0.545542,0.488610,0.715943,0.755376,0.208619,0.403903,0.521944,0.480291,0.750407,0.578983,0.729399,0.444116,0.506111,0.544530,0.563403,0.412395,0.640245,0.447174,0.621519,0.181806,0.336145,0.388695,0.652931,0.646462,0.658860,0.686407,0.647233,0.520448,0.392504,0.321804,0.327291,0.419418,0.599545,0.785711,0.795108,0.761609,0.674435,0.670388,0.741156,0.537904,0.674351
0.443413,0.372429,0.329344,0.660584,0.497401,0.660588,0.561920,0.553139,0.786005,0.331372,0.454364,0.262246,0.759366,0.608244,0.488799,0.689173,0.131668,0.438873,0.645367,0.140200,0.544528,0.591385,0.457899,0.357385,0.572324,0.275127,0.340930,0.310579,0.588192,0.383001,0.451544,0.653838,0.531478,0.434849,0.512541,0.310497,0.624011,0.831423,0.708753,0.747230,0.269199,0.287949,0.414603,0.691481,0.288891,0.346138,0.651521,0.518913,0.436251,0.256552,0.746503,0.454157,0.660989,0.381447,0.301740,0.376208,0.669458,0.328424,0.635484,0.249858,0.750357,0.514671,0.498775,0.333619,0.746353,0.650239,0.410511,0.796292,0.333881,0.192650,0.412850,0.583077,0.605990,0.298763,0.566495,0.691415,0.348946,0.492549,0.431112,0.571711,0.482387,0.344476,0.784019,0.779478,0.814371,0.206509,0.638983,0.647047,0.416548,0.266113,0.177582,0.142835,0.670091,0.299439,0.458486,0.503179,0.476696,0.404209,0.507059,0.312095,0.175164,0.258476,0.225567,0.302569,0.673607,0.781293,0.531366,0.568130,0.392483,0.805191,0.589211,0.246900,0.767329,0.283521,0.582723,0.513641,0.528992,0.154280,0.506008,0.521426,0.722593,0.597716,0.391798,0.493909,0.561477,0.614951,0.530564,0.803299
0.408074,0.562143,0.681318,0.211618,0.871281,0.588496,0.391586,0.427121,0.648067,0.761423,0.294546,0.440643,0.532704,0.516837,0.374103,0.407820,0.544676,0.219547,0.455380,0.620203,0.877156,0.385837,0.730228,0.296523,0.703558,0.559240,0.245924,0.713166,0.399447,0.620236,0.108253,0.642558,0.355019,0.697172,0.770324,0.423259,0.768059,0.640976,0.795263,0.628742,0.284359,0.720008,0.320681,0.560603,0.273099,0.361212,0.112393,0.542278,0.652549,0.296189,0.714934,0.227618,0.127059,0.620817,0.540157,0.334122,0.671658,0.248691,0.535711,0.500353,0.300487,0.619846,0.329791,0.219406,0.763129,0.612478,0.667459,0.716445,0.527462,0.584095,0.265136,0.649969,0.640780,0.540444,0.792339,0.304546,0.583277,0.376476,0.738572,0.400726,0.307030,0.580313,0.572639,0.419274,0.730825,0.634814,0.294982,0.585773,0.409189,0.446666,0.221613,0.737515,0.593357,0.514075,0.734034,0.508790,0.291926,0.385181,0.314855,0.644857,0.572404,0.376272,0.586408,0.871249,0.393535,0.800168,0.515650,0.257908,0.703477,0.643541,0.305907,0.224270,0.860948,0.557983,0.288023,0.469301,0.623193,0.575250,0.745802,0.502972,0.714221,0.657025,0.610197,0.749338,0.162482,0.250969,0.535275,0.254866
0.608517,0.536620,0.577789,0.371223,0.463183,0.831870,0.695021,0.761980,0.463890,0.439001,0.259061,0.374770,0.721641,0.302411,0.653742,0.666036,0.834307,0.886571,0.396913,0.398074,0.688123,0.266812,0.597122,0.753402,0.465227,0.757962,0.723028,0.757032,0.315740,0.459389,0.563878,0.313666,0.341807,0.368184,0.876306,0.382876,0.597363,0.585988,0.474101,0.413747,0.602365,0.360477,0.298828,0.582107,0.384522,0.356859,0.613531,0.549329,0.354236,0.415297,0.594460,0.660370,0.511760,0.438213,0.282614,0.763675,0.404461,0.571508,0.611811,0.296368,0.583042,0.422019,0.418225,0.771119,0.519517,0.830726,0.504454,0.155458,0.445765,0.295465,0.201349,0.609766,0.823574,0.370364,0.234837,0.508607,0.609138,0.668451,0.658708,0.627680,0.429258,0.727449,0.714024,0.382514,0.505788,0.532553,0.595075,0.262512,0.503161,0.551173,0.614716,0.517309,0.389640,0.813760,0.354693,0.697884,0.664304,0.253006,0.494443,0.525830,0.395096,0.412664,0.683544,0.732261,0.315108,0.492254,0.824591,0.443214,0.592682,0.549801,0.767382,0.829243,0.719000,0.541449,0.754163,0.653705,0.454522,0.294377,0.663016,0.371166,0.328943,0.749571,0.194451,0.221475,0.741947,0.663394,0.633460,0.761213
0.328752,0.266052,0.662043,0.375134,0.654475,0.783544,0.370265,0.909560,0.706448,0.651962,0.233531,0.256065,0.430835,0.724730,0.521546,0.704823,0.265543,0.312896,0.268977,0.298919,0.725021,0.411793,0.379160,0.719619,0.497185,0.364922,0.350227,0.196200,0.208571,0.441182,0.304749,0.399667,0.740158,0.646351,0.302013,0.377515,0.296868,0.639163,0.240713,0.448038,0.557323,0.698901,0.221627,0.401628,0.540063,0.404172,0.720022,0.513550,0.234977,0.483859,0.443437,0.444378,0.632967,0.366125,0.590053,0.718751,0.759946,0.249325,0.912847,0.635195,0.450572,0.538332,0.758749,0.560437,0.683927,0.410605,0.709376,0.622702,0.318728,0.722315,0.331002,0.558217,0.490555,0.640779,0.825875,0.245509,0.540237,0.247242,0.600466,0.567681,0.809808,0.638370,0.737798,0.504989,0.622562,0.818109,0.703538,0.607831,0.283622,0.503631,0.617435,0.608900,0.351882,0.303465,0.463894,0.676116,0.718045,0.394684,0.765927,0.248277,0.478585,0.695370,0.666384,0.576876,0.631073,0.258015,0.644796,0.405348,0.344781,0.291645,0.889842,0.509717,0.277439,0.531315,0.515503,0.555787,0.376089,0.335488,0.421665,0.270886,0.473339,0.295413,0.649301,0.602045,0.434795,0.296875,0.525830,0.403554
0.202523,0.226126,0.660640,0.292668,0.408291,0.725977,0.407084,0.359918,0.334593,0.784845,0.704698,0.180885,0.376970,0.197581,0.501425,0.711627,0.309234,0.571980,0.838184,0.428701,0.343208,0.235794,0.417358,0.803630,0.310374,0.482209,0.797236,0.346488,0.500522,0.272640,0.752937,0.526826,0.370426,0.274185,0.444933,0.391153,0.462502,0.475492,0.650849,0.832167,0.383295,0.519458,0.243014,0.381798,0.331588,0.443591,0.518650,0.352911,0.637754,0.656806,0.698746,0.379439,0.374312,0.656554,0.371183,0.837710,0.773558,0.699764,0.669099,0.370619,0.554008,0.331505,0.452064,0.645309,0.725124,0.314933,0.681829,0.748136,0.402966,0.665769,0.836531,0.447497,0.656981,0.229434,0.842928,0.494387,0.589428,0.247680,0.652114,0.289655,0.283008,0.361888,0.544867,0.621534,0.420117,0.544852,0.280476,0.823323,0.804287,0.668467,0.571365,0.443554,0.320347,0.521744,0.803381,0.210196,0.339478,0.671772,0.589796,0.532291,0.194901,0.529919,0.727124,0.763394,0.167738,0.604225,0.783684,0.443865,0.582856,0.614846,0.507483,0.535467,0.768597,0.725132,0.308625,0.369894,0.323548,0.787724,0.404167,0.515289,0.203034,0.254052,0.787496,0.498966,0.846482,0.549420,0.537454,0.358227
0.383898,0.273474,0.583205,0.766694,0.634476,0.317008,0.670776,0.219876,0.450083,0.692814,0.410213,0.253846,0.252547,0.568195,0.369224,0.852334,0.311500,0.265828,0.487411,0.262401,0.230189,0.555669,0.353593,0.490576,0.730786,0.493585,0.680042,0.686598,0.750441,0.783693,0.586395,0.283091,0.244169,0.347420,0.344003,0.347223,0.808235,0.793338,0.690076,0.774138,0.330705,0.289747,0.403522,0.617947,0.235846,0.690007,0.414400,0.295013,0.598353,0.192108,0.542063,0.429280,0.674353,0.491655,0.738144,0.315489,0.522462,0.405154,0.454755,0.507217,0.505840,0.314679,0.489052,0.584876,0.334424,0.194039,0.357473,0.761308,0.737750,0.463106,0.234243,0.657109,0.414344,0.472361,0.701051,0.342089,0.594233,0.507061,0.710582,0.266303,0.609430,0.478153,0.753020,0.317048,0.543804,0.660466,0.447914,0.226752,0.764357,0.414171,0.411359,0.268240,0.559598,0.662815,0.675195,0.546763,0.687173,0.771444,0.184004,0.484336,0.709723,0.746347,0.364084,0.788870,0.288075,0.666229,0.252220,0.395299,0.448996,0.541762,0.451497,0.609488,0.390128,0.384353,0.614627,0.695600,0.617337,0.638698,0.431371,0.394915,0.374327,0.686298,0.137931,0.591162,0.724032,0.649703,0.861443,0.343533
0.647757,0.371913,0.286661,0.697044,0.819971,0.580633,0.508362,0.676331,0.375481,0.445046,0.462397,0.509053,0.264479,0.257721,0.375345,0.721638,0.426064,0.607808,0.557746,0.236455,0.626042,0.477976,0.254582,0.364542,0.377385,0.603064,0.275488,0.858626,0.271264,0.776538,0.477096,0.579967,0.428610,0.755919,0.536810,0.342463,0.384314,0.523932,0.702167,0.449106,0.271661,0.590466,0.310023,0.514376,0.297061,0.798315,0.406647,0.637167,0.674820,0.354574,0.246215,0.733978,0.425077,0.563101,0.558638,0.437835,0.694702,0.702285,0.776148,0.305161,0.441702,0.489041,0.634189,0.724708,0.712732,0.778373,0.356584,0.389074,0.285862,0.404977,0.174842,0.860320,0.219277,0.755074,0.403913,0.708064,0.645732,0.884628,0.459780,0.467371,0.584590,0.352278,0.776508,0.554255,0.712599,0.471702,0.591710,0.268819,0.630966,0.685771,0.711814,0.372735,0.497909,0.454342,0.803968,0.493588,0.420812,0.634158,0.254437,0.597556,0.627135,0.573417,0.234335,0.740098,0.324868,0.457850,0.544308,0.327251,0.378196,0.417444,0.180325,0.208713,0.443111,0.411762,0.531432,0.803467,0.481285,0.791029,0.327014,0.312367,0.543986,0.702480,0.621862,0.684984,0.720555,0.536284,0.709359,0.394632
0.660370,0.800011,0.321139,0.664997,0.240148,0.217062,0.379876,0.800436,0.503789,0.609492,0.470318,0.456562,0.715468,0.416966,0.212708,0.390544,0.298516,0.593206,0.587481,0.582298,0.287970,0.296873,0.414520,0.260155,0.246144,0.290223,0.775260,0.446057,0.453073,0.237061,0.504426,0.837005,0.410961,0.646702,0.502635,0.684848,0.580474,0.787023,0.401017,0.372635,0.765243,0.292423,0.428734,0.612019,0.607086,0.237837,0.449389,0.651544,0.512394,0.752222,0.582241,0.626762,0.411573,0.420468,0.381967,0.226908,0.661259,0.365836,0.494022,0.492918,0.297556,0.466449,0.466779,0.584495,0.745296,0.492316,0.735231,0.828825,0.794945,0.647521,0.305140,0.720888,0.518885,0.465844,0.429177,0.502277,0.460586,0.273926,0.248678,0.672419,0.607205,0.329844,0.248889,0.787696,0.677722,0.424063,0.536940,0.319574,0.528300,0.718606,0.729390,0.823662,0.473667,0.709678,0.242304,0.560504,0.442647,0.579144,0.785937,0.453586,0.811461,0.522702,0.302245,0.342002,0.493366,0.846668,0.375321,0.547314,0.498804,0.678822,0.688738,0.362736,0.353830,0.687454,0.821240,0.419528,0.599833,0.665472,0.620911,0.559793,0.293932,0.236779,0.620085,0.365493,0.263685,0.188761,0.500589,0.496795
0.729296,0.318014,0.384161,0.256464,0.684098,0.387221,0.451676,0.387907,0.608135,0.566019,0.326129,0.436427,0.605907,0.305844,0.645621,0.356731,0.233281,0.837292,0.688242,0.689490,0.701442,0.555583,0.363223,0.727929,0.576233,0.711577,0.489844,0.787664,0.437303,0.407566,0.509755,0.483252,0.660027,0.427389,0.399073,0.311145,0.655053,0.471325,0.351498,0.521881,0.360230,0.610124,0.310706,0.646408,0.616563,0.546318,0.535487,0.620338,0.610967,0.770149,0.681926,0.165909,0.315980,0.710531,0.525814,0.796469,0.271974,0.626362,0.500246,0.496877,0.493789,0.319556,0.756206,0.509992,0.712285,0.433364,0.582317,0.735150,0.301457,0.538834,0.353558,0.764170,0.519133,0.401398,0.461040,0.261164,0.408930,0.587262,0.770690,0.714698,0.432043,0.306460,0.574631,0.345420,0.400011,0.468001,0.677272,0.791074,0.474143,0.379960,0.681521,0.607857,0.259139,0.525507,0.458916,0.696767,0.324701,0.503350,0.387978,0.770192,0.519882,0.588394,0.461215,0.450327,0.590693,0.266135,0.415377,0.692711,0.425827,0.257923,0.300120,0.454060,0.705691,0.266285,0.438219,0.674220,0.660787,0.419674,0.282532,0.729032,0.252168,0.223006,0.584782,0.521996,0.529507,0.478820,0.451112,0.696044
0.337080,0.315140,0.599752,0.764098,0.711473,0.335382,0.348889,0.744304,0.281580,0.351195,0.644472,0.422087,0.659827,0.556425,0.607981,0.523301,0.753916,0.449094,0.272586,0.483381,0.383794,0.757633,0.281512,0.378440,0.235208,0.452777,0.760832,0.480281,0.472613,0.728233,0.175672,0.695285,0.405453,0.701308,0.426520,0.499231,0.383690,0.803637,0.838771,0.296369,0.751909,0.360634,0.376587,0.270896,0.677422,0.404240,0.603343,0.641914,0.337400,0.750407,0.726886,0.656920,0.345385,0.508506,0.596444,0.583698,0.347800,0.415605,0.521601,0.417828,0.352728,0.558930,0.265068,0.753337,0.172543,0.396908,0.775004,0.717457,0.230090,0.615700,0.591261,0.340569,0.614284,0.762254,0.566665,0.359254,0.320054,0.518356,0.563843,0.703242,0.701176,0.361949,0.206986,0.682342,0.683615,0.557989,0.687698,0.319659,0.468389,0.746779,0.591652,0.448509,0.694926,0.600043,0.733499,0.305315,0.425260,0.250992,0.287869,0.628386,0.460543,0.270740,0.121116,0.526993,0.737535,0.427864,0.601159,0.504916,0.601446,0.353824,0.584853,0.453221,0.620041,0.458400,0.361813,0.731565,0.343569,0.462405,0.601643,0.393616,0.270605,0.574216,0.257886,0.763691,0.378734,0.390260,0.542030,0.351356
