0.242087,0.445587,0.552035,0.629067,0.171519,0.347086,0.514149,0.529507,0.847904,0.513206,0.254199,0.759173,0.766363,0.453387,0.590277,0.654846,0.755020,0.751010,0.800591,0.814644,0.045304,0.311720,0.492375,0.824240,0.242039,0.351139,0.729279,0.348820,0.654704
0.352109,0.737281,0.277851,0.422564,0.325544,0.406457,0.676810,0.438967,0.553180,0.286797,0.417963,0.129248,0.219627,0.808876,0.312278,0.748580,0.822140,0.276809,0.503057,0.242972,0.693485,0.629026,0.758261,0.401146,0.753646,0.187410,0.365709,0.679972,0.457583
0.596817,0.669115,0.600029,0.276144,0.418573,0.605818,0.610674,0.639541,0.422375,0.278119,0.514122,0.766305,0.380873,0.701133,0.587032,0.365595,0.718431,0.458832,0.598346,0.465547,0.790645,0.582614,0.612965,0.361139,0.713578,0.690195,0.397528,0.328236,0.573403
0.273739,0.224745,0.438876,0.406220,0.785072,0.332747,0.559454,0.721037,0.661659,0.706407,0.742332,0.533885,0.594675,0.840703,0.819735,0.469976,0.275942,0.250714,0.161896,0.388825,0.297889,0.546116,0.451604,0.632627,0.850377,0.507828,0.303437,0.504845,0.710319
0.383764,0.274694,0.690190,0.198815,0.540682,0.343083,0.260001,0.701210,0.709229,0.683356,0.732019,0.674338,0.351975,0.293336,0.557810,0.343421,0.181870,0.236939,0.634913,0.247102,0.594897,0.272146,0.213971,0.219115,0.722127,0.456590,0.543469,0.587703,0.680682
0.727378,0.763299,0.873313,0.734794,0.381494,0.452211,0.307360,0.432688,0.291979,0.445440,0.607826,0.411303,0.656529,0.309259,0.300780,0.261406,0.767440,0.159191,0.341883,0.680113,0.260297,0.731177,0.648098,0.950401,0.459983,0.392546,0.517171,0.790368,0.411917
0.643801,0.202637,0.765992,0.717502,0.933405,0.287375,0.722350,0.352815,0.577583,0.297397,0.738552,0.598413,0.543871,0.400647,0.265272,0.801688,0.481165,0.626119,0.825519,0.851256,0.809375,0.160407,0.432340,0.634973,0.181251,0.486544,0.224514,0.388283,0.137178
0.483137,0.842302,0.588703,0.110272,0.473866,0.483612,0.515684,0.624721,0.303083,0.320496,0.489261,0.785297,0.328160,0.673109,0.502319,0.588698,0.765173,0.363390,0.724649,0.479673,0.822051,0.698545,0.614041,0.333764,0.607497,0.611798,0.298097,0.209188,0.665399
0.521815,0.668069,0.537498,0.541265,0.496435,0.452363,0.510993,0.668540,0.910632,0.451572,0.729510,0.383274,0.575146,0.806309,0.244175,0.347415,0.149251,0.730186,0.751860,0.731933,0.846712,0.701426,0.445455,0.663248,0.203505,0.604164,0.222527,0.839105,0.600364
0.304118,0.608639,0.228776,0.410039,0.477335,0.843003,0.394120,0.535178,0.188195,0.455285,0.505463,0.250686,0.319453,0.423285,0.587303,0.606904,0.465442,0.774584,0.353689,0.685911,0.632224,0.717466,0.739824,0.204193,0.800361,0.649436,0.482453,0.415630,0.756716
0.674882,0.415211,0.376973,0.198313,0.426584,0.337477,0.426670,0.534536,0.565790,0.327705,0.495891,0.306550,0.642790,0.347844,0.513089,0.566853,0.651925,0.336481,0.427757,0.494244,0.379775,0.312615,0.345461,0.516795,0.146087,0.556116,0.234601,0.470158,0.305817
0.798678,0.645199,0.813292,0.681780,0.362243,0.431608,0.395378,0.409118,0.275763,0.544727,0.645472,0.305388,0.546412,0.298017,0.243638,0.214977,0.783831,0.149171,0.278749,0.631328,0.213272,0.767930,0.687928,0.853180,0.591122,0.388655,0.509375,0.788544,0.480243
0.290677,0.157262,0.501410,0.757545,0.446844,0.448838,0.231717,0.205741,0.358992,0.339135,0.366290,0.312362,0.294947,0.795765,0.165635,0.535680,0.641231,0.482716,0.304488,0.346573,0.500425,0.592387,0.417569,0.722458,0.607214,0.820211,0.246564,0.732729,0.354788
0.402416,0.244787,0.366796,0.376463,0.775149,0.316335,0.518904,0.744626,0.673152,0.780763,0.759386,0.543779,0.658625,0.652212,0.887849,0.345560,0.283278,0.349551,0.390496,0.209832,0.215952,0.532450,0.461448,0.675387,0.780564,0.446751,0.431971,0.575848,0.795655
0.783267,0.555592,0.744165,0.663660,0.609164,0.499129,0.801046,0.531637,0.430412,0.564951,0.278492,0.399903,0.618906,0.368304,0.741418,0.594443,0.274052,0.277841,0.480473,0.496982,0.482789,0.699792,0.648766,0.425953,0.695233,0.448488,0.629748,0.715889,0.604554
0.389136,0.264038,0.609035,0.222189,0.305483,0.502316,0.229729,0.323122,0.364784,0.375615,0.183271,0.209760,0.243206,0.503814,0.930089,0.830721,0.522260,0.309416,0.559194,0.583666,0.806707,0.157257,0.632044,0.422154,0.267536,0.477259,0.291220,0.467813,0.479026
0.511686,0.683482,0.779637,0.752223,0.786299,0.408337,0.485687,0.210261,0.679222,0.539998,0.632045,0.245370,0.545919,0.543921,0.373291,0.213876,0.615780,0.190419,0.364554,0.368547,0.413567,0.844539,0.445906,0.639444,0.201152,0.254353,0.374037,0.258188,0.661531
0.662816,0.539215,0.894955,0.703673,0.481074,0.516814,0.416121,0.390411,0.332916,0.456058,0.577655,0.450629,0.496407,0.250588,0.355333,0.138559,0.727091,0.211067,0.217502,0.698868,0.274057,0.656406,0.684062,0.776155,0.549864,0.344218,0.455139,0.872261,0.478556
0.326914,0.574230,0.409061,0.858883,0.091726,0.210509,0.408947,0.560551,0.686413,0.424364,0.855147,0.346045,0.620594,0.693478,0.757814,0.850318,0.826749,0.600362,0.599672,0.509005,0.315791,0.281727,0.322174,0.340207,0.489023,0.720207,0.831947,0.141014,0.262398
0.421501,0.491691,0.365026,0.610453,0.341484,0.336672,0.676357,0.803268,0.266234,0.327631,0.316171,0.707563,0.744769,0.879414,0.721997,0.244342,0.812199,0.388356,0.267080,0.759794,0.217252,0.689578,0.214055,0.557332,0.781167,0.372097,0.379266,0.463075,0.677130
0.366101,0.518164,0.727685,0.391990,0.499732,0.288502,0.730987,0.400600,0.297346,0.610540,0.179373,0.674061,0.149540,0.573942,0.381301,0.629104,0.796534,0.277021,0.435017,0.491541,0.515562,0.326070,0.828186,0.548243,0.761434,0.676961,0.383286,0.736365,0.418933
0.820419,0.538410,0.773177,0.621821,0.630114,0.468675,0.795815,0.748764,0.482592,0.541038,0.166477,0.462744,0.543041,0.374685,0.670815,0.454520,0.267074,0.309635,0.533429,0.513939,0.519646,0.665080,0.514231,0.400965,0.911341,0.293040,0.422237,0.742554,0.625066
0.266505,0.626562,0.564570,0.293196,0.611585,0.312028,0.151633,0.260248,0.274612,0.803941,0.736365,0.692487,0.559503,0.626365,0.375638,0.880224,0.495551,0.561873,0.413363,0.750333,0.402080,0.520584,0.596479,0.118028,0.558128,0.436730,0.213329,0.334106,0.497607
0.361184,0.268551,0.426007,0.487051,0.738631,0.411039,0.436271,0.736294,0.532700,0.783600,0.895332,0.621068,0.632384,0.896411,0.803854,0.559515,0.265875,0.179570,0.160241,0.527544,0.279921,0.573662,0.468721,0.717450,0.760766,0.420139,0.410166,0.505441,0.774413
0.723079,0.581699,0.750375,0.575540,0.701758,0.393360,0.718002,0.669555,0.408925,0.599663,0.324748,0.315093,0.604058,0.404808,0.452138,0.482081,0.364072,0.350456,0.496992,0.528189,0.584319,0.530580,0.663202,0.270756,0.748516,0.392728,0.474416,0.689674,0.770359
0.218934,0.432847,0.507270,0.670839,0.255964,0.278467,0.467525,0.500978,0.710012,0.658180,0.294748,0.799011,0.680701,0.535361,0.764301,0.545480,0.673373,0.730948,0.804376,0.885378,0.179604,0.300145,0.467582,0.764778,0.317126,0.241119,0.629271,0.526878,0.720468
0.365310,0.798958,0.486661,0.314583,0.531323,0.387359,0.111521,0.302469,0.375176,0.731190,0.627496,0.820261,0.574522,0.418977,0.493168,0.814573,0.450911,0.428930,0.204755,0.880818,0.228673,0.281957,0.564520,0.315643,0.520535,0.492131,0.529119,0.426866,0.493547
0.436901,0.156940,0.392329,0.436290,0.283110,0.449573,0.345277,0.560143,0.802634,0.227980,0.411179,0.304183,0.685053,0.414235,0.626222,0.275311,0.349580,0.464391,0.515579,0.636488,0.630468,0.561095,0.782392,0.197011,0.601831,0.506232,0.656476,0.371292,0.431197
0.595833,0.469257,0.370065,0.185283,0.313360,0.370753,0.457202,0.519667,0.450768,0.228889,0.438761,0.331267,0.666266,0.221344,0.574638,0.788132,0.586317,0.249540,0.423863,0.567394,0.294035,0.474346,0.140768,0.542300,0.180629,0.632748,0.267339,0.604604,0.440087
0.749037,0.453289,0.582427,0.815467,0.455242,0.802668,0.531282,0.770603,0.779800,0.627295,0.342462,0.562671,0.363299,0.189350,0.253761,0.326154,0.713913,0.131774,0.719586,0.467999,0.349281,0.162991,0.302305,0.399211,0.754259,0.292873,0.849248,0.625688,0.478499
0.369224,0.268892,0.680107,0.534824,0.535940,0.104734,0.594621,0.666447,0.595477,0.903700,0.648742,0.498531,0.582477,0.649769,0.201512,0.652496,0.543605,0.310580,0.193836,0.391939,0.397904,0.561326,0.463176,0.768937,0.335752,0.271476,0.321020,0.693896,0.382178
0.348434,0.280356,0.516770,0.263427,0.704907,0.264815,0.502787,0.911849,0.486514,0.708406,0.830471,0.584122,0.591976,0.864270,0.883970,0.440188,0.183328,0.387172,0.274826,0.445550,0.200475,0.690176,0.335289,0.697819,0.799871,0.593720,0.476859,0.597888,0.806257
0.554309,0.776017,0.495261,0.086989,0.409856,0.545381,0.561582,0.714365,0.234895,0.264129,0.411816,0.821323,0.293936,0.829947,0.548546,0.507852,0.817213,0.499596,0.672528,0.331292,0.794968,0.589848,0.642238,0.423478,0.739772,0.630700,0.515499,0.276108,0.643902
0.760479,0.287535,0.497391,0.763847,0.567355,0.032804,0.324276,0.567168,0.573526,0.249270,0.838556,0.534843,0.570136,0.609701,0.614764,0.258693,0.374901,0.307417,0.281657,0.790206,0.670513,0.441975,0.246229,0.269044,0.312915,0.368516,0.371938,0.511844,0.410269
0.083418,0.585047,0.180541,0.504407,0.625298,0.856071,0.325646,0.459947,0.160869,0.570886,0.703316,0.298243,0.359653,0.312966,0.464614,0.534297,0.642642,0.820765,0.216781,0.494549,0.518711,0.638798,0.857894,0.245320,0.597987,0.600251,0.518126,0.442725,0.767280
0.907733,0.433439,0.531791,0.658511,0.475310,0.877551,0.573541,0.714270,0.710094,0.727901,0.249488,0.556053,0.459577,0.190281,0.483210,0.446461,0.800335,0.242219,0.743539,0.399924,0.485159,0.241830,0.339746,0.450807,0.906366,0.359914,0.705597,0.754249,0.484877
0.724978,0.205072,0.216497,0.465207,0.108805,0.345665,0.261362,0.576425,0.334554,0.508792,0.335683,0.704639,0.773606,0.303417,0.257058,0.354919,0.476351,0.139241,0.710817,0.439390,0.401857,0.681480,0.603072,0.849876,0.388412,0.835664,0.736087,0.365529,0.551088
0.294452,0.218198,0.664737,0.288699,0.527082,0.292257,0.120496,0.666870,0.870685,0.718261,0.724556,0.583148,0.296712,0.137441,0.403389,0.294268,0.281728,0.115539,0.566876,0.159678,0.773587,0.262274,0.194039,0.265163,0.641936,0.509283,0.427262,0.562138,0.762321
0.453524,0.152737,0.808869,0.209615,0.493853,0.390803,0.286682,0.708042,0.770130,0.846883,0.648403,0.739359,0.425521,0.195778,0.325035,0.314424,0.319635,0.249079,0.744279,0.255203,0.785258,0.241141,0.395988,0.161756,0.518608,0.355467,0.458872,0.615078,0.894656
0.748431,0.286780,0.316911,0.455707,0.232873,0.469992,0.257332,0.508937,0.388583,0.644976,0.214247,0.681191,0.775457,0.504368,0.342200,0.393459,0.491917,0.297910,0.708155,0.308997,0.372200,0.830213,0.626402,0.650325,0.353112,0.659868,0.561807,0.372928,0.613886
0.533842,0.245227,0.204834,0.314987,0.622906,0.279428,0.360666,0.325793,0.642464,0.259438,0.962991,0.155950,0.821366,0.367964,0.778447,0.509203,0.592649,0.176630,0.361477,0.232012,0.476315,0.191684,0.351178,0.405142,0.214713,0.643681,0.576118,0.379719,0.608669
0.569341,0.619758,0.609214,0.498004,0.513005,0.603187,0.514486,0.692141,0.757658,0.554539,0.708508,0.470633,0.576985,0.617574,0.309273,0.248657,0.096853,0.731378,0.564930,0.739325,0.806791,0.762440,0.370483,0.699840,0.194312,0.689888,0.169001,0.815419,0.489722
0.338113,0.390071,0.362849,0.721289,0.320795,0.328110,0.336434,0.547785,0.587223,0.412333,0.912786,0.308928,0.634144,0.563993,0.740034,0.885662,0.732813,0.745946,0.655482,0.289396,0.289564,0.153203,0.366868,0.484432,0.570585,0.591665,0.843487,0.293203,0.202617
0.381623,0.473426,0.444293,0.735152,0.324005,0.260744,0.440625,0.608042,0.597053,0.404654,0.891268,0.446044,0.603573,0.572882,0.726713,0.823555,0.743403,0.569762,0.599009,0.274959,0.283943,0.201301,0.284197,0.500464,0.544542,0.525466,0.808685,0.230044,0.242916
0.446760,0.310119,0.437960,0.324242,0.664616,0.255675,0.425720,0.720921,0.663815,0.750148,0.770763,0.573319,0.666966,0.918914,0.871370,0.318995,0.152984,0.367788,0.269808,0.455705,0.366566,0.576393,0.385506,0.685493,0.842672,0.517338,0.394160,0.575422,0.804120
0.453877,0.561344,0.419694,0.679763,0.548767,0.508053,0.663096,0.814199,0.279853,0.195947,0.421827,0.669102,0.810320,0.902035,0.768995,0.255787,0.831077,0.342577,0.215532,0.838624,0.232862,0.589722,0.267474,0.656499,0.692839,0.425723,0.477306,0.465231,0.679023
0.155513,0.607274,0.155580,0.347659,0.502313,0.900156,0.203987,0.417081,0.146932,0.423677,0.667174,0.284106,0.328320,0.226152,0.583545,0.597286,0.519069,0.708007,0.120969,0.683537,0.553613,0.604760,0.853006,0.261508,0.502174,0.680482,0.536769,0.363003,0.703225
0.201487,0.497073,0.439407,0.569555,0.333873,0.340646,0.387838,0.626118,0.779561,0.419381,0.212615,0.814696,0.682532,0.534016,0.782500,0.519620,0.782521,0.624857,0.838072,0.835098,0.183420,0.350099,0.397082,0.914827,0.285171,0.320124,0.597773,0.539384,0.694466
0.411815,0.494949,0.568705,0.431580,0.601628,0.646838,0.425978,0.786621,0.525663,0.717531,0.545651,0.171382,0.417228,0.387441,0.367152,0.146619,0.634948,0.211119,0.575560,0.693255,0.609878,0.831223,0.248480,0.685681,0.185961,0.586901,0.508564,0.497042,0.428782
0.557245,0.603030,0.585296,0.530550,0.432470,0.489506,0.410414,0.793516,0.714151,0.441175,0.805776,0.463125,0.492264,0.761725,0.213430,0.215916,0.212144,0.686907,0.777956,0.861463,0.839005,0.692799,0.552286,0.642869,0.114939,0.661792,0.275542,0.819555,0.499210
0.402622,0.397853,0.391910,0.881940,0.357922,0.278745,0.423675,0.510344,0.636169,0.410656,0.737904,0.402898,0.623407,0.575950,0.641899,0.813585,0.762597,0.614518,0.668227,0.368202,0.169511,0.182179,0.284470,0.499163,0.465213,0.668011,0.781098,0.302592,0.263764
0.450971,0.216198,0.501456,0.231991,0.697884,0.256469,0.603657,0.783471,0.558756,0.782850,0.885921,0.648407,0.638720,0.707180,0.728334,0.508187,0.245712,0.360067,0.328707,0.382371,0.262469,0.595477,0.470482,0.750994,0.762012,0.602852,0.300340,0.511916,0.838936
0.423835,0.618869,0.685729,0.403268,0.535277,0.656483,0.190255,0.691557,0.640838,0.717250,0.553766,0.336432,0.501078,0.461922,0.326050,0.196165,0.688032,0.185573,0.494168,0.654687,0.610510,0.763275,0.305475,0.714422,0.171779,0.613234,0.555927,0.649513,0.472133
0.484664,0.518594,0.310707,0.471194,0.483918,0.321496,0.502687,0.389024,0.409466,0.523717,0.618285,0.409136,0.778279,0.686564,0.167745,0.377653,0.523572,0.259400,0.421246,0.658320,0.570227,0.548237,0.626619,0.279291,0.460576,0.542386,0.775370,0.619373,0.171516
0.381155,0.654722,0.485005,0.256622,0.352151,0.434205,0.609954,0.489401,0.488113,0.452068,0.848901,0.891563,0.901952,0.311446,0.843072,0.694169,0.525473,0.348994,0.387001,0.293677,0.782911,0.340478,0.391282,0.432405,0.752207,0.780241,0.297745,0.421029,0.797712
0.420073,0.324640,0.324189,0.297780,0.568764,0.256691,0.286344,0.412936,0.751866,0.181754,0.771032,0.239643,0.807827,0.390683,0.710991,0.630477,0.658636,0.171461,0.372942,0.214202,0.346504,0.209846,0.442757,0.398842,0.130028,0.725161,0.482020,0.300713,0.421068
0.173544,0.488037,0.465759,0.644429,0.276208,0.308247,0.492024,0.554487,0.841842,0.617216,0.197270,0.805959,0.664513,0.507404,0.659363,0.616445,0.705470,0.704860,0.807217,0.792709,0.150036,0.300895,0.440227,0.824663,0.421328,0.194724,0.743618,0.488551,0.760689
0.255025,0.328759,0.493298,0.398649,0.647892,0.284736,0.618864,0.823156,0.588565,0.772560,0.891502,0.685483,0.564761,0.828985,0.693879,0.529908,0.269280,0.429532,0.332699,0.291182,0.330610,0.563453,0.366434,0.820528,0.737434,0.447342,0.327381,0.605565,0.731630
0.431206,0.731109,0.450437,0.108803,0.459275,0.260710,0.754080,0.454924,0.482123,0.537683,0.858726,0.836376,0.703832,0.380038,0.874897,0.672679,0.615117,0.341212,0.345837,0.283829,0.739395,0.372988,0.444881,0.597869,0.591486,0.639965,0.263325,0.502120,0.623084
0.811943,0.272914,0.313180,0.824649,0.541962,0.144531,0.355559,0.602478,0.490222,0.359596,0.824642,0.616772,0.564028,0.560800,0.673788,0.444104,0.387647,0.271590,0.264893,0.843201,0.632833,0.501754,0.338472,0.417434,0.214805,0.582215,0.314935,0.739246,0.412658
0.314891,0.564115,0.378984,0.313589,0.625336,0.402233,0.214516,0.304784,0.129258,0.724750,0.674875,0.650974,0.560638,0.460175,0.331048,0.780876,0.420796,0.447530,0.464059,0.878826,0.355455,0.427188,0.655363,0.138106,0.537604,0.545274,0.396541,0.275492,0.548251
0.304169,0.307986,0.721877,0.299066,0.333564,0.280979,0.254323,0.757127,0.864496,0.720403,0.848074,0.669601,0.399240,0.161932,0.357950,0.441060,0.269036,0.277128,0.639148,0.165441,0.614358,0.310648,0.213467,0.269177,0.576177,0.384706,0.533869,0.582855,0.685550
0.707531,0.198112,0.246921,0.428525,0.237311,0.551792,0.339013,0.531098,0.314491,0.513029,0.282337,0.854327,0.627208,0.376989,0.270525,0.495936,0.432317,0.232006,0.651244,0.580045,0.431713,0.591015,0.584110,0.771264,0.416513,0.843864,0.739550,0.349247,0.447972
0.819997,0.400307,0.408733,0.720632,0.510782,0.147441,0.312397,0.641816,0.643121,0.306960,0.896756,0.568493,0.475641,0.459875,0.652838,0.482130,0.478801,0.336200,0.321639,0.867209,0.687302,0.438934,0.353558,0.316737,0.157241,0.378831,0.442922,0.659082,0.352940
0.582014,0.171766,0.340855,0.463673,0.446792,0.507742,0.460262,0.498979,0.820929,0.168290,0.573180,0.199720,0.586621,0.509017,0.565568,0.244838,0.249130,0.444330,0.376086,0.728918,0.722627,0.724979,0.738048,0.250205,0.488661,0.549245,0.792333,0.316922,0.394209
0.704731,0.181832,0.781574,0.808664,0.831743,0.277336,0.773365,0.272294,0.591603,0.346855,0.761804,0.667317,0.545266,0.535729,0.072087,0.747018,0.523051,0.668281,0.611683,0.792123,0.795754,0.139955,0.377998,0.603173,0.247222,0.408217,0.227403,0.410249,0.234183
0.802820,0.580549,0.730237,0.718249,0.742656,0.469517,0.754068,0.592826,0.420766,0.656998,0.120200,0.322798,0.574575,0.296384,0.645209,0.555398,0.262418,0.259985,0.527290,0.460229,0.512301,0.605801,0.645716,0.359739,0.751937,0.296231,0.516808,0.593552,0.699100
0.515854,0.577415,0.386554,0.519970,0.274308,0.349913,0.469453,0.435297,0.528025,0.509037,0.674249,0.415538,0.726570,0.722214,0.196691,0.280313,0.557272,0.120566,0.328912,0.631972,0.602773,0.641365,0.668595,0.277612,0.397580,0.570913,0.780083,0.511156,0.474300
0.147909,0.614988,0.231549,0.411623,0.452059,0.684362,0.249025,0.419137,0.055183,0.296699,0.607280,0.334129,0.382049,0.286031,0.464297,0.627455,0.699107,0.898039,0.181630,0.620775,0.562425,0.464545,0.705405,0.125968,0.597144,0.700922,0.557382,0.482718,0.633697
0.899669,0.509641,0.670146,0.772466,0.488817,0.834630,0.498098,0.676337,0.815961,0.665014,0.417764,0.623487,0.557516,0.167872,0.434055,0.401718,0.708968,0.185190,0.800548,0.355663,0.457158,0.245111,0.336444,0.415591,0.845811,0.247480,0.749059,0.879320,0.478285
0.392266,0.721159,0.216427,0.330792,0.248152,0.414019,0.597787,0.538036,0.560283,0.207347,0.403823,0.077320,0.234633,0.828905,0.304174,0.701038,0.630032,0.263167,0.643219,0.292574,0.711538,0.640305,0.680014,0.578133,0.821695,0.194287,0.344239,0.562615,0.379164
0.376579,0.392166,0.526743,0.147885,0.152409,0.450228,0.208243,0.372603,0.314735,0.401081,0.298973,0.261462,0.186878,0.549790,0.770324,0.851969,0.401896,0.228140,0.563842,0.484674,0.855597,0.193661,0.670498,0.456126,0.331297,0.502528,0.263299,0.472531,0.507962
0.422392,0.612533,0.710900,0.348758,0.504553,0.522471,0.125857,0.796668,0.613596,0.653422,0.557854,0.104313,0.409167,0.461981,0.321618,0.090666,0.624402,0.359521,0.435347,0.748617,0.549728,0.939621,0.259086,0.711816,0.097338,0.588364,0.390650,0.496433,0.531594
0.752098,0.575628,0.808796,0.692880,0.353557,0.659121,0.397912,0.329995,0.203462,0.481594,0.651543,0.456343,0.447332,0.271815,0.279050,0.208063,0.796709,0.142757,0.260902,0.608502,0.225709,0.723721,0.610464,0.738252,0.524060,0.494488,0.523144,0.778491,0.439563
0.424800,0.863855,0.433584,0.215316,0.389972,0.293862,0.741680,0.514958,0.339561,0.349812,0.807417,0.842035,0.715028,0.501572,0.712770,0.796127,0.521282,0.260218,0.315222,0.225947,0.733946,0.359599,0.392268,0.468443,0.771882,0.685365,0.281025,0.539997,0.680252
0.380895,0.729619,0.612631,0.353376,0.433384,0.561872,0.162618,0.754195,0.609187,0.473409,0.611120,0.340049,0.511148,0.337122,0.395889,0.281410,0.636111,0.206653,0.470201,0.486770,0.616495,0.820439,0.249065,0.732857,0.156394,0.593174,0.408741,0.580447,0.370302
0.207589,0.229489,0.791971,0.503106,0.536128,0.390458,0.617269,0.129473,0.458944,0.852317,0.805304,0.362801,0.905528,0.310262,0.870378,0.728717,0.775005,0.551788,0.638679,0.466749,0.701941,0.636546,0.206805,0.379148,0.173920,0.735876,0.524435,0.440647,0.629176
0.553779,0.239060,0.308734,0.333724,0.396496,0.446374,0.339235,0.477947,0.731435,0.345065,0.531990,0.276992,0.625135,0.512386,0.597198,0.264040,0.209693,0.430905,0.382777,0.767966,0.706224,0.635378,0.820104,0.341015,0.614507,0.631027,0.817124,0.390952,0.405025
0.423094,0.407980,0.225058,0.314503,0.709015,0.322307,0.215584,0.383494,0.707301,0.236837,0.773864,0.306027,0.700590,0.526164,0.791635,0.641432,0.607614,0.233635,0.353805,0.126334,0.290484,0.213323,0.313707,0.492528,0.131503,0.550110,0.473743,0.313109,0.469528
0.293719,0.165748,0.210967,0.656337,0.320156,0.473935,0.747156,0.849047,0.249940,0.646878,0.344561,0.258045,0.754881,0.445645,0.384805,0.569270,0.759210,0.582345,0.709494,0.412446,0.732568,0.223447,0.823044,0.609121,0.325472,0.815011,0.594395,0.192070,0.254254
0.622944,0.311889,0.193706,0.385307,0.279118,0.475128,0.286879,0.603064,0.239456,0.574711,0.224305,0.966413,0.721346,0.350474,0.308827,0.273547,0.670244,0.219494,0.549588,0.397684,0.423628,0.770999,0.584757,0.718307,0.358406,0.848099,0.626220,0.419887,0.455512
0.323030,0.669219,0.718826,0.191068,0.638877,0.139234,0.641218,0.505332,0.318821,0.524735,0.212424,0.733920,0.238067,0.564815,0.286465,0.734081,0.824270,0.413184,0.462019,0.639960,0.576449,0.297365,0.796600,0.372182,0.765102,0.497875,0.405142,0.737902,0.267794
0.401700,0.189224,0.452959,0.425507,0.633023,0.427158,0.526553,0.915648,0.604256,0.740415,0.926822,0.689832,0.699050,0.814274,0.777412,0.554103,0.209472,0.490935,0.187148,0.490739,0.240000,0.676397,0.443927,0.775558,0.881118,0.483193,0.366962,0.426941,0.825866
0.467958,0.325207,0.459531,0.285624,0.207735,0.561445,0.006160,0.289524,0.286212,0.448654,0.266831,0.183929,0.235581,0.551950,0.778348,0.886799,0.329435,0.321664,0.650994,0.507605,0.852422,0.287378,0.610113,0.403320,0.440140,0.667210,0.360716,0.593938,0.489291
0.472084,0.588742,0.601050,0.318103,0.418738,0.531934,0.206973,0.734795,0.611249,0.561694,0.576962,0.346066,0.503306,0.423728,0.397706,0.149377,0.669335,0.207398,0.477295,0.594729,0.608274,0.812388,0.196496,0.713424,0.132667,0.521010,0.437025,0.311132,0.419812
0.322588,0.151865,0.253834,0.622534,0.486598,0.487589,0.742095,0.842920,0.394923,0.509596,0.407941,0.183518,0.724511,0.423621,0.280956,0.559859,0.691285,0.612469,0.799971,0.308140,0.787439,0.333359,0.823249,0.684105,0.267408,0.797354,0.531004,0.346742,0.221366
