,Losses,Training Accuracy,Validation Accuracy
138,0.2922574331197869,95.9375,98.125
139,0.2920404517630232,95.9375,98.125
140,0.29222179869937115,94.53125,96.875
141,0.2923167651013562,96.09375,98.125
142,0.2919083195305115,95.625,98.125
143,0.2923134562464529,95.46875,97.5
144,0.29173663599321215,96.5625,98.125
145,0.2928440621526329,95.46875,98.125
146,0.29243150964186304,94.84375,97.5
147,0.2926067136505898,96.40625,98.125
148,0.2925164169054517,95.78125,98.125
149,0.29179254657842696,96.40625,98.75
150,0.2918711383707361,95.9375,98.125
151,0.2912185978366994,95.0,98.125
152,0.2919224461209494,96.09375,98.125
153,0.29227108636031096,95.9375,98.125
154,0.2921147172679023,95.625,97.5
155,0.2916112764625106,95.9375,98.125
156,0.2911224985927842,95.9375,98.125
157,0.2914416066427977,95.625,98.125
158,0.29131370111785004,96.09375,98.125
159,0.2912697299783261,96.25,98.125
160,0.2912601502245239,96.09375,98.125
161,0.29116585870036593,95.0,96.875
162,0.2919955022289509,95.9375,97.5
163,0.2919579079355072,96.09375,98.125
164,0.2910323171676974,95.9375,98.125
165,0.29119762249293313,96.71875,98.75
166,0.2913937251224318,95.9375,97.5
167,0.2909862505345577,96.71875,98.75
168,0.29105118414257264,95.9375,98.125
169,0.29124557096157166,95.9375,97.5
170,0.2909331729707916,96.25,98.125
171,0.2907436553033117,96.09375,98.125
172,0.29091270975187267,96.40625,98.125
173,0.29111984210323266,96.09375,98.125
174,0.291775864609435,94.84375,97.5
175,0.2913064863930427,95.46875,98.125
176,0.29098842560950283,97.03125,98.75
177,0.29056857615248016,94.6875,98.125
178,0.29131749664684514,96.5625,98.125
179,0.2907233855610535,96.25,98.75
180,0.2909042154731904,96.25,98.125
181,0.29088402874348407,96.875,98.125
182,0.29107919447498504,94.0625,98.125
183,0.2907098381841499,97.1875,98.75
184,0.29102409876402413,96.40625,98.125
185,0.2915035876483379,95.78125,98.125
186,0.2911330941770718,96.71875,98.75
187,0.2916916184707672,96.25,98.75
188,0.29090515260343147,95.9375,98.125
189,0.29125053985307175,94.21875,98.125
190,0.29083906284458916,96.5625,98.75
191,0.29036677135356254,95.9375,98.125
192,0.290413496118493,96.71875,98.125
193,0.29069486059592115,95.78125,98.125
194,0.2905217622328864,96.71875,98.75
195,0.29024363411254567,96.09375,98.125
196,0.2905869519899249,96.5625,98.75
197,0.2907879268660561,96.5625,98.75
198,0.29037092076756144,95.9375,98.125
199,0.29035763125570135,96.09375,98.125
