0.521961,0.348866,0.303377,0.445325,0.487384,0.377956,0.684132,0.694220,0.783754,0.142966,0.749555,0.436995,0.714350,0.569297,0.767598,0.622179,0.434283,0.562798,0.374963,0.388190,0.307493,0.508037,0.609706,0.337224,0.536683,0.336087,0.341914,0.126983,0.824495,0.326882,0.322494
0.715884,0.518919,0.769240,0.269942,0.556248,0.401404,0.331328,0.505925,0.414134,0.432492,0.762029,0.667380,0.507591,0.375836,0.512401,0.714983,0.722350,0.355403,0.689510,0.749102,0.254262,0.676903,0.519008,0.501347,0.543737,0.571739,0.539213,0.498312,0.663127,0.486794,0.450791
0.619512,0.319306,0.289954,0.155267,0.648787,0.301158,0.509754,0.472126,0.706984,0.555346,0.324405,0.432173,0.300513,0.383119,0.451714,0.489171,0.539429,0.651260,0.367320,0.391747,0.333149,0.560739,0.192217,0.613087,0.664482,0.689613,0.338444,0.381867,0.577794,0.279528,0.353016
0.422282,0.484304,0.384543,0.831777,0.367558,0.564320,0.773028,0.539328,0.795772,0.748357,0.762829,0.535760,0.817788,0.772809,0.570177,0.260550,0.393259,0.363776,0.405580,0.289923,0.437898,0.492505,0.701359,0.735575,0.406291,0.324385,0.603502,0.831532,0.522113,0.534241,0.427733
0.507297,0.343026,0.211944,0.669571,0.195727,0.565622,0.303249,0.425765,0.860573,0.461159,0.627226,0.244414,0.324388,0.518218,0.412139,0.557177,0.479016,0.614250,0.538288,0.421363,0.303593,0.549451,0.195938,0.663378,0.648032,0.610952,0.460989,0.196721,0.601872,0.374204,0.466811
0.691000,0.696469,0.472236,0.388311,0.264035,0.587321,0.345869,0.157737,0.460542,0.249776,0.372002,0.363816,0.376932,0.357643,0.168044,0.244515,0.511945,0.669239,0.735686,0.407836,0.283858,0.519981,0.456071,0.789266,0.133348,0.623858,0.467645,0.383533,0.523220,0.363580,0.598696
0.757388,0.424851,0.720832,0.280836,0.544551,0.439286,0.501070,0.496184,0.402034,0.486773,0.647525,0.638954,0.606239,0.475773,0.520277,0.714862,0.613976,0.384199,0.726402,0.666701,0.297933,0.719473,0.556368,0.492203,0.456537,0.540130,0.609681,0.500490,0.638623,0.594324,0.394124
0.581054,0.522100,0.491906,0.379736,0.680490,0.397168,0.468339,0.683256,0.659681,0.227392,0.347650,0.412945,0.673031,0.752111,0.807007,0.689513,0.350433,0.723838,0.303486,0.262478,0.802650,0.370853,0.649220,0.184701,0.509577,0.839376,0.373618,0.390927,0.498043,0.707555,0.413408
0.269387,0.380526,0.563988,0.498828,0.387057,0.232890,0.801102,0.363024,0.771262,0.711228,0.263129,0.348924,0.566806,0.784378,0.598340,0.248871,0.704523,0.752555,0.613657,0.264437,0.516925,0.306187,0.445654,0.799822,0.762053,0.367621,0.416934,0.569034,0.847797,0.325051,0.316805
0.084636,0.432617,0.763699,0.495863,0.234048,0.255724,0.732997,0.445233,0.791988,0.725756,0.431068,0.325662,0.381463,0.809235,0.721390,0.208361,0.468092,0.774025,0.675520,0.330139,0.464646,0.357079,0.407818,0.675924,0.698190,0.383165,0.344256,0.508443,0.790995,0.324802,0.428562
0.684129,0.248979,0.433748,0.339717,0.636519,0.287318,0.746967,0.422399,0.932951,0.511483,0.737870,0.656413,0.567353,0.094472,0.385146,0.294326,0.327274,0.319560,0.341908,0.520600,0.234761,0.566747,0.499411,0.483748,0.480484,0.285498,0.562326,0.795292,0.349456,0.662845,0.168392
0.559780,0.397450,0.529319,0.422934,0.659758,0.413666,0.321986,0.666045,0.590379,0.237574,0.313910,0.341310,0.649658,0.829182,0.697070,0.684989,0.351702,0.820490,0.421890,0.141572,0.779478,0.320905,0.607291,0.229518,0.608582,0.684637,0.362267,0.518105,0.400539,0.635919,0.278941
0.533658,0.360031,0.384314,0.684591,0.264081,0.482434,0.248453,0.447364,0.671611,0.443448,0.712932,0.243393,0.386926,0.494184,0.499452,0.568158,0.380123,0.688004,0.538882,0.461889,0.528296,0.559908,0.316649,0.734001,0.612751,0.606608,0.475362,0.261816,0.500054,0.469229,0.444875
0.624375,0.572245,0.417752,0.129835,0.716212,0.860592,0.454270,0.430275,0.753590,0.400211,0.790429,0.662228,0.702668,0.754902,0.727940,0.192928,0.698120,0.501249,0.246643,0.475020,0.393432,0.721264,0.227430,0.722773,0.427392,0.409034,0.210199,0.344049,0.464629,0.854005,0.276949
0.185361,0.742643,0.300054,0.680546,0.634199,0.535575,0.808958,0.369716,0.695899,0.220867,0.545424,0.417399,0.546993,0.455269,0.202569,0.159928,0.463391,0.821717,0.424364,0.294450,0.184473,0.255635,0.366788,0.197192,0.398312,0.214452,0.148500,0.706458,0.311585,0.631803,0.725590
0.752479,0.353667,0.727831,0.573885,0.180532,0.406369,0.334948,0.818008,0.472421,0.460584,0.562385,0.429306,0.349875,0.734888,0.296310,0.530589,0.336194,0.285332,0.764513,0.756598,0.888142,0.868897,0.808315,0.379936,0.276839,0.460555,0.356680,0.251349,0.202240,0.707274,0.122450
0.685482,0.439163,0.790360,0.556752,0.203847,0.513368,0.219337,0.842914,0.474700,0.515661,0.680705,0.463446,0.364232,0.763086,0.192618,0.549679,0.208002,0.332349,0.694540,0.780846,0.679469,0.739379,0.613164,0.412043,0.279298,0.503484,0.318644,0.255259,0.185808,0.625352,0.163191
0.726800,0.591036,0.654287,0.571317,0.294719,0.642478,0.418527,0.694070,0.726877,0.707361,0.777577,0.251296,0.350493,0.658918,0.262926,0.490227,0.159522,0.222130,0.107246,0.645699,0.410948,0.512367,0.758125,0.650862,0.309388,0.306539,0.561785,0.628349,0.368893,0.865702,0.571925
0.529041,0.605291,0.605468,0.496033,0.489475,0.713660,0.466083,0.670697,0.799549,0.435125,0.697444,0.519086,0.543939,0.770213,0.049292,0.284336,0.166371,0.766904,0.736733,0.815826,0.820445,0.537469,0.504931,0.674404,0.382608,0.655235,0.368576,0.769927,0.503839,0.410796,0.304815
0.783180,0.693165,0.501336,0.453733,0.384289,0.631784,0.256510,0.305913,0.520462,0.235015,0.432417,0.366970,0.279971,0.377453,0.082473,0.145433,0.532710,0.881160,0.767352,0.450338,0.260916,0.666985,0.515700,0.916174,0.162417,0.621304,0.410642,0.273791,0.681828,0.387996,0.636506
0.339895,0.463533,0.334262,0.778004,0.689370,0.286034,0.435297,0.732115,0.727354,0.293788,0.408370,0.330371,0.272592,0.482402,0.433019,0.600692,0.317389,0.619682,0.248028,0.866017,0.845084,0.361082,0.402096,0.165303,0.550139,0.350020,0.650580,0.405032,0.412763,0.606843,0.584419
0.712397,0.252876,0.439119,0.248428,0.508855,0.671089,0.317281,0.274578,0.339739,0.683213,0.274194,0.408455,0.170635,0.607940,0.334693,0.321768,0.581749,0.460934,0.640837,0.772128,0.369785,0.830639,0.238079,0.391154,0.341032,0.369205,0.539207,0.562781,0.718660,0.727260,0.268184
0.502910,0.380300,0.365523,0.568115,0.563960,0.427708,0.561621,0.605626,0.726838,0.177877,0.807076,0.432911,0.831588,0.643071,0.681367,0.566384,0.317643,0.478502,0.396499,0.430507,0.353074,0.455460,0.661438,0.390262,0.466929,0.224068,0.288342,0.186957,0.809343,0.257056,0.259966
0.281342,0.629333,0.182619,0.606833,0.570646,0.620744,0.788642,0.204376,0.603708,0.246082,0.562903,0.360435,0.478566,0.466323,0.359130,0.328064,0.460928,0.781636,0.404397,0.296792,0.170565,0.290826,0.311997,0.219527,0.236811,0.243926,0.194329,0.654301,0.181114,0.444265,0.721363
0.797888,0.350232,0.716443,0.523250,0.185165,0.440490,0.385412,0.757879,0.496670,0.504595,0.600872,0.447106,0.353163,0.700272,0.403899,0.470223,0.430151,0.228354,0.825122,0.779394,0.808310,0.683191,0.692756,0.397156,0.285283,0.294828,0.320029,0.352483,0.260226,0.601603,0.092286
0.382079,0.612141,0.543281,0.663250,0.756643,0.777113,0.634352,0.485107,0.315841,0.270436,0.294860,0.313143,0.507123,0.480347,0.710057,0.779960,0.286553,0.244488,0.466958,0.649276,0.769275,0.786727,0.786936,0.498387,0.409113,0.273126,0.572073,0.704742,0.685631,0.240211,0.589192
0.515201,0.482272,0.414674,0.226551,0.616506,0.621634,0.545821,0.808576,0.703644,0.361049,0.461598,0.514913,0.326181,0.534330,0.607062,0.328122,0.364758,0.359295,0.447097,0.546028,0.500500,0.774924,0.229739,0.326010,0.305802,0.636041,0.340767,0.555283,0.300737,0.320410,0.216990
0.655598,0.482939,0.677217,0.310901,0.576274,0.257921,0.379090,0.504285,0.349641,0.479333,0.713048,0.646855,0.606913,0.284894,0.520058,0.662757,0.659139,0.305989,0.673376,0.655984,0.182229,0.727310,0.378915,0.369031,0.448400,0.584510,0.641335,0.522114,0.558266,0.640289,0.387108
0.798099,0.246908,0.463352,0.275160,0.361583,0.619175,0.415907,0.278430,0.200015,0.480118,0.707768,0.557205,0.782072,0.183425,0.574982,0.441898,0.515345,0.699282,0.104205,0.618347,0.686597,0.510781,0.471547,0.710399,0.261431,0.458542,0.527183,0.489129,0.202678,0.396328,0.415447
0.656201,0.732525,0.464822,0.376417,0.256048,0.537052,0.147828,0.236000,0.389847,0.126630,0.325138,0.259782,0.326741,0.222672,0.178778,0.302467,0.496610,0.724784,0.811666,0.431200,0.354288,0.545796,0.491050,0.787334,0.321843,0.648517,0.346216,0.378238,0.595406,0.372702,0.609534
0.374159,0.407793,0.351005,0.627527,0.286727,0.513156,0.798563,0.531664,0.710385,0.810503,0.646309,0.592653,0.752738,0.793708,0.373125,0.300641,0.373046,0.286375,0.471915,0.236797,0.503839,0.336591,0.704340,0.782097,0.513150,0.291047,0.599643,0.741705,0.409366,0.551364,0.407403
0.725086,0.237319,0.406051,0.215236,0.505883,0.760113,0.367914,0.308452,0.427542,0.626802,0.268352,0.335500,0.286823,0.672554,0.424490,0.413461,0.674357,0.397682,0.581222,0.663605,0.367091,0.670752,0.281686,0.353214,0.267473,0.420975,0.537235,0.545181,0.806947,0.775374,0.313432
0.657450,0.513656,0.185773,0.280050,0.633018,0.821042,0.501524,0.531315,0.673590,0.451053,0.793769,0.635207,0.630258,0.663527,0.633605,0.267937,0.549697,0.494962,0.242207,0.458734,0.326036,0.740545,0.229085,0.780417,0.393764,0.400388,0.217947,0.266459,0.456234,0.792284,0.262989
0.851791,0.368650,0.649657,0.556420,0.187482,0.418431,0.290615,0.744511,0.411636,0.416010,0.592106,0.351664,0.320157,0.739576,0.383867,0.475577,0.251130,0.290438,0.632836,0.822539,0.882812,0.862221,0.631675,0.361064,0.201040,0.461504,0.240243,0.341308,0.264883,0.531552,0.309426
0.722391,0.493027,0.757209,0.602799,0.124744,0.449611,0.375113,0.788448,0.511031,0.605488,0.551579,0.428617,0.320615,0.738639,0.346357,0.489898,0.197298,0.281058,0.600450,0.878965,0.773199,0.676304,0.582383,0.316995,0.302293,0.533652,0.374256,0.245143,0.261833,0.618592,0.202483
0.497810,0.730764,0.454692,0.263308,0.196258,0.744924,0.760044,0.266717,0.393149,0.300374,0.335886,0.713829,0.370360,0.659665,0.295934,0.806735,0.488326,0.489183,0.424961,0.657206,0.488170,0.529920,0.573758,0.591605,0.730976,0.442308,0.676395,0.560982,0.173724,0.678051,0.333831
0.622745,0.543903,0.302621,0.304470,0.645040,0.751747,0.589139,0.577878,0.627968,0.532064,0.844663,0.510817,0.703049,0.703921,0.661085,0.176348,0.629848,0.443684,0.315906,0.507716,0.391623,0.625733,0.209540,0.814331,0.389738,0.400354,0.285551,0.297061,0.447133,0.628100,0.279466
0.666838,0.660023,0.372269,0.228178,0.634581,0.773846,0.499361,0.595330,0.671181,0.407268,0.946655,0.507268,0.794623,0.766695,0.723642,0.289310,0.591095,0.478294,0.241833,0.413056,0.409559,0.708850,0.222391,0.716850,0.364173,0.346241,0.238452,0.244273,0.581158,0.794612,0.152887
0.825951,0.356508,0.733753,0.309969,0.514321,0.366013,0.347841,0.477870,0.449648,0.435123,0.790707,0.597821,0.692664,0.436343,0.523693,0.651057,0.618731,0.493456,0.726817,0.748882,0.291264,0.882190,0.444305,0.354141,0.415217,0.467341,0.594277,0.513079,0.786062,0.523411,0.322428
0.689797,0.253082,0.283828,0.224848,0.613170,0.347820,0.375840,0.630812,0.775082,0.651670,0.297400,0.218884,0.310676,0.459398,0.358212,0.519452,0.676786,0.584983,0.293906,0.516608,0.315769,0.802180,0.260765,0.630211,0.651762,0.692345,0.311473,0.431618,0.513626,0.351496,0.473585
0.598802,0.493404,0.563323,0.150853,0.484578,0.609843,0.534639,0.669501,0.655758,0.410736,0.389400,0.683954,0.215253,0.687450,0.703324,0.384225,0.276295,0.264834,0.408818,0.542337,0.491608,0.820319,0.255852,0.351696,0.127537,0.580758,0.430823,0.479616,0.410805,0.383311,0.349290
0.614555,0.444301,0.778994,0.541286,0.210237,0.334904,0.214316,0.774149,0.535494,0.399920,0.566560,0.467397,0.189163,0.721383,0.260182,0.542176,0.340761,0.225389,0.789824,0.680006,0.771920,0.839389,0.630322,0.381486,0.168187,0.394991,0.363340,0.284964,0.213349,0.634184,0.275908
0.616080,0.267105,0.338328,0.473663,0.770216,0.172453,0.624202,0.240936,0.824167,0.405920,0.882212,0.605509,0.652108,0.299049,0.394142,0.261887,0.355235,0.272447,0.401351,0.504113,0.194340,0.622934,0.542350,0.379213,0.535560,0.255128,0.543633,0.700779,0.394340,0.649789,0.329393
0.586808,0.182327,0.747527,0.689001,0.780466,0.601366,0.343908,0.517848,0.807093,0.626823,0.381545,0.674018,0.397801,0.235428,0.346388,0.330149,0.747677,0.533913,0.410673,0.411635,0.735953,0.810362,0.843568,0.469945,0.781749,0.681339,0.594427,0.376256,0.187495,0.344151,0.797615
0.508671,0.588031,0.750986,0.706558,0.657083,0.473893,0.682375,0.281370,0.679405,0.704778,0.259634,0.791040,0.650875,0.373728,0.354869,0.442479,0.249906,0.308759,0.449702,0.383389,0.516520,0.340971,0.613836,0.648791,0.334345,0.495483,0.231752,0.614076,0.411839,0.542434,0.267119
0.548186,0.352621,0.382064,0.524792,0.468732,0.307046,0.660293,0.672055,0.876457,0.270321,0.744717,0.404437,0.582350,0.576417,0.755343,0.615443,0.397736,0.482632,0.516961,0.406362,0.468680,0.424644,0.689775,0.389549,0.484955,0.284599,0.239798,0.196257,0.758772,0.036755,0.339631
0.613487,0.748257,0.668948,0.224699,0.756728,0.634308,0.454064,0.719085,0.584457,0.814600,0.598730,0.784110,0.760053,0.175921,0.282136,0.432717,0.725049,0.397799,0.369888,0.769754,0.495076,0.747966,0.337358,0.594069,0.410524,0.199676,0.545691,0.327583,0.274179,0.122080,0.250567
0.542269,0.290139,0.701097,0.558228,0.862857,0.470607,0.348615,0.585637,0.672306,0.547215,0.352888,0.712561,0.400360,0.146291,0.298152,0.412654,0.706909,0.517597,0.445453,0.365263,0.740753,0.815563,0.744063,0.381291,0.726353,0.632747,0.578749,0.351839,0.371550,0.307529,0.693800
0.489782,0.741438,0.536429,0.240400,0.783885,0.664584,0.479890,0.850706,0.555098,0.791878,0.753943,0.790253,0.709704,0.207556,0.289010,0.397517,0.743280,0.295172,0.180274,0.740516,0.484029,0.762472,0.238373,0.523716,0.449813,0.162485,0.641653,0.229476,0.193439,0.242718,0.257468
0.414342,0.450217,0.449839,0.681007,0.722421,0.352031,0.422214,0.681661,0.702988,0.216815,0.285380,0.348208,0.291217,0.480137,0.252601,0.635034,0.272788,0.585690,0.223204,0.796924,0.837581,0.419264,0.466693,0.287022,0.477685,0.236904,0.640584,0.475304,0.402798,0.719440,0.587577
0.482563,0.428427,0.317858,0.428678,0.370592,0.436434,0.598083,0.672857,0.457468,0.787152,0.648445,0.158217,0.440901,0.365640,0.185899,0.336849,0.675627,0.556445,0.701130,0.665381,0.372769,0.384257,0.661900,0.765146,0.557341,0.409350,0.148994,0.511926,0.165093,0.374571,0.588421
0.585619,0.201315,0.713984,0.688465,0.889137,0.382968,0.370622,0.473676,0.759232,0.556130,0.313391,0.748186,0.512102,0.195264,0.340112,0.425969,0.798176,0.361766,0.373933,0.480994,0.858687,0.850210,0.738672,0.402043,0.701067,0.679512,0.619631,0.361564,0.316012,0.344254,0.733324
0.808933,0.256251,0.302635,0.300851,0.390550,0.802126,0.406600,0.259487,0.318457,0.741576,0.218560,0.258045,0.184727,0.679124,0.489272,0.354966,0.616149,0.311750,0.682588,0.769561,0.319769,0.805455,0.296630,0.329629,0.235439,0.420184,0.504257,0.429577,0.673848,0.687735,0.408516
0.680579,0.430772,0.329056,0.536454,0.349260,0.700479,0.264486,0.577632,0.320351,0.724786,0.782457,0.385242,0.532836,0.581815,0.509199,0.297982,0.695937,0.476740,0.753833,0.596196,0.348317,0.835789,0.499379,0.745301,0.575977,0.851234,0.621846,0.647666,0.640925,0.657984,0.548323
0.706985,0.704658,0.489904,0.410959,0.446896,0.595293,0.281464,0.172541,0.523504,0.238441,0.431390,0.362701,0.259645,0.381103,0.163516,0.226769,0.644294,0.670887,0.849973,0.507117,0.296321,0.625429,0.516736,0.778172,0.224287,0.600738,0.416212,0.283463,0.672803,0.298152,0.674943
0.451961,0.581285,0.431529,0.337164,0.180579,0.756087,0.795859,0.219242,0.304974,0.274609,0.260038,0.736980,0.226551,0.719622,0.207441,0.730745,0.525954,0.380628,0.327791,0.705196,0.351741,0.581661,0.413869,0.493593,0.799574,0.542873,0.622949,0.602331,0.317888,0.703669,0.342282
0.556528,0.551667,0.544701,0.287773,0.727060,0.448214,0.455679,0.561903,0.714305,0.231881,0.374125,0.448982,0.729650,0.789693,0.848210,0.812857,0.446941,0.850366,0.360036,0.254279,0.813482,0.378578,0.658614,0.211720,0.611789,0.776436,0.373399,0.396746,0.434306,0.638762,0.344559
0.662756,0.166966,0.246250,0.284977,0.603089,0.357265,0.547057,0.453252,0.732633,0.573183,0.367219,0.275497,0.214909,0.462400,0.370941,0.431880,0.606401,0.755760,0.416696,0.329803,0.361305,0.619596,0.124842,0.633840,0.704688,0.716668,0.342441,0.337286,0.549707,0.351774,0.303220
0.253080,0.327603,0.721920,0.309806,0.377594,0.243857,0.663645,0.451476,0.719349,0.695568,0.499960,0.421265,0.524403,0.741705,0.579024,0.299690,0.656298,0.720625,0.603896,0.319257,0.478140,0.230355,0.370699,0.762293,0.802154,0.423451,0.461377,0.518785,0.782662,0.327029,0.289247
0.769391,0.413432,0.650167,0.516268,0.277344,0.333806,0.390833,0.752834,0.411939,0.523046,0.581592,0.466931,0.241090,0.714443,0.291636,0.589305,0.395064,0.187785,0.556601,0.746821,0.784099,0.754286,0.629666,0.423291,0.173471,0.403093,0.389850,0.341738,0.297213,0.525217,0.273525
0.516084,0.289606,0.233729,0.398495,0.459632,0.438434,0.630228,0.663206,0.721562,0.146474,0.724739,0.317777,0.744739,0.682689,0.829277,0.678252,0.450806,0.442144,0.421209,0.347697,0.354289,0.559646,0.668604,0.377121,0.517066,0.447637,0.336424,0.192189,0.812674,0.173394,0.178013
0.480959,0.299229,0.318549,0.476259,0.588265,0.279526,0.598535,0.593359,0.727986,0.260214,0.722227,0.424483,0.683539,0.576598,0.800355,0.664467,0.331969,0.476308,0.456483,0.353435,0.257820,0.481806,0.569594,0.344958,0.481720,0.230501,0.211151,0.175482,0.753353,0.303858,0.362804
0.648809,0.371141,0.409679,0.609464,0.217914,0.619930,0.308487,0.700271,0.225540,0.602582,0.785984,0.323396,0.651882,0.542714,0.500923,0.317753,0.705955,0.476437,0.722570,0.638001,0.338221,0.772769,0.449325,0.728341,0.607696,0.703653,0.557721,0.613864,0.494432,0.742801,0.534366
0.726880,0.606470,0.538378,0.257147,0.550814,0.685199,0.508440,0.897987,0.605290,0.415589,0.378672,0.753599,0.231892,0.576226,0.633396,0.274285,0.276787,0.373145,0.418046,0.481737,0.457463,0.804359,0.341325,0.359506,0.308713,0.632412,0.313235,0.531890,0.257005,0.293794,0.243210
0.519402,0.178926,0.736356,0.677280,0.766541,0.536938,0.435132,0.590223,0.757588,0.607591,0.392724,0.740679,0.409040,0.212956,0.307883,0.322525,0.742688,0.543072,0.458547,0.478214,0.648784,0.711414,0.779037,0.233656,0.973368,0.617425,0.507220,0.393271,0.379278,0.396407,0.739534
0.443659,0.650099,0.398045,0.217273,0.196272,0.648832,0.742661,0.188005,0.419559,0.323299,0.298276,0.766234,0.174530,0.775654,0.394423,0.700359,0.570140,0.302869,0.424975,0.669002,0.376383,0.659891,0.586829,0.403906,0.688968,0.507021,0.707249,0.708489,0.218770,0.620522,0.408344
0.493675,0.319216,0.206553,0.492156,0.577846,0.457983,0.621078,0.682894,0.663306,0.152241,0.866553,0.428551,0.718245,0.622906,0.844970,0.564409,0.380846,0.486920,0.415184,0.344835,0.308823,0.445223,0.651288,0.388124,0.523937,0.365083,0.309126,0.253652,0.820489,0.189516,0.220858
0.674207,0.173357,0.427919,0.321421,0.530392,0.711566,0.435454,0.253864,0.409044,0.765428,0.243276,0.432238,0.116660,0.669604,0.372488,0.449606,0.687949,0.429725,0.513378,0.590704,0.278710,0.941469,0.381449,0.361628,0.329226,0.415563,0.455702,0.532961,0.813137,0.701565,0.293194
0.525630,0.555828,0.731504,0.347507,0.507759,0.381231,0.381461,0.712082,0.602916,0.563559,0.276281,0.329699,0.191066,0.532158,0.295908,0.516177,0.411273,0.281620,0.282788,0.258159,0.561209,0.501499,0.468686,0.788052,0.812049,0.383617,0.582821,0.269514,0.135170,0.716856,0.439359
0.723417,0.610916,0.795473,0.302220,0.288744,0.385247,0.278556,0.514420,0.328204,0.429506,0.851289,0.650571,0.734877,0.465476,0.514094,0.512612,0.627262,0.394549,0.726422,0.638875,0.291265,0.808209,0.425923,0.442805,0.584657,0.484667,0.616289,0.451383,0.698590,0.569290,0.465600
0.500420,0.504377,0.445378,0.752553,0.643855,0.197407,0.352564,0.713696,0.611302,0.330844,0.387976,0.392013,0.254789,0.479882,0.122881,0.549196,0.395777,0.496367,0.388655,0.662163,0.683372,0.487900,0.415020,0.360936,0.502434,0.135920,0.612158,0.508347,0.504655,0.651601,0.731898
0.448655,0.637487,0.734789,0.594779,0.715213,0.357295,0.678245,0.220493,0.846404,0.601770,0.312705,0.807701,0.737204,0.391056,0.269369,0.438792,0.288894,0.367267,0.478663,0.419084,0.346939,0.391963,0.533028,0.866839,0.203083,0.439544,0.315286,0.682438,0.461870,0.505918,0.355789
0.229339,0.601926,0.290691,0.606291,0.669750,0.493582,0.729648,0.259002,0.734749,0.243739,0.540248,0.443595,0.401585,0.372685,0.327379,0.110812,0.503659,0.722849,0.448032,0.359009,0.191396,0.272391,0.433949,0.234029,0.327866,0.175004,0.230848,0.835020,0.320326,0.477551,0.740127
0.475896,0.393655,0.141750,0.386313,0.676246,0.459458,0.546420,0.443408,0.307139,0.407124,0.492891,0.558513,0.516429,0.621899,0.571720,0.522290,0.724342,0.295455,0.439064,0.706173,0.670662,0.604987,0.286217,0.712014,0.739441,0.788381,0.345478,0.657952,0.249643,0.623141,0.286578
0.529511,0.409981,0.246377,0.424751,0.343412,0.347449,0.525099,0.665611,0.407309,0.770696,0.718884,0.268494,0.344192,0.451412,0.341641,0.305960,0.542348,0.659410,0.431903,0.596915,0.409591,0.421417,0.622663,0.743582,0.498394,0.376573,0.261900,0.626088,0.273500,0.486857,0.521208
0.467656,0.401838,0.431307,0.714370,0.784982,0.250870,0.500412,0.738589,0.597150,0.266001,0.239166,0.439965,0.308660,0.466600,0.209461,0.526608,0.346017,0.567900,0.233679,0.797838,0.706986,0.318463,0.278966,0.306305,0.421045,0.294484,0.659779,0.523352,0.408923,0.727491,0.698268
0.696174,0.468039,0.759654,0.352754,0.593133,0.395235,0.310226,0.520243,0.401257,0.414847,0.832106,0.656276,0.680428,0.409189,0.472841,0.605712,0.688370,0.358470,0.763400,0.605800,0.346849,0.747553,0.461349,0.505703,0.495897,0.433292,0.564095,0.540556,0.607938,0.565294,0.465131
0.452081,0.697597,0.534430,0.755490,0.829856,0.750430,0.667909,0.569371,0.429492,0.324909,0.257265,0.341647,0.596395,0.496746,0.650996,0.697923,0.242057,0.324066,0.525803,0.745398,0.685896,0.762534,0.797657,0.462973,0.454786,0.223338,0.572724,0.545819,0.646997,0.262509,0.563375
0.375323,0.549931,0.401247,0.569720,0.750240,0.254406,0.526782,0.697318,0.656418,0.281202,0.347921,0.329830,0.294016,0.388163,0.288561,0.615178,0.429077,0.608839,0.258225,0.772768,0.849704,0.408939,0.358664,0.209338,0.528499,0.267916,0.597721,0.514713,0.559542,0.722077,0.537673
0.663796,0.485414,0.694209,0.275844,0.462863,0.404781,0.412114,0.389190,0.391512,0.388718,0.683757,0.605320,0.622252,0.405251,0.509808,0.611340,0.709151,0.423528,0.706846,0.565270,0.326360,0.674367,0.478866,0.561268,0.481952,0.459471,0.632804,0.487301,0.695312,0.616153,0.440414
