0.259492,0.187827,0.044114,0.816349,0.731649,0.800279,0.776235
0.719748,0.314725,0.615885,0.558680,0.375089,0.145133,0.405639
0.530443,0.487553,0.615799,0.868097,0.651152,0.371436,0.514542
0.603365,0.233963,0.507621,0.658368,0.312232,0.204000,0.317258
0.000000,0.248027,0.118689,0.752590,0.728177,0.773452,0.885496
0.653865,0.765955,0.411963,0.629519,0.541044,0.436243,0.825620
0.494628,0.622948,0.575751,0.824792,0.515874,0.295106,0.413016
0.535884,0.590183,0.578242,0.564610,0.409511,0.503402,0.582528
0.557120,0.458601,0.341801,0.768067,0.446544,0.571823,0.132923
0.623815,0.532254,0.572483,0.853881,0.700535,0.302922,0.421010
0.503174,0.478087,0.348528,0.682001,0.271857,0.582221,0.238223
0.210533,0.210860,0.235061,0.783620,0.752170,0.687905,0.929585
0.463442,0.536903,0.561583,0.615147,0.473052,0.615786,0.392269
0.695746,0.191505,0.797702,0.644232,0.195194,0.253411,0.327555
0.336811,0.165481,0.190049,0.762922,0.631078,0.732177,0.890814
0.840922,0.943959,0.519200,0.713213,0.614681,0.551534,0.733436
0.552253,0.734406,0.620150,0.381945,0.431096,0.607668,0.548397
0.770856,0.869570,0.405875,0.544152,0.547635,0.560698,0.748669
0.666050,0.326919,0.389530,0.606314,0.523259,0.534302,0.082493
0.238729,0.275275,0.209038,0.750384,0.824478,0.924871,0.716846
0.201814,0.083727,0.134074,0.890197,0.699098,0.905205,0.827943
0.146928,0.115712,0.154301,0.700944,0.561153,0.848153,0.851603
0.421043,0.669640,0.607829,0.535847,0.420500,0.831697,0.525931
0.623899,0.283596,0.619255,0.648369,0.257148,0.319516,0.363321
0.516561,0.366492,0.330967,0.769706,0.644250,0.588389,0.079439
0.511617,0.328290,0.345255,0.807816,0.430053,0.672087,0.053203
0.247184,0.165564,0.150015,0.678963,0.670116,0.638162,0.888593
0.751804,0.491088,0.739086,0.245253,0.615771,0.280376,0.595903
0.543130,0.668617,0.549332,0.729481,0.684137,0.347472,0.498296
0.659198,0.756708,0.500351,0.644753,0.433137,0.580364,0.901839
0.917826,0.858007,0.435162,0.734536,0.489354,0.591771,0.723180
