0.734723,0.781655,0.365394,0.801678,0.403000,0.833636,0.681188,0.676370,0.573097,0.712977,0.227839,0.660350,0.660821,0.152686,0.440374,0.299602,0.777541,0.436676,0.527163,0.554788,0.347386,0.135504,0.630847,0.248482,0.428045,0.350526,0.271472,0.768883,0.821217,0.801101
0.423057,0.546787,0.658894,0.563788,0.337460,0.768016,0.359298,0.169027,0.331268,0.369848,0.767424,0.429972,0.465830,0.466982,0.718841,0.758485,0.712114,0.343345,0.681773,0.717472,0.586023,0.290970,0.357530,0.303692,0.642764,0.346363,0.523289,0.445745,0.602336,0.629323
0.311034,0.573113,0.542107,0.319699,0.719593,0.525020,0.434708,0.565681,0.585439,0.326728,0.430597,0.240657,0.218674,0.821060,0.578781,0.417355,0.478293,0.264414,0.177158,0.455573,0.321380,0.488330,0.339346,0.299734,0.246367,0.278258,0.566930,0.568854,0.570200,0.706372
0.534064,0.580156,0.591201,0.540452,0.261608,0.612730,0.340382,0.758132,0.752339,0.490948,0.654727,0.454233,0.520585,0.801232,0.239129,0.240323,0.251401,0.696828,0.652177,0.786586,0.861409,0.700839,0.449920,0.741756,0.334733,0.613594,0.208666,0.758489,0.458486,0.429897
0.437257,0.693116,0.217634,0.298677,0.358381,0.343025,0.683014,0.405324,0.529475,0.640354,0.465554,0.486472,0.595518,0.298226,0.688797,0.572017,0.619645,0.557171,0.265000,0.327440,0.541642,0.447565,0.192610,0.573339,0.330677,0.529350,0.538490,0.580329,0.818271,0.096432
0.349248,0.800377,0.282790,0.342137,0.801340,0.385083,0.613621,0.251696,0.584281,0.738577,0.425143,0.300096,0.530556,0.604947,0.325455,0.347030,0.533007,0.391379,0.735961,0.251637,0.524214,0.812273,0.699128,0.747542,0.734536,0.670910,0.693736,0.900013,0.812496,0.501606
0.293090,0.602824,0.224798,0.557590,0.600299,0.654927,0.284136,0.405091,0.520771,0.374634,0.320547,0.387802,0.426973,0.229543,0.667719,0.213839,0.446936,0.394473,0.515802,0.857285,0.629724,0.231169,0.400947,0.500408,0.463335,0.572691,0.336559,0.225296,0.381669,0.733568
0.221473,0.497162,0.212287,0.622208,0.160781,0.676619,0.381014,0.364446,0.113583,0.299318,0.355320,0.726024,0.255784,0.741182,0.715650,0.500456,0.392225,0.342279,0.510855,0.171469,0.217340,0.460048,0.269330,0.316879,0.358470,0.280562,0.335042,0.184807,0.179684,0.548673
0.329796,0.583714,0.355807,0.788455,0.246070,0.211535,0.309076,0.489877,0.629607,0.412080,0.610761,0.244139,0.360972,0.183786,0.368689,0.764277,0.323837,0.710528,0.772891,0.276142,0.592949,0.309963,0.582970,0.620093,0.565735,0.435376,0.729586,0.236042,0.443424,0.560299
0.505530,0.631272,0.452677,0.544193,0.544100,0.637848,0.397175,0.780492,0.895734,0.406674,0.702797,0.641186,0.589689,0.830038,0.173322,0.260859,0.230770,0.717596,0.698853,0.715590,0.693145,0.727418,0.488931,0.584757,0.309846,0.603858,0.311538,0.733403,0.598031,0.472747
0.378905,0.753637,0.516333,0.528379,0.145294,0.573305,0.485423,0.596611,0.731289,0.667449,0.343051,0.449330,0.617369,0.194481,0.668854,0.755249,0.380006,0.224108,0.317029,0.391100,0.520915,0.426263,0.697593,0.286031,0.289724,0.308358,0.723088,0.234592,0.465538,0.342692
0.243033,0.208835,0.633739,0.256934,0.336939,0.364194,0.723031,0.273521,0.826340,0.170805,0.746438,0.509884,0.719193,0.598301,0.624496,0.173967,0.385879,0.251241,0.365511,0.248002,0.391150,0.437436,0.328063,0.550532,0.529852,0.333196,0.414471,0.221584,0.593521,0.740136
0.402793,0.663523,0.111476,0.353584,0.493109,0.399190,0.506503,0.448708,0.671570,0.503280,0.418842,0.490593,0.608498,0.262025,0.726568,0.573158,0.633746,0.550800,0.288569,0.460657,0.461022,0.331165,0.230776,0.549599,0.286111,0.579846,0.632909,0.439498,0.756205,0.356199
0.687571,0.346717,0.535468,0.520469,0.489823,0.478250,0.239046,0.158006,0.526013,0.692420,0.486047,0.306279,0.272779,0.310155,0.316201,0.189041,0.303416,0.267622,0.205837,0.688842,0.221887,0.522470,0.611350,0.580588,0.274844,0.302341,0.420634,0.597572,0.434964,0.755516
0.251822,0.341846,0.277339,0.409296,0.219301,0.541019,0.398819,0.595598,0.720036,0.524058,0.413926,0.534881,0.748955,0.490145,0.510160,0.282072,0.500237,0.427951,0.373358,0.542057,0.435906,0.393427,0.466827,0.558140,0.427214,0.787764,0.664754,0.256313,0.386634,0.455901
0.393274,0.234655,0.517542,0.246905,0.285087,0.523178,0.756138,0.270721,0.680985,0.122526,0.723941,0.471622,0.736477,0.659709,0.683568,0.232704,0.412230,0.197477,0.464987,0.399193,0.371906,0.471800,0.221854,0.570242,0.562182,0.420011,0.601951,0.361316,0.463904,0.720938
0.407568,0.639665,0.298708,0.392419,0.374898,0.456716,0.689121,0.446448,0.652023,0.611158,0.381903,0.344265,0.537698,0.304887,0.643208,0.577846,0.573859,0.536606,0.295483,0.450883,0.461423,0.398019,0.162571,0.618997,0.277386,0.555493,0.563486,0.596452,0.702486,0.332511
0.820196,0.280401,0.617094,0.304403,0.237014,0.586239,0.401394,0.355782,0.564921,0.639605,0.597004,0.586642,0.365937,0.735250,0.269968,0.631279,0.576933,0.359143,0.827586,0.541378,0.340265,0.394244,0.427217,0.174098,0.354116,0.329676,0.470034,0.460741,0.260046,0.559549
0.658959,0.265474,0.447856,0.381638,0.599774,0.391567,0.396727,0.273426,0.476660,0.732135,0.359795,0.316675,0.170045,0.328120,0.337708,0.268797,0.392127,0.207251,0.189091,0.755147,0.298069,0.535608,0.757394,0.302424,0.223632,0.320374,0.429389,0.555140,0.468699,0.526122
0.352015,0.658439,0.315299,0.609036,0.397867,0.233126,0.516226,0.217730,0.652845,0.314942,0.681342,0.433485,0.634952,0.893122,0.404120,0.574062,0.531754,0.526171,0.315273,0.754123,0.429071,0.778374,0.574875,0.359824,0.673707,0.461967,0.757450,0.549005,0.697297,0.666155
0.182445,0.429435,0.629877,0.576312,0.522864,0.642410,0.333506,0.471561,0.547941,0.668307,0.596935,0.390311,0.199999,0.545180,0.194764,0.397970,0.512613,0.729664,0.163102,0.418456,0.175361,0.487786,0.572436,0.284648,0.312888,0.276767,0.566356,0.712394,0.635914,0.838723
0.357708,0.566009,0.259542,0.605605,0.505642,0.305014,0.523629,0.208582,0.666779,0.210527,0.571070,0.286417,0.724011,0.794670,0.329673,0.525751,0.600530,0.492639,0.265104,0.724571,0.454032,0.746836,0.668315,0.355079,0.674027,0.512982,0.623704,0.582155,0.667357,0.563211
0.270975,0.470005,0.566977,0.326003,0.568170,0.471692,0.351932,0.267981,0.476297,0.393426,0.560434,0.401817,0.726893,0.304053,0.276443,0.432722,0.643139,0.571520,0.431513,0.784467,0.410502,0.594835,0.523201,0.676418,0.921682,0.672716,0.641790,0.694426,0.390957,0.220489
0.253099,0.346611,0.371431,0.690815,0.126283,0.804143,0.357364,0.389076,0.161722,0.316082,0.371282,0.683467,0.314556,0.868985,0.713837,0.432254,0.354342,0.364205,0.538446,0.098144,0.179634,0.330360,0.210180,0.443784,0.345309,0.365029,0.182669,0.189656,0.238372,0.618318
0.781341,0.612857,0.452661,0.311193,0.480220,0.338552,0.291540,0.239258,0.616020,0.134416,0.641919,0.176002,0.309297,0.271902,0.576528,0.292527,0.410708,0.469819,0.659468,0.540849,0.222522,0.310113,0.226533,0.404987,0.366835,0.531152,0.581845,0.749824,0.372996,0.350603
0.680970,0.294313,0.485714,0.362667,0.550673,0.414238,0.344569,0.285891,0.490355,0.683108,0.392735,0.266188,0.273220,0.267003,0.304294,0.299991,0.316799,0.293687,0.331773,0.702685,0.260356,0.455223,0.575281,0.507537,0.261563,0.276513,0.424338,0.575706,0.400689,0.631494
0.372438,0.819356,0.419719,0.243640,0.728494,0.337802,0.569222,0.199699,0.629222,0.572266,0.388508,0.431363,0.407881,0.704192,0.346261,0.287689,0.473470,0.371171,0.754460,0.299214,0.454282,0.729955,0.532428,0.849292,0.715204,0.736377,0.607834,0.745767,0.772470,0.501373
0.312361,0.552788,0.616482,0.736668,0.161442,0.402907,0.303660,0.261740,0.419924,0.293509,0.504054,0.313041,0.570757,0.327862,0.741979,0.716070,0.399444,0.351795,0.429249,0.528185,0.169056,0.635846,0.448278,0.413363,0.605722,0.560133,0.825738,0.453113,0.676107,0.582257
0.205842,0.430401,0.475028,0.334501,0.770096,0.552248,0.633178,0.466417,0.604896,0.387803,0.369641,0.354546,0.286228,0.712541,0.586713,0.518612,0.332372,0.324697,0.247552,0.310474,0.492645,0.684690,0.401388,0.279136,0.212086,0.260430,0.508293,0.413770,0.455957,0.716405
0.758223,0.613383,0.432725,0.281099,0.459434,0.322520,0.292353,0.275352,0.594633,0.224349,0.787605,0.312027,0.274971,0.166866,0.655522,0.389304,0.507260,0.561517,0.650641,0.549281,0.251446,0.221927,0.241517,0.355834,0.389631,0.461947,0.540121,0.583821,0.279407,0.430933
0.376165,0.651291,0.370905,0.506411,0.258448,0.534746,0.582606,0.469806,0.771387,0.542613,0.449713,0.406535,0.638782,0.190274,0.696794,0.592580,0.479800,0.330035,0.300414,0.440308,0.436921,0.483289,0.775334,0.143612,0.352484,0.212884,0.525473,0.310270,0.460916,0.392879
0.273249,0.275682,0.297058,0.548129,0.283477,0.592327,0.448204,0.644383,0.785565,0.550097,0.350063,0.429453,0.884265,0.434462,0.465104,0.369799,0.521791,0.440303,0.372703,0.475178,0.416139,0.379898,0.508005,0.654562,0.359388,0.768142,0.760859,0.251673,0.363039,0.447227
0.219653,0.299043,0.303379,0.455584,0.104447,0.534477,0.380106,0.774626,0.738545,0.467663,0.326830,0.520051,0.715879,0.469596,0.467968,0.321878,0.520056,0.457840,0.497095,0.554582,0.444433,0.315279,0.590342,0.693579,0.348941,0.735192,0.626909,0.225510,0.451646,0.413797
0.358997,0.251814,0.324487,0.648851,0.614243,0.746370,0.674108,0.389569,0.340573,0.586791,0.728224,0.612786,0.178377,0.579622,0.808042,0.733389,0.214723,0.489520,0.306814,0.455345,0.785251,0.705421,0.379005,0.390644,0.567978,0.729606,0.388740,0.255495,0.693259,0.513724
0.720354,0.214298,0.435204,0.176079,0.640644,0.446354,0.632666,0.390834,0.156086,0.419919,0.343038,0.785440,0.658044,0.595219,0.813722,0.295586,0.547737,0.601922,0.756690,0.359381,0.306414,0.223973,0.335044,0.791540,0.584896,0.660089,0.279987,0.547849,0.321066,0.436082
0.463301,0.448492,0.664300,0.469815,0.396153,0.655127,0.457270,0.214259,0.409713,0.381029,0.585227,0.405851,0.491894,0.347242,0.726824,0.809548,0.813113,0.425500,0.792070,0.686094,0.654039,0.397054,0.363385,0.300688,0.688169,0.416579,0.483638,0.515685,0.628401,0.697799
0.264154,0.351631,0.316380,0.692648,0.140011,0.807522,0.318887,0.331507,0.247764,0.336837,0.488951,0.780280,0.267129,0.765150,0.669810,0.566467,0.324938,0.350763,0.612800,0.178235,0.103820,0.438238,0.219140,0.387813,0.365131,0.310681,0.296145,0.187130,0.330960,0.634491
0.497679,0.527727,0.672994,0.544265,0.434009,0.494824,0.261659,0.444726,0.533225,0.388891,0.482414,0.404337,0.286960,0.446241,0.517997,0.533648,0.521245,0.617701,0.588389,0.473413,0.704744,0.387567,0.403457,0.691297,0.722027,0.680172,0.305489,0.669193,0.677817,0.773663
0.758868,0.391013,0.584562,0.406539,0.238851,0.574755,0.510508,0.437443,0.599921,0.706842,0.485672,0.609642,0.327608,0.651578,0.280214,0.760068,0.530690,0.310055,0.911035,0.663734,0.326684,0.332388,0.430940,0.243127,0.316454,0.538534,0.463897,0.484070,0.338891,0.528521
0.320665,0.764448,0.239786,0.500300,0.297764,0.740992,0.664858,0.539170,0.464754,0.271013,0.636307,0.457058,0.710132,0.680860,0.728892,0.737974,0.222009,0.406635,0.602775,0.243381,0.474519,0.215919,0.351989,0.162530,0.708704,0.320869,0.399659,0.723231,0.674090,0.264471
0.232968,0.562567,0.598514,0.525610,0.671030,0.142513,0.551408,0.605468,0.491882,0.360148,0.643833,0.260242,0.423710,0.537246,0.546264,0.302606,0.341383,0.555409,0.577159,0.674664,0.598122,0.317736,0.883506,0.766083,0.516545,0.768754,0.526579,0.711945,0.685558,0.707019
0.352658,0.256616,0.583456,0.269863,0.362641,0.449026,0.661735,0.405448,0.687791,0.216541,0.816974,0.486154,0.680982,0.530482,0.599508,0.270736,0.452977,0.333207,0.396293,0.253006,0.323152,0.436203,0.116988,0.596976,0.579563,0.390856,0.591517,0.217730,0.517896,0.808959
0.742315,0.206947,0.518492,0.260239,0.540016,0.374653,0.526000,0.323822,0.393319,0.562332,0.400588,0.748333,0.599186,0.615800,0.695463,0.200923,0.401853,0.497359,0.824350,0.360598,0.381745,0.203410,0.213879,0.782716,0.642969,0.662316,0.327580,0.619565,0.273733,0.511546
0.318663,0.457117,0.785906,0.589832,0.384107,0.716912,0.321450,0.189493,0.334604,0.384384,0.689131,0.404574,0.406498,0.415759,0.786159,0.778693,0.740574,0.390314,0.807903,0.756876,0.704153,0.345572,0.269808,0.229287,0.770343,0.363981,0.454376,0.469576,0.553337,0.698351
0.272843,0.466190,0.681984,0.313620,0.563263,0.500295,0.418919,0.246996,0.486289,0.449565,0.468109,0.445155,0.687947,0.266752,0.255211,0.449166,0.607537,0.566541,0.443912,0.724181,0.482479,0.572106,0.514537,0.778333,0.747461,0.635648,0.579049,0.634539,0.273697,0.374222
0.286489,0.256005,0.613225,0.194010,0.466671,0.484184,0.347228,0.312577,0.510484,0.549884,0.497415,0.481960,0.668207,0.219363,0.250981,0.271071,0.562291,0.652087,0.398609,0.818102,0.359385,0.549698,0.593916,0.675030,0.885785,0.858745,0.578025,0.680039,0.368838,0.287220
0.630187,0.324112,0.530116,0.139486,0.651068,0.413429,0.378998,0.305149,0.289554,0.391164,0.393572,0.730352,0.634800,0.734884,0.784447,0.234090,0.522219,0.614489,0.830193,0.465610,0.334328,0.293871,0.182408,0.767016,0.648277,0.642345,0.388837,0.534651,0.224653,0.473809
0.805743,0.150985,0.435342,0.398902,0.465130,0.450390,0.413479,0.207042,0.391189,0.771671,0.444461,0.378969,0.231206,0.194121,0.339657,0.306842,0.313341,0.245436,0.207445,0.617417,0.256847,0.512253,0.642287,0.461856,0.317332,0.393802,0.486487,0.475459,0.396385,0.647524
0.269102,0.522437,0.590166,0.449290,0.710742,0.645217,0.473346,0.486800,0.625184,0.384175,0.415905,0.336495,0.377696,0.758555,0.587088,0.439332,0.399009,0.359330,0.247467,0.494586,0.507123,0.653807,0.461867,0.344290,0.208516,0.196775,0.595734,0.423900,0.482570,0.763095
0.385682,0.540424,0.362445,0.733620,0.269889,0.323484,0.328404,0.402525,0.735414,0.413238,0.470640,0.279186,0.423252,0.197667,0.291330,0.797713,0.442812,0.743887,0.676214,0.315409,0.565296,0.214396,0.632747,0.705828,0.709728,0.514748,0.840984,0.108153,0.316260,0.599376
0.304411,0.597496,0.586245,0.366864,0.752922,0.510327,0.527678,0.585090,0.582921,0.381114,0.451745,0.286084,0.307120,0.794846,0.561484,0.458908,0.304811,0.243077,0.303797,0.364051,0.391071,0.564679,0.535513,0.315918,0.120606,0.217414,0.517152,0.576951,0.551021,0.734039
0.593783,0.509948,0.784698,0.602089,0.398354,0.573633,0.161638,0.416891,0.643028,0.353608,0.521840,0.486021,0.155981,0.271967,0.575431,0.480789,0.538594,0.500379,0.563788,0.533878,0.731016,0.457669,0.463326,0.705810,0.688796,0.667514,0.295990,0.783449,0.784338,0.790533
0.764778,0.196959,0.513729,0.336589,0.350699,0.373057,0.560497,0.361276,0.782153,0.542699,0.638973,0.363907,0.611594,0.626950,0.709399,0.411228,0.647706,0.636594,0.245489,0.761186,0.537320,0.524508,0.479867,0.497681,0.596519,0.546795,0.625958,0.513892,0.329051,0.446900
0.758496,0.231185,0.511891,0.326872,0.604632,0.376252,0.508275,0.258385,0.267054,0.428088,0.403933,0.630983,0.795493,0.598736,0.726582,0.236885,0.451568,0.579839,0.728838,0.360098,0.351700,0.348469,0.294086,0.793880,0.607219,0.641452,0.357434,0.607362,0.277744,0.387045
0.610995,0.319102,0.475787,0.394485,0.454750,0.596123,0.447999,0.418667,0.793342,0.605573,0.615498,0.293373,0.566475,0.667851,0.748106,0.420159,0.714663,0.636963,0.255243,0.764777,0.547664,0.410568,0.566961,0.497606,0.550574,0.389604,0.681216,0.616808,0.375869,0.492430
0.662513,0.626435,0.338883,0.181150,0.458894,0.171276,0.307014,0.233393,0.673901,0.163853,0.646092,0.307769,0.209129,0.266372,0.532692,0.213859,0.379665,0.496071,0.693036,0.582563,0.393886,0.277842,0.222843,0.325675,0.339673,0.449349,0.644791,0.557502,0.457226,0.435603
0.290202,0.291697,0.335514,0.413042,0.232206,0.540748,0.405160,0.712799,0.768411,0.575593,0.341096,0.590422,0.712135,0.382431,0.509689,0.289282,0.433924,0.399582,0.295836,0.499047,0.333254,0.337975,0.494463,0.636300,0.425135,0.731531,0.711405,0.231949,0.300740,0.509462
0.235800,0.364025,0.337279,0.456764,0.292885,0.622966,0.560709,0.736980,0.837391,0.319878,0.429390,0.485333,0.674501,0.455530,0.442541,0.322522,0.538691,0.466416,0.335293,0.434455,0.457610,0.424336,0.508032,0.636240,0.434901,0.845984,0.668883,0.101221,0.351003,0.510987
0.694693,0.719181,0.219935,0.693007,0.330505,0.701089,0.573186,0.782633,0.581988,0.400613,0.436929,0.421143,0.400437,0.444745,0.506719,0.564746,0.366620,0.461573,0.201597,0.235536,0.236398,0.734740,0.238245,0.283812,0.569131,0.272293,0.752158,0.663356,0.833760,0.415849
0.262448,0.374641,0.426123,0.695856,0.148857,0.777822,0.359778,0.413964,0.211407,0.216601,0.395130,0.705542,0.266473,0.698132,0.551075,0.380940,0.394919,0.371177,0.483484,0.258409,0.182434,0.527417,0.196835,0.354208,0.322669,0.323331,0.296190,0.179043,0.343206,0.572655
0.296446,0.679672,0.634725,0.455441,0.841971,0.554938,0.586605,0.338810,0.701695,0.599167,0.601849,0.344631,0.640696,0.477878,0.370895,0.292025,0.698767,0.731086,0.488502,0.419100,0.631033,0.388446,0.715664,0.508139,0.779004,0.757299,0.657224,0.260538,0.609165,0.406852
0.398711,0.639409,0.328874,0.512192,0.345777,0.366785,0.563991,0.272793,0.652455,0.199568,0.641070,0.362822,0.655706,0.784004,0.232861,0.538881,0.549532,0.578364,0.329011,0.753849,0.491772,0.652967,0.644340,0.336533,0.707287,0.568309,0.660810,0.534819,0.620480,0.570572
0.177485,0.335888,0.326610,0.391409,0.314408,0.566550,0.421448,0.748753,0.821514,0.597900,0.354531,0.494252,0.760704,0.379316,0.461975,0.307729,0.491883,0.414696,0.379917,0.490177,0.431904,0.473891,0.537763,0.663811,0.397353,0.701757,0.716266,0.207656,0.317180,0.418552
0.312539,0.290380,0.226381,0.729919,0.475786,0.789957,0.638260,0.538572,0.410470,0.498188,0.716644,0.599420,0.204815,0.551886,0.815613,0.594354,0.308497,0.443768,0.345666,0.375310,0.750370,0.689573,0.415771,0.414457,0.429002,0.826767,0.343445,0.329659,0.726816,0.528149
0.222195,0.720710,0.407893,0.578052,0.225460,0.692367,0.588837,0.549198,0.419216,0.261755,0.655267,0.459749,0.637633,0.717546,0.806436,0.573699,0.156789,0.479808,0.651903,0.365437,0.445860,0.241385,0.406281,0.264055,0.624924,0.372542,0.327518,0.731250,0.761363,0.249482
0.655863,0.109638,0.480065,0.349708,0.505407,0.437128,0.360395,0.252857,0.515846,0.712093,0.398087,0.299617,0.256987,0.274371,0.326029,0.287551,0.286556,0.404581,0.308749,0.723905,0.253194,0.583991,0.658128,0.427842,0.296733,0.242051,0.456948,0.513662,0.346237,0.654055
0.369779,0.755812,0.233635,0.259209,0.784787,0.334645,0.668302,0.191422,0.579682,0.767176,0.235278,0.384822,0.366643,0.666380,0.345406,0.227070,0.616196,0.356869,0.693406,0.373431,0.515357,0.753919,0.644413,0.743688,0.654046,0.703095,0.532440,0.825342,0.848672,0.454975
0.287261,0.572443,0.341182,0.668231,0.245396,0.313589,0.270320,0.442660,0.596720,0.370125,0.545685,0.152236,0.356222,0.128688,0.265587,0.738905,0.341370,0.725680,0.670549,0.271522,0.501829,0.210690,0.603858,0.595474,0.695523,0.547469,0.664909,0.163847,0.363669,0.531574
0.456657,0.720441,0.498358,0.523042,0.670301,0.532471,0.572401,0.472566,0.678859,0.722788,0.656667,0.356806,0.676896,0.574172,0.336373,0.310902,0.629782,0.776251,0.510915,0.478897,0.682145,0.469663,0.705873,0.598786,0.692422,0.741109,0.683499,0.304004,0.482624,0.497381
0.215871,0.214959,0.563426,0.321627,0.158480,0.425841,0.681310,0.330190,0.652986,0.317472,0.830400,0.453933,0.782045,0.500600,0.630381,0.164113,0.476058,0.141681,0.386984,0.338716,0.281432,0.486884,0.171628,0.539909,0.564559,0.387667,0.547536,0.327593,0.624665,0.676566
0.555149,0.374224,0.287202,0.736138,0.484742,0.763274,0.599170,0.462205,0.412489,0.604382,0.772713,0.571366,0.163589,0.549816,0.776940,0.673522,0.288779,0.455451,0.180442,0.416541,0.797726,0.707248,0.400125,0.311075,0.671936,0.797247,0.404430,0.402332,0.791808,0.447167
0.370232,0.762664,0.225196,0.563991,0.233803,0.673823,0.606609,0.499064,0.304492,0.228323,0.580559,0.402835,0.599632,0.736470,0.700033,0.675978,0.232374,0.479621,0.623650,0.290681,0.414981,0.292289,0.369780,0.200403,0.642341,0.316824,0.388452,0.687062,0.604808,0.308552
0.369126,0.624453,0.617882,0.543456,0.152220,0.550105,0.503912,0.599452,0.731286,0.590523,0.444772,0.425540,0.706334,0.245837,0.552260,0.555843,0.243496,0.292206,0.364753,0.419569,0.575771,0.434761,0.740602,0.251214,0.356894,0.200964,0.528102,0.331827,0.536923,0.374797
0.819455,0.257130,0.432952,0.430236,0.537376,0.413644,0.314981,0.154323,0.565101,0.712358,0.408863,0.322049,0.166650,0.249544,0.348117,0.181382,0.387333,0.215916,0.209580,0.732638,0.250666,0.419096,0.705755,0.325114,0.312588,0.299570,0.507683,0.517228,0.408530,0.564481
0.236127,0.647636,0.276388,0.648799,0.221369,0.699358,0.609178,0.592825,0.464921,0.213779,0.543700,0.480100,0.515648,0.694300,0.745985,0.711702,0.143057,0.478999,0.586491,0.283817,0.592136,0.156270,0.347960,0.144015,0.598423,0.353410,0.464803,0.668194,0.550800,0.221943
0.344922,0.705956,0.530795,0.598481,0.157766,0.528611,0.525710,0.562276,0.781521,0.635427,0.430073,0.463675,0.602827,0.265415,0.611074,0.644266,0.414165,0.247907,0.349224,0.431081,0.506182,0.525129,0.672531,0.257081,0.324128,0.235734,0.459997,0.307206,0.444918,0.381090
0.644517,0.320850,0.555781,0.343714,0.315857,0.520296,0.406227,0.442865,0.725416,0.669118,0.677270,0.327162,0.590622,0.633687,0.681275,0.394425,0.665098,0.660045,0.322784,0.692784,0.392865,0.458711,0.405643,0.548304,0.654465,0.409374,0.641745,0.615334,0.534651,0.491459
0.322308,0.632289,0.199254,0.708027,0.624575,0.690312,0.304565,0.383899,0.531434,0.377826,0.445957,0.337502,0.458026,0.192861,0.635399,0.230714,0.476189,0.332261,0.648608,0.806013,0.639633,0.215229,0.340489,0.532404,0.522308,0.627949,0.374802,0.333491,0.385344,0.778177
0.377219,0.423710,0.884420,0.426233,0.277514,0.832963,0.469563,0.219961,0.305721,0.256079,0.749332,0.556407,0.509576,0.382995,0.697229,0.729121,0.880890,0.387105,0.756779,0.676510,0.563523,0.247389,0.264761,0.266399,0.743369,0.357404,0.452891,0.558697,0.581892,0.698350
0.463916,0.608934,0.310880,0.597586,0.326446,0.353466,0.507133,0.246085,0.640229,0.240740,0.574063,0.279841,0.608587,0.754931,0.438326,0.558075,0.503463,0.500348,0.334065,0.714677,0.483668,0.634488,0.627015,0.368256,0.679043,0.480943,0.631384,0.554059,0.721718,0.531850
0.678194,0.620726,0.358160,0.303930,0.363168,0.278057,0.271224,0.270253,0.597326,0.180916,0.725996,0.348446,0.293005,0.124914,0.614425,0.422443,0.392028,0.581297,0.705735,0.663182,0.321934,0.148199,0.214200,0.385481,0.401178,0.415143,0.578831,0.579151,0.390065,0.505970
0.514324,0.589356,0.538822,0.564029,0.367467,0.657938,0.461862,0.706500,0.787366,0.433723,0.640290,0.491430,0.478247,0.777559,0.206372,0.190920,0.217502,0.762478,0.649688,0.670743,0.793856,0.778495,0.381503,0.676345,0.277343,0.639567,0.338171,0.739278,0.403277,0.486557
0.206184,0.341189,0.625526,0.579094,0.476005,0.543980,0.309562,0.324418,0.544307,0.713783,0.623147,0.402295,0.251802,0.640912,0.174938,0.300278,0.451395,0.677478,0.275064,0.373523,0.203509,0.446150,0.553275,0.251992,0.265607,0.259920,0.465482,0.588307,0.530200,0.857915
