0.689331,0.478184,0.620107,0.383587,0.825849,0.605534,0.628348,0.412865,0.628024,0.637580,0.315902,0.369446,0.596137,0.782544,0.570057,0.610150,0.693715,0.496985,0.729624,0.465425,0.627585,0.763428,0.640012,0.356806,0.571281,0.427216
0.250654,0.230603,0.715577,0.357722,0.503766,0.501453,0.701589,0.659471,0.323935,0.313679,0.218582,0.353342,0.362557,0.471521,0.490292,0.670329,0.410086,0.324299,0.282732,0.691361,0.237620,0.643624,0.735369,0.697804,0.395741,0.499321
0.510311,0.688846,0.734933,0.291814,0.563571,0.402303,0.079783,0.612996,0.433333,0.513292,0.509768,0.630479,0.512525,0.678417,0.389382,0.655341,0.321895,0.711202,0.599194,0.278077,0.828843,0.774731,0.318210,0.365090,0.546209,0.329318
0.239833,0.384880,0.367885,0.634585,0.195998,0.744726,0.498253,0.332290,0.208978,0.371273,0.417635,0.648004,0.240407,0.855630,0.665582,0.560870,0.401037,0.273550,0.489495,0.222199,0.198083,0.257003,0.242625,0.420347,0.308651,0.232232
0.260453,0.449868,0.317963,0.811791,0.233663,0.768476,0.409919,0.276342,0.238994,0.385873,0.339818,0.711123,0.313387,0.676308,0.724005,0.476604,0.373963,0.377432,0.505899,0.157468,0.281285,0.472953,0.246857,0.303164,0.356203,0.442203
0.158380,0.167413,0.284884,0.573966,0.831323,0.873577,0.390059,0.200647,0.645022,0.408265,0.702844,0.297292,0.618195,0.370745,0.328159,0.665321,0.421951,0.631557,0.516757,0.527164,0.527310,0.297481,0.681696,0.457945,0.338536,0.693247
0.330378,0.431233,0.507990,0.439258,0.291137,0.838124,0.422889,0.714477,0.600352,0.265560,0.579606,0.503528,0.693264,0.599025,0.611629,0.697725,0.679054,0.528416,0.726167,0.596589,0.541171,0.580051,0.188370,0.401878,0.624373,0.364879
0.294324,0.199774,0.574244,0.315362,0.471847,0.612330,0.750172,0.484769,0.406376,0.238474,0.107242,0.381143,0.270682,0.501404,0.610654,0.554806,0.259874,0.501795,0.311504,0.655486,0.193875,0.512142,0.648823,0.635297,0.405041,0.584105
0.369058,0.923610,0.274253,0.474268,0.486599,0.237147,0.609119,0.466238,0.379956,0.307092,0.468836,0.547646,0.536060,0.424160,0.806085,0.287413,0.162977,0.385588,0.630815,0.613330,0.476136,0.738791,0.285490,0.567896,0.567664,0.665380
0.734287,0.354650,0.443794,0.805857,0.447443,0.655757,0.715013,0.741519,0.626503,0.814423,0.774848,0.529730,0.164705,0.351821,0.307203,0.430604,0.281771,0.496767,0.458310,0.701501,0.750715,0.514015,0.397460,0.650804,0.738916,0.365393
0.528515,0.658912,0.551821,0.455370,0.499285,0.527020,0.422879,0.732856,0.820374,0.410091,0.752218,0.474117,0.570269,0.742287,0.328851,0.259695,0.096693,0.751436,0.650210,0.676603,0.845583,0.647863,0.503479,0.611059,0.216058,0.680307
0.481748,0.461132,0.344399,0.354152,0.703215,0.196122,0.379028,0.277904,0.434528,0.847962,0.422298,0.733699,0.242664,0.291036,0.460345,0.405743,0.523916,0.397435,0.610986,0.608002,0.397045,0.386223,0.455451,0.223006,0.676560,0.625036
0.563491,0.497354,0.259210,0.306969,0.469416,0.545382,0.479385,0.537992,0.586964,0.438066,0.588110,0.492669,0.542107,0.710630,0.733642,0.608847,0.277548,0.738273,0.671270,0.840949,0.378673,0.735623,0.276535,0.647463,0.309493,0.722312
0.506536,0.642896,0.501341,0.613505,0.399835,0.559223,0.394521,0.595562,0.870640,0.409917,0.636590,0.496126,0.614802,0.685093,0.277657,0.222015,0.172303,0.720659,0.713371,0.678915,0.727985,0.598400,0.533207,0.622461,0.156250,0.656653
0.422616,0.593873,0.519868,0.518798,0.513867,0.587120,0.455193,0.727976,0.777974,0.361952,0.656259,0.526087,0.450041,0.793183,0.301380,0.209759,0.193282,0.635331,0.696316,0.646601,0.760243,0.616713,0.471064,0.550492,0.343740,0.516458
0.623259,0.293943,0.442563,0.447495,0.351885,0.528135,0.401275,0.455766,0.635070,0.559432,0.283855,0.711862,0.719766,0.198657,0.449409,0.473823,0.376950,0.487712,0.620124,0.608256,0.513239,0.608755,0.398569,0.437831,0.552264,0.756092
0.862746,0.301136,0.328708,0.338955,0.485092,0.362871,0.549649,0.388867,0.260823,0.270315,0.548559,0.236043,0.243935,0.455780,0.624842,0.179210,0.748022,0.194768,0.717818,0.481457,0.693120,0.615108,0.627464,0.319326,0.346393,0.248242
0.727135,0.588779,0.433717,0.209676,0.613736,0.457911,0.661377,0.810998,0.819789,0.663864,0.052820,0.371472,0.629025,0.328884,0.463577,0.220421,0.294092,0.196769,0.750053,0.363562,0.446622,0.751694,0.523996,0.326507,0.234618,0.490815
0.507652,0.428658,0.476949,0.467702,0.412808,0.395712,0.512204,0.366550,0.547196,0.566861,0.298250,0.685757,0.772203,0.162188,0.331342,0.488646,0.247080,0.362308,0.691306,0.564069,0.506457,0.588274,0.410391,0.364256,0.508738,0.731036
0.713323,0.345148,0.523234,0.797305,0.676296,0.787871,0.744442,0.673683,0.676198,0.745547,0.804935,0.467667,0.177470,0.452110,0.216447,0.404011,0.266903,0.552394,0.417206,0.775581,0.934321,0.497734,0.436259,0.556741,0.694727,0.406195
0.455267,0.482792,0.347770,0.307472,0.862766,0.164372,0.460047,0.267984,0.417210,0.771124,0.458485,0.698943,0.332137,0.241860,0.494968,0.392335,0.532932,0.445986,0.586947,0.638988,0.378650,0.412451,0.564824,0.246070,0.723435,0.587276
0.571447,0.687244,0.415221,0.456938,0.724428,0.319406,0.414115,0.438563,0.508197,0.298426,0.274661,0.412936,0.482297,0.831664,0.527895,0.281229,0.765242,0.737297,0.389650,0.632253,0.557763,0.723299,0.768378,0.781610,0.738419,0.297019
0.771257,0.163362,0.215675,0.224554,0.628342,0.339938,0.458047,0.361608,0.161706,0.353858,0.585062,0.240862,0.355372,0.456161,0.631226,0.291646,0.672447,0.170529,0.777061,0.419659,0.679704,0.515338,0.625016,0.235454,0.374912,0.271076
0.271150,0.452494,0.379137,0.682033,0.206362,0.698755,0.447095,0.388845,0.247005,0.293516,0.541883,0.703939,0.265693,0.764441,0.659393,0.388678,0.370963,0.241018,0.621073,0.171858,0.202131,0.491456,0.249132,0.344609,0.324440,0.253252
0.299856,0.451794,0.434546,0.433643,0.281158,0.600058,0.720922,0.231044,0.513945,0.458488,0.610677,0.386966,0.523712,0.228680,0.292266,0.537328,0.431577,0.717544,0.507895,0.716754,0.699893,0.236611,0.490110,0.428365,0.809844,0.265371
0.301695,0.519426,0.569930,0.572721,0.400291,0.771793,0.355289,0.708328,0.570551,0.453529,0.663006,0.461556,0.660739,0.470981,0.683354,0.476911,0.533826,0.441324,0.845969,0.662664,0.444331,0.551294,0.254552,0.389031,0.581132,0.337804
0.546462,0.349886,0.388377,0.380948,0.489214,0.284071,0.598768,0.165401,0.579655,0.337708,0.621463,0.699399,0.545139,0.223659,0.486735,0.538814,0.545799,0.594680,0.354602,0.300714,0.394596,0.815949,0.229404,0.672633,0.509260,0.501926
0.343442,0.856010,0.580841,0.466960,0.327521,0.696947,0.477375,0.515813,0.176270,0.623969,0.644211,0.543594,0.726989,0.639367,0.370349,0.489263,0.710031,0.206482,0.590706,0.709017,0.297774,0.280040,0.326220,0.368836,0.450835,0.627257
0.466774,0.685120,0.322025,0.451836,0.660626,0.220054,0.532777,0.515826,0.390645,0.346609,0.542218,0.333333,0.457281,0.368658,0.784370,0.322402,0.203916,0.355960,0.580803,0.625605,0.400648,0.815673,0.391577,0.564544,0.490047,0.766422
0.843653,0.541170,0.418836,0.550809,0.378108,0.370798,0.656457,0.366420,0.565128,0.344563,0.255500,0.711544,0.840769,0.635894,0.714188,0.659644,0.457490,0.234170,0.482183,0.320941,0.231174,0.129888,0.654906,0.224064,0.634120,0.293637
0.465155,0.330861,0.802741,0.613132,0.391315,0.556781,0.514067,0.448851,0.460384,0.426202,0.214945,0.738409,0.603458,0.446486,0.379130,0.367031,0.202197,0.527942,0.511254,0.546725,0.415622,0.346181,0.297940,0.180124,0.642128,0.325959
0.554059,0.290949,0.525315,0.287691,0.525376,0.201184,0.599953,0.181817,0.476088,0.274146,0.530013,0.784361,0.502104,0.162195,0.420513,0.450671,0.486941,0.660968,0.367332,0.315764,0.505456,0.689598,0.238513,0.765755,0.516356,0.448856
0.201993,0.867291,0.586549,0.459715,0.369910,0.638235,0.416674,0.504652,0.230688,0.692544,0.609258,0.474809,0.693884,0.653670,0.409485,0.392826,0.550850,0.160831,0.692906,0.588840,0.318898,0.251497,0.346256,0.321321,0.550949,0.531240
0.276173,0.739677,0.475810,0.416875,0.397976,0.529667,0.394933,0.613905,0.160886,0.493678,0.547106,0.515657,0.770082,0.527514,0.496359,0.376223,0.602525,0.234447,0.603806,0.587966,0.319464,0.267580,0.458914,0.402928,0.589132,0.411315
0.377417,0.149678,0.390924,0.482460,0.235605,0.660727,0.474425,0.296363,0.528881,0.344386,0.498731,0.749215,0.306288,0.639496,0.217696,0.633073,0.375326,0.249634,0.592420,0.103243,0.748345,0.132781,0.730369,0.413381,0.676872,0.718908
0.354285,0.235356,0.229283,0.687880,0.538088,0.679322,0.413883,0.579413,0.279650,0.548221,0.657729,0.686987,0.565940,0.711471,0.271981,0.851757,0.708518,0.667914,0.605295,0.781571,0.361725,0.746352,0.635653,0.193964,0.344027,0.381736
0.611227,0.426145,0.738539,0.521661,0.557904,0.473651,0.526536,0.442442,0.473752,0.319256,0.292578,0.681924,0.597242,0.514630,0.367354,0.360529,0.183995,0.459189,0.374627,0.431967,0.415109,0.302267,0.169089,0.272311,0.648955,0.398721
0.549626,0.219474,0.691558,0.543436,0.533157,0.596635,0.558362,0.345846,0.434894,0.306494,0.241888,0.746302,0.630316,0.455650,0.227295,0.341727,0.179502,0.420136,0.447628,0.596560,0.426562,0.268348,0.186575,0.196914,0.652599,0.577951
0.499383,0.587197,0.699335,0.365042,0.576500,0.447883,0.127913,0.640482,0.481699,0.332087,0.486132,0.643670,0.577036,0.699341,0.346521,0.572460,0.368374,0.756575,0.596869,0.352919,0.768859,0.503675,0.424304,0.323113,0.561587,0.112888
0.548764,0.268286,0.213908,0.554554,0.285594,0.430482,0.508474,0.770150,0.284757,0.428573,0.212620,0.449540,0.471403,0.308220,0.331713,0.264951,0.536398,0.627597,0.572097,0.688566,0.213013,0.563821,0.527971,0.525671,0.740702,0.134266
0.637061,0.336611,0.492783,0.401169,0.411557,0.522528,0.402954,0.436099,0.466540,0.798803,0.399277,0.714871,0.670210,0.155453,0.377416,0.342023,0.431394,0.558468,0.560465,0.531643,0.629510,0.648331,0.434718,0.489929,0.615213,0.789826
0.305393,0.252574,0.559996,0.274802,0.456064,0.625786,0.666061,0.651515,0.317239,0.245259,0.343364,0.308377,0.346908,0.465064,0.601570,0.552361,0.320034,0.431012,0.262961,0.681743,0.271952,0.589128,0.682144,0.684374,0.323041,0.498620
0.290674,0.713534,0.500486,0.392192,0.387372,0.661987,0.475822,0.573985,0.336084,0.562585,0.591728,0.623969,0.747280,0.651131,0.481923,0.454354,0.775262,0.127993,0.543637,0.522769,0.387637,0.288151,0.337614,0.457491,0.515027,0.609829
0.144762,0.244651,0.580275,0.302864,0.417471,0.498021,0.764581,0.587814,0.404356,0.313550,0.150036,0.339845,0.416687,0.483985,0.643630,0.538751,0.435194,0.448060,0.318126,0.639509,0.218718,0.511427,0.756122,0.702417,0.366538,0.509846
0.495386,0.719443,0.789336,0.399884,0.665709,0.416601,0.263351,0.681097,0.304837,0.413235,0.553309,0.623721,0.538571,0.713024,0.341553,0.650561,0.346336,0.647925,0.593188,0.367664,0.782948,0.552442,0.380973,0.406058,0.432554,0.225089
0.315182,0.509195,0.399685,0.813294,0.382885,0.828535,0.414981,0.345836,0.214921,0.325518,0.438360,0.798727,0.219039,0.720392,0.685902,0.553475,0.465007,0.356688,0.480789,0.255956,0.206821,0.463724,0.144514,0.385743,0.271860,0.321923
0.766443,0.418755,0.608718,0.515605,0.602477,0.631658,0.653063,0.386944,0.700492,0.515906,0.342526,0.425702,0.655750,0.774860,0.420747,0.553742,0.601471,0.502229,0.703256,0.573353,0.668451,0.770242,0.579296,0.228060,0.651041,0.432722
0.132618,0.382689,0.334500,0.673757,0.228700,0.776205,0.446139,0.455204,0.303888,0.218128,0.471744,0.701854,0.254240,0.836498,0.837703,0.504049,0.243345,0.399613,0.522273,0.148920,0.132115,0.419735,0.268186,0.316607,0.311755,0.369019
0.232878,0.672069,0.412171,0.430590,0.396654,0.635731,0.444786,0.505338,0.215096,0.542567,0.432964,0.701872,0.772759,0.619592,0.426348,0.478676,0.618274,0.255025,0.739360,0.569159,0.310975,0.222432,0.336112,0.482064,0.577150,0.473270
0.634185,0.340472,0.337991,0.281556,0.429067,0.166221,0.634880,0.223986,0.470624,0.329534,0.563793,0.765024,0.569642,0.289735,0.419988,0.494066,0.524608,0.600891,0.445299,0.217354,0.427622,0.797234,0.320750,0.683742,0.533566,0.471192
0.681776,0.353817,0.662985,0.595357,0.645233,0.582935,0.684227,0.329942,0.393725,0.379797,0.414370,0.706897,0.597436,0.544187,0.227417,0.378752,0.173205,0.517052,0.395579,0.546162,0.375486,0.279742,0.269220,0.340500,0.611513,0.456327
0.702297,0.560929,0.540219,0.235717,0.688854,0.205250,0.506538,0.463597,0.705179,0.236978,0.340518,0.426536,0.674459,0.660055,0.539866,0.240006,0.752001,0.665159,0.515891,0.866328,0.516576,0.800601,0.655519,0.910238,0.752717,0.241390
0.351858,0.225110,0.255793,0.770222,0.661715,0.661886,0.255243,0.515219,0.152546,0.464255,0.769787,0.722804,0.406163,0.658711,0.472548,0.747940,0.896887,0.697419,0.557750,0.710685,0.368045,0.825107,0.615035,0.171619,0.454044,0.304804
0.335825,0.672184,0.186533,0.243502,0.668493,0.261911,0.548837,0.454009,0.369124,0.336442,0.455952,0.475235,0.486127,0.462607,0.859246,0.395756,0.266433,0.332258,0.622972,0.498282,0.523374,0.801344,0.523186,0.668467,0.599711,0.680246
0.496908,0.591643,0.615128,0.366201,0.515473,0.539627,0.463628,0.727791,0.820193,0.406182,0.623004,0.584484,0.391390,0.743274,0.157952,0.202072,0.326277,0.684547,0.666541,0.604071,0.730335,0.679029,0.489000,0.692846,0.265934,0.604523
0.361490,0.793452,0.280012,0.429702,0.585113,0.392718,0.644152,0.550107,0.393297,0.317773,0.487566,0.371371,0.420675,0.356035,0.739905,0.288661,0.277675,0.345862,0.571223,0.550252,0.519668,0.764556,0.345990,0.553925,0.580137,0.581076
0.724509,0.342542,0.524897,0.816074,0.566932,0.722433,0.864646,0.546480,0.633298,0.774071,0.766146,0.459917,0.245598,0.415513,0.276046,0.362781,0.289936,0.567672,0.534197,0.706283,0.706561,0.571171,0.415705,0.587201,0.692221,0.322155
0.177473,0.191629,0.282228,0.602427,0.869261,0.731610,0.278383,0.290302,0.590300,0.530440,0.766363,0.231232,0.618150,0.407960,0.359143,0.564236,0.397370,0.709349,0.602327,0.286047,0.551210,0.403072,0.593782,0.437398,0.461514,0.650695
0.522362,0.327992,0.408898,0.284585,0.424686,0.221328,0.750016,0.174516,0.553561,0.318263,0.511839,0.745230,0.615346,0.263301,0.428785,0.447010,0.548990,0.552293,0.445874,0.278188,0.375078,0.857835,0.380166,0.746320,0.487536,0.435145
0.565448,0.439516,0.420877,0.247030,0.378959,0.220450,0.692136,0.194646,0.479973,0.295927,0.609032,0.685995,0.535653,0.164074,0.535660,0.515761,0.430408,0.533772,0.423525,0.299147,0.578661,0.925513,0.361451,0.731893,0.499409,0.568489
0.657027,0.326832,0.526591,0.679193,0.624752,0.720877,0.697965,0.677603,0.491699,0.780551,0.727608,0.512471,0.235811,0.413499,0.255043,0.438305,0.304384,0.558033,0.345273,0.709631,0.767092,0.515849,0.285517,0.489042,0.744240,0.378087
0.568503,0.286765,0.330286,0.270219,0.393804,0.141091,0.667230,0.202663,0.487438,0.323094,0.528367,0.712831,0.609061,0.265887,0.382066,0.500400,0.622220,0.696785,0.325627,0.188560,0.312606,0.793514,0.267052,0.744112,0.450947,0.402343
0.605244,0.442175,0.288115,0.361645,0.565671,0.620491,0.563940,0.638886,0.615844,0.511084,0.701211,0.497354,0.426214,0.776771,0.564634,0.501686,0.294424,0.728796,0.552857,0.846635,0.163828,0.747998,0.302509,0.643782,0.323445,0.716822
0.741574,0.307944,0.451219,0.742392,0.554441,0.699081,0.755337,0.697991,0.592455,0.814376,0.772648,0.409888,0.227199,0.302027,0.256131,0.409836,0.226989,0.558610,0.376550,0.646939,0.757436,0.518427,0.391587,0.538543,0.734602,0.443251
0.461128,0.558649,0.493794,0.482488,0.317077,0.539760,0.415379,0.726740,0.789216,0.348758,0.716175,0.614264,0.518675,0.835026,0.249283,0.364452,0.273497,0.594845,0.656124,0.771505,0.775182,0.665246,0.543023,0.614515,0.266458,0.592516
0.859502,0.526422,0.418981,0.545920,0.383970,0.316593,0.639685,0.239477,0.391870,0.405690,0.292085,0.733078,0.769266,0.684441,0.655918,0.643601,0.366664,0.233384,0.449205,0.420254,0.189739,0.142013,0.650270,0.192957,0.724382,0.361325
0.710887,0.232296,0.305060,0.140060,0.555496,0.301653,0.511694,0.442731,0.236543,0.325726,0.674901,0.319714,0.329043,0.382369,0.607064,0.264204,0.660022,0.245961,0.789302,0.461810,0.746097,0.457468,0.579921,0.344034,0.397543,0.257227
0.718254,0.235669,0.484908,0.699548,0.669614,0.670593,0.707968,0.671862,0.463013,0.704708,0.758945,0.558850,0.209077,0.344437,0.347943,0.366069,0.367487,0.603618,0.511273,0.747708,0.683756,0.516228,0.290816,0.517207,0.711902,0.479734
0.754077,0.198719,0.376333,0.375796,0.723629,0.773471,0.747195,0.840853,0.363175,0.838029,0.254964,0.209401,0.836614,0.425298,0.612894,0.174346,0.630165,0.724932,0.283419,0.411137,0.426002,0.731342,0.415921,0.332095,0.527922,0.364879
0.249164,0.509794,0.478335,0.548480,0.288195,0.690377,0.475183,0.687577,0.617368,0.424195,0.662617,0.436227,0.688965,0.544113,0.693011,0.557379,0.623041,0.470778,0.753928,0.562502,0.416649,0.588652,0.273206,0.248614,0.622842,0.377334
0.700554,0.144433,0.305674,0.333763,0.625827,0.431979,0.468101,0.307403,0.218064,0.325544,0.593713,0.282941,0.347171,0.320320,0.539773,0.266166,0.714792,0.130148,0.776177,0.420420,0.758916,0.569650,0.624636,0.187554,0.324770,0.213311
0.439164,0.414500,0.723355,0.521792,0.559592,0.561311,0.654143,0.406695,0.363847,0.372312,0.330575,0.710449,0.640469,0.449868,0.327758,0.403030,0.265271,0.519420,0.357158,0.553214,0.390448,0.284225,0.251948,0.177609,0.564354,0.441597
0.313920,0.511821,0.487015,0.475633,0.317698,0.534829,0.696622,0.427399,0.581790,0.288755,0.572250,0.312487,0.525878,0.281401,0.268288,0.473496,0.430948,0.819404,0.756759,0.705362,0.755150,0.341934,0.572743,0.476637,0.720542,0.325289
0.544913,0.384374,0.324023,0.327314,0.476224,0.253626,0.648084,0.216860,0.630087,0.330703,0.680244,0.843251,0.591747,0.103612,0.322568,0.543095,0.489138,0.455914,0.370509,0.232244,0.349953,0.833104,0.404477,0.721803,0.461873,0.511191
0.759215,0.479970,0.679790,0.420038,0.693148,0.587734,0.563191,0.293861,0.606116,0.644374,0.362261,0.226962,0.684929,0.679027,0.462197,0.584693,0.735544,0.383349,0.696774,0.521519,0.788584,0.677770,0.731447,0.256803,0.539080,0.447692
0.655872,0.593723,0.484234,0.422254,0.605823,0.315871,0.586721,0.522791,0.615330,0.231576,0.393435,0.417009,0.591556,0.688227,0.471808,0.258296,0.883169,0.770240,0.465932,0.805068,0.408731,0.768147,0.703355,0.721849,0.797009,0.198258
0.469380,0.485903,0.412703,0.240374,0.641629,0.277979,0.515132,0.344854,0.519141,0.657757,0.460043,0.648053,0.363290,0.491667,0.423425,0.480803,0.669695,0.381999,0.593177,0.495440,0.439038,0.507204,0.550696,0.175794,0.715585,0.497586
0.345931,0.240003,0.536271,0.355927,0.426822,0.527706,0.738872,0.547903,0.332910,0.354632,0.196544,0.352203,0.319531,0.505426,0.535147,0.654059,0.429641,0.409840,0.303972,0.717596,0.211609,0.680623,0.613380,0.629403,0.331450,0.446911
0.301381,0.297143,0.211865,0.696394,0.606081,0.693376,0.479127,0.571105,0.219007,0.453776,0.810080,0.672914,0.385887,0.783438,0.307112,0.706239,0.700847,0.634102,0.568455,0.732153,0.414219,0.729496,0.657476,0.234526,0.416953,0.223930
0.543509,0.408355,0.445279,0.360341,0.382817,0.186540,0.741243,0.293581,0.481566,0.471315,0.562872,0.780557,0.589131,0.265008,0.577294,0.522052,0.625085,0.530769,0.366788,0.267295,0.437716,0.766795,0.333084,0.686413,0.417678,0.513326
0.283522,0.347148,0.601611,0.309202,0.485518,0.500848,0.751744,0.713353,0.274984,0.238429,0.243888,0.258847,0.335464,0.366945,0.640063,0.542760,0.393308,0.367055,0.215043,0.760250,0.150336,0.688247,0.739487,0.627279,0.363487,0.463667
0.594170,0.481049,0.599396,0.314794,0.784653,0.626453,0.559895,0.404396,0.617774,0.452232,0.324344,0.367656,0.601996,0.689062,0.567309,0.499130,0.610028,0.421983,0.693218,0.613747,0.677631,0.643021,0.594385,0.289536,0.599594,0.500888
0.562182,0.436863,0.337948,0.374392,0.525765,0.488740,0.584715,0.706126,0.549805,0.487051,0.696370,0.414518,0.460799,0.686077,0.747279,0.651499,0.360764,0.825463,0.615626,0.805067,0.286775,0.665318,0.280415,0.603307,0.286911,0.621897
0.358806,0.435374,0.437426,0.526879,0.321275,0.489337,0.646069,0.269606,0.464552,0.314025,0.628797,0.379004,0.517230,0.327940,0.342214,0.371876,0.408298,0.723851,0.575464,0.686043,0.750275,0.228825,0.517579,0.555036,0.845006,0.436174
0.322739,0.484013,0.703200,0.527100,0.318372,0.701001,0.474501,0.715890,0.321152,0.541885,0.378217,0.257750,0.668531,0.320846,0.170731,0.243895,0.200990,0.717303,0.721061,0.703297,0.576635,0.410334,0.428339,0.879641,0.389730,0.431407
0.316898,0.305766,0.240277,0.753130,0.558160,0.709310,0.352000,0.489891,0.323928,0.426969,0.794469,0.727663,0.429302,0.774864,0.435766,0.741865,0.754685,0.645222,0.480786,0.774661,0.332527,0.644014,0.545742,0.235940,0.408379,0.218961
0.667807,0.593489,0.486676,0.298907,0.641072,0.469993,0.547259,0.661803,0.647345,0.681960,0.162839,0.359354,0.668513,0.451169,0.494845,0.149286,0.377363,0.134014,0.657052,0.344993,0.435983,0.659509,0.646564,0.273515,0.287919,0.478974
0.272289,0.538493,0.530693,0.552571,0.361637,0.757415,0.571789,0.784449,0.671305,0.212963,0.587927,0.592081,0.808708,0.545848,0.732300,0.566893,0.525030,0.451767,0.822553,0.477458,0.506503,0.602090,0.187566,0.340512,0.535296,0.294359
0.880524,0.778079,0.617107,0.524833,0.436109,0.282779,0.157353,0.361801,0.424597,0.516867,0.719666,0.671377,0.257980,0.269765,0.571041,0.561647,0.582598,0.727259,0.701655,0.470709,0.393417,0.268241,0.580238,0.455493,0.702954,0.343955
0.518347,0.433930,0.262558,0.603134,0.132915,0.342539,0.488488,0.710328,0.313989,0.481044,0.169285,0.344809,0.559362,0.473652,0.310123,0.265985,0.439942,0.579948,0.636973,0.741248,0.194826,0.634594,0.585109,0.491142,0.700774,0.167802
0.739350,0.727877,0.496012,0.508252,0.409932,0.344211,0.194959,0.325262,0.434466,0.471996,0.579054,0.857878,0.285041,0.252202,0.565265,0.737292,0.731515,0.755624,0.754591,0.480988,0.392439,0.218943,0.691811,0.559793,0.725418,0.331517
0.770323,0.211741,0.262178,0.357647,0.703891,0.798473,0.843757,0.722530,0.369420,0.764619,0.299802,0.206722,0.811491,0.446478,0.619956,0.240966,0.630654,0.773399,0.423955,0.500119,0.494243,0.638746,0.297941,0.308864,0.421390,0.500713
0.343955,0.504316,0.503272,0.599264,0.346469,0.783659,0.465848,0.754173,0.515878,0.424997,0.664966,0.433946,0.705634,0.462287,0.725762,0.660756,0.673700,0.552079,0.809161,0.588618,0.377321,0.590235,0.253703,0.306082,0.576182,0.378991
0.249942,0.356278,0.496857,0.489087,0.312627,0.507511,0.709625,0.251243,0.381325,0.275054,0.535845,0.332225,0.515119,0.353222,0.373558,0.456954,0.448758,0.690792,0.691095,0.615318,0.833006,0.188093,0.432624,0.482522,0.776607,0.295265
0.397257,0.755424,0.395953,0.397170,0.558546,0.262942,0.577999,0.513133,0.464309,0.325099,0.501880,0.415024,0.473284,0.370304,0.721457,0.277815,0.406619,0.352739,0.541766,0.674114,0.428309,0.723116,0.455630,0.665700,0.558677,0.631945
0.564523,0.603619,0.531067,0.428481,0.595020,0.150853,0.450857,0.510790,0.586766,0.377473,0.445029,0.471096,0.548350,0.670918,0.517846,0.159549,0.783167,0.633365,0.420042,0.752409,0.492932,0.699868,0.727199,0.856517,0.746922,0.271199
0.617504,0.328076,0.383530,0.360665,0.561807,0.244405,0.710091,0.305367,0.446788,0.241673,0.473173,0.739422,0.567920,0.355046,0.439649,0.516327,0.461084,0.628583,0.311020,0.231250,0.463993,0.898557,0.384831,0.737425,0.559287,0.522783
