0.355879,0.350245,0.463272,0.756251,0.395389,0.171940,0.409031,0.388788,0.697973,0.356104,0.599950,0.772486,0.546444,0.655725,0.799711,0.639015,0.656861,0.793610,0.838427,0.493666,0.211410,0.488712,0.296123
0.304660,0.662291,0.278000,0.269686,0.570258,0.223689,0.662518,0.288496,0.581547,0.371934,0.608252,0.798264,0.401382,0.459409,0.652593,0.507949,0.318397,0.756086,0.381507,0.692028,0.688011,0.419822,0.723446
0.392924,0.438445,0.243930,0.264981,0.205728,0.546431,0.751060,0.811690,0.432291,0.119982,0.677045,0.500783,0.771416,0.361725,0.789109,0.408883,0.475890,0.662596,0.415169,0.608295,0.466198,0.437341,0.652693
0.746422,0.638641,0.735200,0.300150,0.636465,0.629732,0.391107,0.371122,0.801322,0.629464,0.445316,0.556360,0.629120,0.420652,0.806092,0.421077,0.705090,0.743629,0.752636,0.298275,0.560501,0.320178,0.186906
0.328281,0.459349,0.441592,0.643179,0.383871,0.268142,0.439385,0.421906,0.714032,0.323546,0.425255,0.759470,0.583951,0.767889,0.744105,0.711702,0.687817,0.824009,0.775317,0.409092,0.226116,0.359745,0.338021
0.385478,0.755501,0.576352,0.773428,0.604382,0.750849,0.570326,0.677409,0.559275,0.432503,0.581443,0.245688,0.434563,0.678345,0.389777,0.479038,0.514718,0.328940,0.438397,0.586594,0.573626,0.473638,0.698222
0.502048,0.550594,0.623113,0.568232,0.557225,0.559014,0.366128,0.683558,0.796779,0.319042,0.581526,0.601398,0.702636,0.829791,0.209551,0.311018,0.207517,0.650851,0.633840,0.803693,0.738585,0.627732,0.434111
0.642238,0.445432,0.671811,0.394778,0.412811,0.763036,0.624543,0.593700,0.229631,0.711022,0.596529,0.864108,0.341041,0.659275,0.254901,0.488840,0.317126,0.713002,0.671764,0.507218,0.472193,0.153775,0.572879
0.837129,0.595028,0.567435,0.402132,0.629808,0.557204,0.400373,0.226139,0.692767,0.889059,0.463529,0.558033,0.717159,0.424188,0.787130,0.597202,0.702916,0.841031,0.618288,0.259578,0.573489,0.456390,0.280133
0.266984,0.302490,0.699210,0.342095,0.735316,0.841718,0.562610,0.441890,0.616788,0.656696,0.429511,0.495749,0.389828,0.581481,0.438543,0.380699,0.401913,0.411251,0.348695,0.578804,0.630348,0.468506,0.743776
0.779671,0.231348,0.334532,0.504751,0.212994,0.539243,0.715694,0.636283,0.580637,0.502140,0.361017,0.496829,0.529004,0.664799,0.550975,0.360904,0.234933,0.638251,0.170807,0.535876,0.527623,0.783774,0.219788
0.146825,0.476742,0.293229,0.544970,0.755695,0.485102,0.278706,0.519921,0.611754,0.559066,0.476994,0.317727,0.251345,0.577066,0.740974,0.297888,0.715362,0.450287,0.375202,0.718591,0.476519,0.735392,0.581518
0.462413,0.226249,0.441146,0.522234,0.523960,0.470077,0.860020,0.178746,0.374364,0.286553,0.410537,0.381097,0.458000,0.289391,0.296892,0.339274,0.733025,0.263811,0.303326,0.452290,0.585826,0.200984,0.760399
0.789135,0.664691,0.613684,0.387864,0.222063,0.455699,0.333458,0.322617,0.224552,0.668486,0.270661,0.649234,0.354900,0.236735,0.311987,0.572001,0.307457,0.480425,0.523496,0.705191,0.687666,0.522441,0.304264
0.649494,0.610833,0.602071,0.626623,0.284254,0.613246,0.421667,0.739767,0.793992,0.434892,0.705502,0.489116,0.612815,0.678639,0.159009,0.184860,0.300089,0.680644,0.576888,0.692515,0.817698,0.724259,0.478188
0.625440,0.693281,0.230644,0.523961,0.532814,0.729191,0.344457,0.513854,0.330213,0.227621,0.734238,0.675715,0.589185,0.378671,0.645140,0.228563,0.443308,0.735297,0.673966,0.509920,0.907019,0.514241,0.757754
0.627863,0.449694,0.721993,0.839127,0.361760,0.653345,0.382924,0.167526,0.575209,0.441407,0.390511,0.578200,0.689164,0.528839,0.750731,0.439104,0.637349,0.471254,0.812908,0.528650,0.325144,0.801132,0.581624
0.496398,0.745460,0.692793,0.741013,0.693155,0.166340,0.416570,0.557007,0.248442,0.489015,0.288184,0.305885,0.178360,0.587843,0.366486,0.379420,0.778307,0.619754,0.236315,0.341200,0.638443,0.507351,0.346077
0.420020,0.693553,0.456732,0.776639,0.518055,0.545403,0.535841,0.809788,0.542060,0.542167,0.530971,0.218555,0.494276,0.640463,0.459306,0.498070,0.397878,0.328588,0.281070,0.428907,0.571464,0.567749,0.657499
0.739920,0.744704,0.193543,0.573588,0.558077,0.762518,0.324589,0.420267,0.271170,0.344467,0.753006,0.611097,0.660420,0.392439,0.554528,0.101769,0.427606,0.818797,0.678621,0.529137,0.905591,0.375551,0.810017
0.330516,0.412424,0.344604,0.484197,0.593407,0.463053,0.867918,0.358483,0.305384,0.271851,0.582767,0.386517,0.544882,0.373159,0.298255,0.222979,0.617256,0.317221,0.197338,0.451026,0.713547,0.219652,0.710678
0.820695,0.716147,0.635749,0.729253,0.388526,0.805641,0.576922,0.221029,0.347719,0.237649,0.706316,0.499690,0.547826,0.589498,0.441378,0.302970,0.717610,0.300143,0.534623,0.254969,0.343982,0.765891,0.686874
0.641521,0.448220,0.744686,0.341740,0.418180,0.707335,0.714439,0.637131,0.252513,0.742791,0.630875,0.803713,0.255599,0.682591,0.176182,0.418991,0.188781,0.662383,0.654725,0.530342,0.409498,0.181137,0.578585
0.504825,0.318403,0.529593,0.527454,0.731976,0.716601,0.542146,0.286957,0.562467,0.733304,0.523608,0.498724,0.340386,0.491538,0.358257,0.341438,0.666364,0.472635,0.321893,0.544742,0.676284,0.428592,0.834571
0.371732,0.371585,0.234413,0.210666,0.223756,0.599055,0.887178,0.744017,0.430676,0.385635,0.594119,0.500487,0.729767,0.190763,0.642766,0.361172,0.429341,0.616915,0.386181,0.629438,0.470360,0.467348,0.618754
0.262206,0.690663,0.536336,0.819679,0.567231,0.600497,0.182127,0.342216,0.238359,0.297175,0.212403,0.312907,0.435273,0.263920,0.615296,0.467119,0.355400,0.503587,0.189252,0.471795,0.713920,0.419824,0.651505
0.701867,0.743092,0.651473,0.389824,0.356793,0.558674,0.431276,0.331989,0.191231,0.664263,0.309890,0.708044,0.244442,0.334185,0.317916,0.542222,0.356949,0.458710,0.558312,0.731790,0.686118,0.349815,0.221363
0.418744,0.715726,0.549369,0.804950,0.633016,0.646715,0.501128,0.795773,0.621516,0.538426,0.433145,0.235594,0.315090,0.465395,0.352139,0.589736,0.477890,0.441381,0.397990,0.540584,0.569130,0.622432,0.679715
0.889009,0.638584,0.554162,0.751722,0.378075,0.700830,0.511159,0.238029,0.437536,0.266612,0.769600,0.503125,0.437687,0.725534,0.478838,0.370299,0.700168,0.272020,0.540320,0.318952,0.286666,0.722024,0.754769
0.373083,0.313764,0.264895,0.171361,0.266511,0.581488,0.863320,0.755340,0.448706,0.285642,0.618013,0.429520,0.814433,0.255156,0.580859,0.479570,0.366770,0.471820,0.278701,0.693067,0.471489,0.418870,0.433353
0.654013,0.688355,0.339170,0.590189,0.435851,0.832504,0.368986,0.303652,0.319907,0.193945,0.705616,0.582947,0.656281,0.384928,0.651140,0.115695,0.428645,0.862218,0.676783,0.460397,0.855387,0.378126,0.756985
0.703065,0.423890,0.824453,0.374379,0.534852,0.812629,0.706123,0.689700,0.288166,0.743055,0.742639,0.798695,0.269972,0.674907,0.345605,0.502347,0.308527,0.822130,0.658388,0.495540,0.451140,0.235180,0.648318
0.622793,0.610848,0.494981,0.541368,0.426829,0.668998,0.358494,0.756164,0.664781,0.495261,0.621610,0.486984,0.553667,0.711548,0.186509,0.261460,0.347039,0.587571,0.700833,0.643309,0.893335,0.712264,0.413549
0.277724,0.345965,0.419852,0.482154,0.669187,0.678427,0.292477,0.450754,0.290473,0.673167,0.284769,0.562781,0.612554,0.693604,0.387778,0.344097,0.527827,0.449296,0.434231,0.259994,0.473541,0.092206,0.654306
0.584449,0.567965,0.697459,0.459838,0.482875,0.728448,0.650531,0.623407,0.285447,0.793437,0.399263,0.745862,0.288381,0.761849,0.197122,0.629820,0.377977,0.722946,0.685407,0.586339,0.370631,0.269004,0.582476
0.608841,0.438839,0.665814,0.386072,0.710042,0.564160,0.402902,0.434465,0.645389,0.879627,0.547556,0.574360,0.750331,0.540332,0.764269,0.569980,0.636439,0.703314,0.747619,0.252547,0.601816,0.458898,0.300271
0.497385,0.642824,0.647201,0.790783,0.571892,0.243102,0.451558,0.585702,0.330471,0.508701,0.223458,0.314055,0.167463,0.728161,0.298395,0.378976,0.629397,0.665984,0.275706,0.272889,0.616897,0.549986,0.336181
0.377725,0.725460,0.671476,0.783304,0.744707,0.154911,0.491198,0.592053,0.374550,0.528269,0.158011,0.415509,0.125981,0.658369,0.276003,0.408921,0.779315,0.684719,0.312051,0.422397,0.541314,0.490824,0.263403
0.231084,0.685797,0.309132,0.385460,0.557362,0.276152,0.818861,0.153454,0.568530,0.301124,0.527679,0.693201,0.437188,0.557018,0.529029,0.673780,0.292010,0.851539,0.550606,0.769443,0.620746,0.397617,0.709258
0.451088,0.566495,0.738184,0.877677,0.348000,0.591995,0.302161,0.123736,0.722193,0.393284,0.338723,0.612475,0.690576,0.584865,0.716744,0.287293,0.563489,0.210652,0.788127,0.650248,0.292393,0.832206,0.627514
0.435014,0.742278,0.554418,0.698397,0.606596,0.566456,0.523172,0.767537,0.601226,0.357635,0.583164,0.207407,0.414916,0.649577,0.347816,0.588826,0.510485,0.343703,0.229442,0.577871,0.566072,0.561106,0.588029
0.664650,0.227957,0.675894,0.317934,0.757409,0.560634,0.417637,0.372279,0.727981,0.471390,0.439272,0.293283,0.570882,0.515416,0.423109,0.825486,0.573531,0.444970,0.496154,0.569968,0.253503,0.718634,0.538190
0.726871,0.753618,0.627181,0.718779,0.282196,0.799824,0.618291,0.170529,0.366633,0.263566,0.773148,0.546518,0.482654,0.543426,0.487664,0.205422,0.697648,0.338427,0.652988,0.304624,0.313433,0.730248,0.656511
0.344362,0.600785,0.324547,0.242034,0.502332,0.253512,0.754132,0.191144,0.712514,0.426424,0.635410,0.806801,0.291067,0.499153,0.560142,0.477178,0.404083,0.689309,0.525212,0.654723,0.716823,0.423449,0.647709
0.726839,0.223080,0.652553,0.316950,0.662640,0.629230,0.378441,0.408401,0.609854,0.480049,0.495821,0.291735,0.551141,0.548251,0.563832,0.867768,0.557101,0.325756,0.450136,0.618907,0.260327,0.563133,0.639791
0.372158,0.380022,0.217548,0.186905,0.330775,0.544982,0.830470,0.803338,0.473400,0.278514,0.584863,0.418130,0.817182,0.215682,0.741839,0.387210,0.270101,0.554994,0.428590,0.640962,0.545435,0.449341,0.549196
0.301547,0.403534,0.298927,0.417723,0.687775,0.697005,0.376671,0.478784,0.383131,0.643606,0.166441,0.708242,0.674889,0.797359,0.387118,0.442668,0.542033,0.397097,0.383531,0.332372,0.442578,0.222596,0.731685
0.212589,0.288361,0.433481,0.448783,0.571555,0.452434,0.684513,0.221406,0.269698,0.320579,0.610261,0.409282,0.524282,0.371863,0.238314,0.209584,0.598367,0.280966,0.342741,0.464435,0.795228,0.242177,0.615385
0.765425,0.672783,0.553294,0.376799,0.283351,0.433293,0.298687,0.203547,0.204016,0.710677,0.145626,0.679895,0.342442,0.224641,0.296284,0.578221,0.481544,0.503173,0.587174,0.728916,0.665935,0.294340,0.170287
0.224179,0.758881,0.498065,0.744719,0.613088,0.772810,0.314555,0.373396,0.254816,0.364368,0.321897,0.472339,0.434350,0.348590,0.564735,0.545432,0.407557,0.450601,0.291766,0.593032,0.646062,0.417446,0.692003
0.302997,0.387567,0.241040,0.240882,0.280384,0.563374,0.826437,0.780652,0.445055,0.403046,0.590341,0.657340,0.856528,0.166727,0.714982,0.371424,0.337667,0.589657,0.341255,0.633600,0.507820,0.494627,0.497163
0.406476,0.691996,0.715216,0.712675,0.726485,0.283443,0.270255,0.567478,0.344948,0.587153,0.250814,0.347466,0.261799,0.687321,0.338846,0.409320,0.748625,0.605122,0.257398,0.284091,0.598754,0.506709,0.329537
0.232176,0.573214,0.481987,0.651246,0.783223,0.598688,0.251040,0.512969,0.535337,0.545511,0.629091,0.433759,0.306754,0.322880,0.801701,0.311203,0.689693,0.489946,0.441551,0.765326,0.502789,0.609887,0.445761
0.770133,0.266367,0.336638,0.465269,0.198680,0.430723,0.697226,0.633181,0.562590,0.568379,0.336146,0.323814,0.587253,0.658649,0.467631,0.463338,0.161771,0.771446,0.219037,0.391317,0.514987,0.704830,0.251976
0.256448,0.568830,0.335137,0.563686,0.716694,0.578796,0.248536,0.519584,0.505888,0.587657,0.631088,0.423354,0.282276,0.412847,0.739063,0.322966,0.753487,0.582495,0.409809,0.624633,0.413924,0.657204,0.390160
0.780175,0.594994,0.640210,0.420826,0.649420,0.642618,0.336332,0.270570,0.648403,0.723495,0.498064,0.605250,0.802399,0.560630,0.865770,0.557018,0.739671,0.719694,0.688080,0.314680,0.526976,0.457018,0.321878
0.491832,0.701003,0.695998,0.918559,0.729522,0.179330,0.445679,0.572538,0.306641,0.604414,0.248237,0.367405,0.169203,0.849881,0.385139,0.440575,0.703465,0.624678,0.278002,0.384604,0.511528,0.495296,0.458093
0.452641,0.253421,0.310944,0.477518,0.585965,0.398360,0.835441,0.192459,0.419677,0.215967,0.614867,0.394538,0.498721,0.321619,0.289170,0.276067,0.635082,0.291328,0.385524,0.421077,0.714001,0.296909,0.678562
0.305259,0.719150,0.483379,0.702293,0.550453,0.628546,0.278761,0.412261,0.266311,0.387019,0.335266,0.430898,0.526378,0.238662,0.692360,0.586592,0.410085,0.517803,0.336788,0.591635,0.804138,0.336763,0.550633
0.774794,0.640822,0.636983,0.437092,0.404686,0.433886,0.376124,0.252020,0.192480,0.716380,0.190969,0.585199,0.372616,0.242009,0.284810,0.631347,0.444819,0.460447,0.584219,0.678123,0.636296,0.358374,0.293920
0.713799,0.318863,0.316966,0.524019,0.199404,0.408520,0.608916,0.653200,0.571999,0.533812,0.335270,0.411614,0.716135,0.693622,0.568440,0.293932,0.311200,0.758040,0.359778,0.477455,0.579601,0.663792,0.234109
0.763441,0.761301,0.679166,0.351778,0.180929,0.504405,0.189373,0.225306,0.259240,0.604945,0.082689,0.590557,0.362937,0.280394,0.183869,0.658391,0.471671,0.446664,0.513601,0.741861,0.573010,0.413005,0.282022
0.297625,0.259089,0.451651,0.444933,0.425145,0.458869,0.809768,0.240447,0.348352,0.272541,0.572542,0.413211,0.496424,0.372285,0.254903,0.341431,0.609458,0.179372,0.312358,0.230622,0.760513,0.284740,0.710023
0.632661,0.738795,0.526708,0.464109,0.419891,0.584373,0.450616,0.718262,0.857434,0.392710,0.653912,0.538274,0.588470,0.821852,0.220054,0.282750,0.231912,0.687091,0.655647,0.744829,0.792074,0.685721,0.552851
0.659946,0.690607,0.321251,0.533802,0.535356,0.798197,0.467441,0.342012,0.180218,0.242662,0.657158,0.629937,0.532148,0.358452,0.498452,0.180220,0.486088,0.828612,0.758435,0.398257,0.838293,0.374284,0.836300
0.163479,0.330180,0.332613,0.544009,0.622474,0.578404,0.497535,0.327455,0.210954,0.648212,0.233633,0.627587,0.610353,0.690861,0.265647,0.465878,0.593553,0.314010,0.300716,0.331073,0.440640,0.170388,0.649083
0.226780,0.469573,0.325345,0.447587,0.623260,0.471389,0.307391,0.412182,0.246100,0.686126,0.263179,0.590805,0.734359,0.519527,0.281016,0.466518,0.610159,0.336796,0.409307,0.350726,0.421562,0.263035,0.587001
0.872770,0.611527,0.618236,0.645473,0.479776,0.588387,0.523430,0.171144,0.423337,0.221486,0.751291,0.498915,0.498316,0.540466,0.458218,0.232028,0.715315,0.415253,0.367581,0.372096,0.180470,0.756903,0.786719
0.435461,0.297367,0.516206,0.449788,0.665338,0.839628,0.554829,0.430096,0.549067,0.748444,0.374342,0.498575,0.290709,0.432132,0.382312,0.352143,0.553833,0.373872,0.403353,0.528179,0.692185,0.360378,0.793095
0.708825,0.531246,0.651301,0.436295,0.587139,0.498563,0.408782,0.402926,0.813092,0.840854,0.486991,0.624447,0.706107,0.462000,0.750341,0.492828,0.737995,0.727831,0.697765,0.299974,0.506162,0.468786,0.334448
0.281671,0.277429,0.422206,0.438662,0.604420,0.393806,0.700520,0.242370,0.357059,0.258461,0.587796,0.319729,0.457625,0.426255,0.245023,0.228101,0.463772,0.429841,0.286427,0.418750,0.702365,0.275773,0.794840
0.578815,0.736488,0.702008,0.830022,0.716901,0.199581,0.446111,0.589344,0.223804,0.534712,0.247133,0.178320,0.254976,0.666899,0.359666,0.454784,0.799837,0.601899,0.302198,0.314211,0.563052,0.572994,0.383310
0.851095,0.808052,0.721795,0.429536,0.208091,0.403382,0.335279,0.363634,0.204179,0.636340,0.225870,0.614289,0.294520,0.238911,0.304785,0.499164,0.325731,0.427917,0.539561,0.804087,0.784098,0.405379,0.243291
0.564252,0.528114,0.574643,0.549581,0.439717,0.606584,0.472067,0.670610,0.785196,0.436984,0.587213,0.446092,0.658928,0.762989,0.347322,0.287075,0.276569,0.678754,0.632823,0.663213,0.743529,0.746106,0.406328
0.596327,0.446346,0.617569,0.410371,0.399936,0.796727,0.713431,0.648578,0.235771,0.780176,0.641764,0.770804,0.257008,0.735386,0.310013,0.547867,0.363537,0.702506,0.715012,0.587819,0.487959,0.243040,0.528355
0.463310,0.815512,0.594842,0.775880,0.703738,0.618922,0.523624,0.823816,0.675271,0.457391,0.586007,0.215281,0.354976,0.615245,0.414262,0.629916,0.437156,0.376650,0.289892,0.438956,0.503270,0.560442,0.562612
0.315204,0.273974,0.271337,0.182088,0.265379,0.603326,0.800624,0.771374,0.402484,0.253852,0.625650,0.456640,0.777721,0.157979,0.636881,0.213927,0.327082,0.598231,0.394093,0.573217,0.434809,0.473574,0.392708
0.673494,0.473340,0.707121,0.419333,0.503863,0.696487,0.676813,0.505082,0.244815,0.708270,0.590039,0.760729,0.258947,0.825531,0.188597,0.519091,0.292801,0.741965,0.675022,0.554397,0.415469,0.190493,0.628376
0.610873,0.363738,0.578231,0.385625,0.801181,0.526662,0.549081,0.237555,0.698382,0.419707,0.581780,0.157225,0.581766,0.650323,0.561526,0.836493,0.696206,0.365545,0.379767,0.547162,0.171364,0.608256,0.694595
0.808760,0.583654,0.606117,0.397609,0.674857,0.573983,0.252969,0.298566,0.747280,0.805858,0.403490,0.601398,0.803236,0.394311,0.771168,0.499687,0.744428,0.811945,0.677052,0.308421,0.574917,0.483233,0.265350
0.777714,0.567789,0.540876,0.371165,0.627193,0.640684,0.326049,0.283217,0.706379,0.710531,0.505835,0.615170,0.716418,0.485594,0.778333,0.490517,0.677467,0.696779,0.679678,0.326219,0.453575,0.390442,0.273663
0.635765,0.685438,0.533467,0.471995,0.404080,0.529861,0.624032,0.662840,0.764420,0.331863,0.675825,0.606078,0.501417,0.848507,0.151307,0.226442,0.308174,0.643226,0.644868,0.762519,0.813855,0.740408,0.438636
0.495874,0.481537,0.575952,0.073078,0.771695,0.393355,0.367823,0.088987,0.422760,0.402641,0.770300,0.290980,0.736228,0.670148,0.496175,0.441554,0.357969,0.557656,0.242726,0.147341,0.427891,0.206455,0.414101
0.660800,0.656803,0.744748,0.794568,0.667311,0.192776,0.426196,0.752456,0.274832,0.437196,0.238257,0.278334,0.189281,0.678430,0.260229,0.467298,0.723079,0.596888,0.281618,0.345403,0.627502,0.540616,0.303151
0.390184,0.339964,0.672193,0.145183,0.704007,0.378243,0.412188,0.269578,0.347201,0.525290,0.632156,0.266006,0.820013,0.719144,0.415515,0.389147,0.261602,0.564713,0.349816,0.295677,0.466344,0.166905,0.264756
0.538113,0.298913,0.424643,0.683218,0.336599,0.297568,0.407284,0.412242,0.663859,0.195291,0.548866,0.816800,0.487642,0.705755,0.817478,0.592237,0.635666,0.807598,0.862764,0.363591,0.274063,0.456728,0.369647
0.282640,0.578919,0.483228,0.491851,0.801112,0.573945,0.273291,0.419604,0.583477,0.480672,0.614530,0.377086,0.174212,0.390460,0.754744,0.359589,0.676299,0.504423,0.533589,0.711002,0.438201,0.610636,0.465387
0.826360,0.538237,0.496663,0.560971,0.591469,0.366332,0.477012,0.238321,0.413152,0.788590,0.524005,0.478148,0.334634,0.356639,0.184583,0.474657,0.357814,0.637421,0.391112,0.281654,0.231621,0.164935,0.676489
0.356457,0.257953,0.523226,0.173997,0.272837,0.537720,0.474286,0.494338,0.424685,0.680456,0.762098,0.283213,0.482644,0.249885,0.583787,0.358032,0.513268,0.353184,0.247121,0.405969,0.299597,0.729718,0.721043
0.714850,0.651359,0.607135,0.382946,0.262477,0.375098,0.336708,0.276837,0.281303,0.678591,0.176084,0.724007,0.362203,0.289229,0.263762,0.535052,0.270294,0.488631,0.630242,0.768360,0.684072,0.435718,0.247697
0.494187,0.565230,0.617995,0.548377,0.481706,0.553565,0.402892,0.701227,0.815753,0.361819,0.597772,0.526738,0.497843,0.850468,0.172731,0.282609,0.204048,0.710055,0.606387,0.765514,0.873397,0.644452,0.585213
0.436540,0.267739,0.497601,0.392156,0.778556,0.777473,0.521137,0.375272,0.577025,0.816270,0.433944,0.514570,0.409672,0.571083,0.466139,0.474251,0.630944,0.422353,0.430796,0.470528,0.538403,0.329530,0.665003
0.475482,0.664692,0.491977,0.471139,0.466912,0.593121,0.355823,0.779071,0.771750,0.358501,0.764478,0.516496,0.459490,0.760614,0.227038,0.276662,0.183500,0.700227,0.751978,0.654574,0.788869,0.611343,0.530836
0.527238,0.575286,0.590837,0.558170,0.453958,0.561989,0.466606,0.647906,0.819959,0.420577,0.623601,0.499246,0.544125,0.784994,0.417155,0.236747,0.298947,0.794659,0.687208,0.705361,0.833111,0.773257,0.528442
0.457130,0.558032,0.443241,0.399007,0.686144,0.849006,0.342405,0.399422,0.412600,0.718152,0.808548,0.847781,0.743515,0.381097,0.769999,0.371886,0.273330,0.762632,0.203193,0.640411,0.235423,0.598962,0.750710
0.669108,0.702503,0.215862,0.541636,0.632793,0.772234,0.430670,0.411082,0.268628,0.270003,0.783736,0.562504,0.701007,0.436500,0.585952,0.284207,0.424452,0.867614,0.639196,0.362541,0.782586,0.396395,0.733193
0.755746,0.690573,0.660533,0.375628,0.195715,0.544141,0.315628,0.328383,0.180644,0.653461,0.223057,0.631363,0.203126,0.260520,0.193420,0.586129,0.462188,0.426064,0.459874,0.690324,0.690045,0.393062,0.337430
0.578509,0.329156,0.797824,0.400347,0.416994,0.724522,0.614593,0.654946,0.344758,0.715841,0.569071,0.774305,0.255760,0.751051,0.219509,0.587477,0.284700,0.624672,0.667577,0.471719,0.424996,0.156206,0.692454
0.740413,0.312301,0.540158,0.373687,0.770003,0.509612,0.479294,0.294040,0.606663,0.456995,0.435861,0.250888,0.576697,0.671411,0.581549,0.730672,0.636647,0.470700,0.438693,0.599209,0.273621,0.630887,0.562883
0.530336,0.809578,0.200319,0.570228,0.545045,0.815379,0.473185,0.294209,0.283505,0.206908,0.797790,0.581161,0.654763,0.479512,0.520307,0.242869,0.513353,0.818973,0.799794,0.382015,0.777002,0.352535,0.718305
0.327830,0.360508,0.448597,0.093255,0.376734,0.503806,0.318599,0.419647,0.354469,0.617380,0.691961,0.219008,0.525534,0.273983,0.604115,0.342238,0.373251,0.315733,0.281054,0.450934,0.440607,0.894595,0.607361
0.565701,0.674121,0.778670,0.703916,0.743023,0.042910,0.416978,0.598690,0.306099,0.503454,0.204807,0.205574,0.185749,0.588954,0.299931,0.380167,0.731683,0.665070,0.199347,0.371823,0.597507,0.537047,0.435626
0.758048,0.619283,0.554250,0.305231,0.668085,0.627724,0.314602,0.236360,0.709552,0.863078,0.483102,0.520650,0.721841,0.550317,0.763506,0.481447,0.607171,0.677329,0.640448,0.364519,0.560226,0.517789,0.330375
0.476767,0.351764,0.699416,0.250739,0.762677,0.418625,0.383729,0.318025,0.292570,0.538603,0.789831,0.368085,0.803548,0.736016,0.514700,0.353925,0.316661,0.617723,0.191481,0.342645,0.497456,0.360219,0.310903
0.636318,0.412593,0.682334,0.456685,0.465033,0.648379,0.663425,0.625592,0.348920,0.862301,0.591675,0.831845,0.321471,0.723007,0.244123,0.541744,0.254868,0.717020,0.702259,0.533825,0.467778,0.163170,0.700678
0.686951,0.713046,0.290597,0.626661,0.587957,0.797114,0.385511,0.381501,0.328512,0.159032,0.737487,0.629856,0.690148,0.424921,0.601256,0.262846,0.451088,0.938843,0.717354,0.402571,0.766060,0.306177,0.706101
0.261711,0.293898,0.300447,0.422308,0.559098,0.597570,0.465046,0.391328,0.355261,0.614285,0.336156,0.668400,0.646343,0.595856,0.379488,0.433354,0.576633,0.397394,0.409287,0.194460,0.548158,0.177041,0.690135
0.459393,0.454248,0.767853,0.878535,0.411244,0.556513,0.422335,0.254845,0.719970,0.304612,0.475287,0.552510,0.764575,0.601201,0.786458,0.375701,0.580680,0.313678,0.788110,0.562509,0.393744,0.798554,0.625895
0.593035,0.440927,0.773764,0.426974,0.304755,0.720511,0.749522,0.609914,0.294822,0.765745,0.569411,0.783121,0.327225,0.563393,0.325739,0.603473,0.161709,0.711712,0.578364,0.557215,0.542092,0.290906,0.625953
0.478336,0.445069,0.556001,0.485249,0.770101,0.768205,0.505505,0.449473,0.460298,0.728516,0.387335,0.570753,0.283778,0.540151,0.413513,0.353846,0.438862,0.315548,0.489519,0.416059,0.736022,0.405990,0.773104
0.295998,0.770363,0.523689,0.423551,0.692680,0.770871,0.193283,0.286707,0.443148,0.721145,0.859090,0.707462,0.788955,0.375716,0.734233,0.500964,0.286056,0.737045,0.263778,0.654357,0.224058,0.600305,0.729956
