0.329683,0.506390,0.336442,0.612050,0.452410,0.381437,0.282316,0.299836,0.615332,0.502718,0.459098,0.713435,0.756314,0.324831,0.671693,0.313745,0.280010,0.575809,0.383665,0.560786,0.662692,0.771964
0.602932,0.757332,0.329528,0.405465,0.325735,0.730964,0.406703,0.388147,0.506574,0.174991,0.680904,0.250979,0.530123,0.374982,0.618167,0.780970,0.469144,0.638832,0.561278,0.589425,0.384917,0.742093
0.399318,0.451246,0.251955,0.255036,0.409222,0.750252,0.239090,0.725832,0.695314,0.497879,0.399518,0.289448,0.549039,0.227215,0.206395,0.493001,0.324788,0.409798,0.367396,0.414215,0.263452,0.272870
0.490750,0.723957,0.443021,0.752290,0.329590,0.854037,0.628023,0.377136,0.780072,0.657568,0.393669,0.421078,0.603700,0.173662,0.400573,0.493875,0.453677,0.517766,0.349032,0.592694,0.710956,0.285655
0.257035,0.737097,0.342041,0.575077,0.676222,0.713404,0.443077,0.380018,0.481178,0.351375,0.429515,0.424533,0.554016,0.142859,0.672090,0.308091,0.537274,0.381623,0.611558,0.799501,0.654877,0.225148
0.251394,0.593583,0.632712,0.747161,0.505789,0.334236,0.683187,0.518127,0.815745,0.268499,0.719644,0.411883,0.386375,0.588645,0.396627,0.664777,0.436119,0.503563,0.453374,0.432516,0.531914,0.449720
0.619129,0.515375,0.310795,0.298012,0.401606,0.388574,0.537863,0.474262,0.688438,0.322710,0.342219,0.316340,0.560064,0.379924,0.493426,0.310362,0.358826,0.233265,0.677824,0.285479,0.305613,0.330891
0.279806,0.497405,0.710461,0.664530,0.411276,0.255254,0.606232,0.657393,0.754359,0.183993,0.644407,0.490543,0.368193,0.646256,0.362994,0.648960,0.483882,0.551320,0.480680,0.461364,0.590376,0.430059
0.538053,0.459867,0.548564,0.702747,0.418103,0.320743,0.461433,0.788170,0.326036,0.809918,0.471026,0.452097,0.768037,0.528761,0.577634,0.481016,0.721085,0.653309,0.582635,0.376185,0.742919,0.578170
0.338043,0.719365,0.804839,0.624981,0.512742,0.190016,0.639888,0.583079,0.639890,0.699963,0.915024,0.793583,0.284381,0.455789,0.619545,0.384784,0.542104,0.269846,0.402999,0.230625,0.765672,0.340605
0.473449,0.737582,0.623970,0.415011,0.736096,0.440121,0.691894,0.536080,0.744192,0.667180,0.734061,0.524657,0.735685,0.487351,0.452123,0.512529,0.312550,0.430914,0.478818,0.434229,0.568008,0.574591
0.614244,0.215163,0.566296,0.360048,0.361308,0.294761,0.667735,0.411474,0.534817,0.623050,0.693415,0.734805,0.314538,0.338480,0.325002,0.362678,0.408392,0.539547,0.696848,0.671752,0.435089,0.338601
0.504549,0.554294,0.242168,0.565196,0.354462,0.724882,0.565596,0.481124,0.490939,0.612106,0.380943,0.420432,0.240663,0.649134,0.591899,0.621128,0.764613,0.633895,0.355230,0.591698,0.656489,0.198468
0.479688,0.626768,0.348436,0.586260,0.349491,0.783420,0.458938,0.468485,0.480321,0.582102,0.547234,0.562570,0.164323,0.616755,0.637752,0.580806,0.784605,0.722727,0.406016,0.585849,0.721467,0.197935
0.353135,0.731235,0.262111,0.678435,0.764765,0.672148,0.351380,0.400444,0.594238,0.386751,0.375608,0.374949,0.559487,0.351779,0.613436,0.308406,0.524206,0.383739,0.630100,0.761947,0.605696,0.261271
0.365835,0.736713,0.726233,0.176997,0.407691,0.524740,0.733332,0.701537,0.696371,0.689125,0.429651,0.747300,0.464920,0.334908,0.844936,0.324103,0.512837,0.229535,0.703939,0.735034,0.262639,0.495458
0.542275,0.565401,0.555505,0.490845,0.423623,0.529665,0.509068,0.743746,0.753433,0.416968,0.680874,0.595366,0.444495,0.778339,0.247686,0.181667,0.140741,0.653949,0.686885,0.748093,0.734307,0.743353
0.496047,0.706105,0.319030,0.591975,0.378685,0.828727,0.483887,0.460716,0.364736,0.680516,0.490821,0.595515,0.190602,0.601226,0.746892,0.476332,0.759355,0.554099,0.450409,0.537170,0.647243,0.353666
0.272521,0.399665,0.494751,0.584476,0.538892,0.559228,0.606524,0.559409,0.749431,0.531736,0.556952,0.652188,0.675452,0.544064,0.296423,0.702365,0.592541,0.784350,0.329254,0.692177,0.217758,0.584477
0.392408,0.583628,0.436539,0.325272,0.454330,0.375679,0.638487,0.392475,0.533297,0.720055,0.600585,0.715724,0.788909,0.628533,0.655435,0.774974,0.834398,0.563183,0.203988,0.362176,0.310951,0.580633
0.360790,0.485693,0.286355,0.407965,0.294897,0.768694,0.300361,0.761201,0.645151,0.468450,0.455683,0.387527,0.588691,0.261717,0.203483,0.418736,0.243284,0.377624,0.397449,0.429338,0.359086,0.237904
0.362128,0.448755,0.278910,0.458193,0.428382,0.897549,0.238206,0.796277,0.758886,0.503640,0.472208,0.218724,0.547611,0.130045,0.246640,0.569833,0.347065,0.433744,0.387519,0.400192,0.276072,0.280569
0.288387,0.759408,0.648264,0.511105,0.505476,0.202315,0.585105,0.500179,0.687562,0.716617,0.761168,0.697683,0.252331,0.432263,0.558404,0.333102,0.554920,0.325493,0.346348,0.261649,0.673029,0.361376
0.581805,0.635098,0.333147,0.379344,0.316533,0.443541,0.563431,0.431910,0.678598,0.259996,0.332013,0.368748,0.638722,0.365597,0.523412,0.313196,0.291120,0.291595,0.709861,0.234212,0.374104,0.475162
0.739293,0.395904,0.767867,0.327614,0.685028,0.512475,0.750500,0.461480,0.634693,0.221346,0.392175,0.263592,0.426434,0.219848,0.400208,0.490600,0.220431,0.609074,0.386644,0.316901,0.548858,0.290373
0.761221,0.305867,0.650464,0.281079,0.661344,0.512427,0.788659,0.652413,0.679294,0.220379,0.341006,0.339659,0.302122,0.318451,0.429734,0.612186,0.194963,0.605624,0.647064,0.398700,0.568132,0.313960
0.620552,0.238134,0.579426,0.326920,0.357903,0.426300,0.616086,0.371077,0.290652,0.561879,0.708333,0.723887,0.368094,0.208023,0.219518,0.379962,0.441269,0.505525,0.603074,0.592041,0.386667,0.360021
0.527345,0.655772,0.528033,0.408357,0.709613,0.391482,0.766278,0.612044,0.752633,0.606723,0.663753,0.456535,0.783349,0.527923,0.484492,0.612236,0.245596,0.427135,0.587474,0.245457,0.521571,0.478114
0.608308,0.623496,0.413362,0.526586,0.315014,0.560227,0.782988,0.686176,0.357820,0.738472,0.398929,0.691331,0.702372,0.709569,0.579705,0.720648,0.567098,0.637480,0.612010,0.345412,0.485570,0.292783
0.512731,0.532189,0.579523,0.664894,0.421144,0.232944,0.452270,0.791253,0.320357,0.700932,0.437771,0.548534,0.731069,0.542217,0.537418,0.503745,0.771733,0.561540,0.691726,0.492447,0.579673,0.568340
0.379910,0.630877,0.799290,0.319300,0.344554,0.544170,0.667015,0.745164,0.670830,0.817409,0.435848,0.768500,0.443792,0.273417,0.679382,0.338768,0.726075,0.184442,0.665409,0.805025,0.369807,0.549848
0.385047,0.665915,0.257528,0.587321,0.306514,0.742883,0.583550,0.495914,0.449903,0.598133,0.457740,0.554784,0.226199,0.580175,0.515260,0.544085,0.675387,0.570708,0.478853,0.471391,0.713842,0.238835
0.540737,0.378819,0.684249,0.472427,0.555931,0.314323,0.380180,0.640310,0.471227,0.707887,0.619283,0.688632,0.721703,0.266420,0.556403,0.503216,0.801851,0.490970,0.348112,0.335855,0.281642,0.825577
0.828860,0.597594,0.460839,0.627981,0.361660,0.260229,0.662838,0.346977,0.500514,0.340266,0.179110,0.701913,0.708043,0.819633,0.683064,0.659301,0.447943,0.255950,0.465013,0.354884,0.379080,0.330364
0.319919,0.618456,0.689295,0.661935,0.501075,0.278594,0.576119,0.492233,0.588380,0.646282,0.791397,0.629289,0.219581,0.377182,0.576431,0.408992,0.494148,0.326065,0.305933,0.251790,0.693444,0.274278
0.411903,0.730110,0.657001,0.242209,0.248165,0.609116,0.642375,0.337517,0.759402,0.622305,0.471195,0.499157,0.634045,0.413878,0.517062,0.326739,0.306154,0.934295,0.607556,0.444847,0.401598,0.400278
0.514351,0.665971,0.455331,0.617742,0.462487,0.586623,0.423215,0.731858,0.779293,0.446527,0.701190,0.501835,0.506617,0.787948,0.283801,0.298342,0.309144,0.647796,0.626650,0.796526,0.703823,0.612966
0.657891,0.733534,0.393718,0.612753,0.301107,0.718012,0.616778,0.288626,0.737521,0.653189,0.360596,0.285792,0.490085,0.254066,0.419085,0.494410,0.482959,0.506329,0.392087,0.555663,0.677782,0.303528
0.461764,0.770419,0.766959,0.518263,0.522264,0.270525,0.596996,0.399547,0.561924,0.715396,0.782984,0.630950,0.267525,0.359164,0.669081,0.319127,0.520246,0.191592,0.289764,0.264746,0.574935,0.279518
0.372881,0.583259,0.351304,0.316060,0.439481,0.312882,0.692361,0.304434,0.520179,0.719601,0.546073,0.678749,0.861681,0.598779,0.576084,0.825028,0.822139,0.580645,0.239264,0.435036,0.299024,0.470557
0.719107,0.245760,0.537836,0.354169,0.276867,0.278510,0.651607,0.317168,0.422347,0.518682,0.670081,0.741535,0.356257,0.291731,0.257238,0.416612,0.339609,0.429875,0.677332,0.691870,0.214036,0.504465
0.591321,0.630269,0.351617,0.531150,0.238443,0.436491,0.853754,0.779693,0.326821,0.802465,0.384127,0.875982,0.710276,0.664467,0.668043,0.862899,0.424328,0.775552,0.520907,0.294850,0.580213,0.315485
0.358548,0.516230,0.556597,0.563344,0.302189,0.259806,0.445265,0.673221,0.384427,0.674036,0.513763,0.479730,0.759230,0.523386,0.619419,0.486569,0.799277,0.686368,0.557051,0.398264,0.674886,0.626205
0.307291,0.537503,0.773852,0.788416,0.544411,0.351805,0.511863,0.460838,0.698720,0.257930,0.622142,0.392991,0.181551,0.562798,0.363114,0.610821,0.544656,0.455287,0.520071,0.405025,0.633381,0.479227
0.645696,0.677062,0.398380,0.563856,0.335327,0.538651,0.815556,0.757212,0.401927,0.848078,0.390231,0.885062,0.898457,0.623560,0.563068,0.673048,0.373587,0.701582,0.577732,0.250798,0.435141,0.301922
0.372145,0.595117,0.541644,0.650527,0.503488,0.315513,0.460306,0.692795,0.307304,0.758657,0.496212,0.506489,0.852596,0.452013,0.688590,0.480177,0.708936,0.574769,0.563389,0.452431,0.683397,0.599633
0.636441,0.277043,0.712585,0.404751,0.815885,0.461945,0.750344,0.615468,0.555961,0.266198,0.334087,0.258600,0.392835,0.235758,0.379865,0.476706,0.319496,0.641446,0.492773,0.343897,0.516708,0.244933
0.573553,0.309662,0.712364,0.459872,0.670492,0.358271,0.406710,0.581556,0.490904,0.717671,0.725041,0.661683,0.804020,0.293039,0.586931,0.582346,0.727086,0.465377,0.368118,0.249290,0.221191,0.725692
0.364003,0.319364,0.689069,0.817394,0.437703,0.640372,0.762483,0.414701,0.785548,0.612894,0.659747,0.811575,0.608187,0.345907,0.623060,0.491887,0.276291,0.510189,0.491388,0.707305,0.319802,0.764573
0.651699,0.268474,0.649257,0.265669,0.395924,0.268408,0.629964,0.370294,0.434985,0.586252,0.645990,0.674457,0.401816,0.350684,0.284108,0.409264,0.407214,0.536018,0.565751,0.600298,0.444172,0.468812
0.402730,0.320396,0.683704,0.757929,0.527253,0.639892,0.710916,0.492359,0.772330,0.614803,0.687058,0.742764,0.674837,0.299372,0.560673,0.385842,0.238397,0.507805,0.351556,0.606210,0.329966,0.701601
0.414110,0.319988,0.826168,0.822077,0.479398,0.563802,0.766720,0.449525,0.758246,0.641283,0.578028,0.775041,0.737679,0.325773,0.646072,0.409341,0.278563,0.604570,0.373909,0.726617,0.214088,0.784686
0.636002,0.706147,0.417681,0.717241,0.232783,0.760549,0.626750,0.459407,0.830707,0.609766,0.379610,0.343676,0.527082,0.227362,0.319467,0.371435,0.400657,0.497102,0.446371,0.645657,0.764985,0.270272
0.493923,0.417166,0.418274,0.664380,0.372187,0.175902,0.468997,0.737053,0.269787,0.814248,0.636646,0.487408,0.680796,0.538995,0.695666,0.561403,0.788110,0.616274,0.666923,0.384639,0.691206,0.620278
0.728067,0.491759,0.446416,0.589098,0.469235,0.280962,0.675089,0.332426,0.462748,0.372670,0.274471,0.715032,0.740955,0.765075,0.854447,0.641928,0.402183,0.174099,0.460148,0.377047,0.381842,0.329107
0.279732,0.485742,0.423774,0.626817,0.445050,0.523023,0.294151,0.232940,0.581945,0.529820,0.586261,0.750406,0.806176,0.391646,0.556897,0.362949,0.295368,0.795145,0.418149,0.460535,0.595266,0.693095
0.708963,0.167866,0.690130,0.343719,0.203060,0.349699,0.588935,0.465307,0.436154,0.457751,0.656323,0.650749,0.407238,0.468367,0.269594,0.446918,0.387618,0.491084,0.576542,0.699247,0.462450,0.454788
0.607951,0.241669,0.692231,0.530929,0.696988,0.352717,0.342299,0.567758,0.261067,0.838089,0.721812,0.650093,0.775659,0.239220,0.565917,0.502320,0.760725,0.462012,0.435359,0.351062,0.209317,0.785366
0.493059,0.725463,0.353097,0.560815,0.354890,0.687144,0.485799,0.484240,0.363483,0.770827,0.530431,0.535630,0.222615,0.595096,0.522354,0.617605,0.690310,0.655507,0.430722,0.506634,0.572700,0.285942
0.617946,0.668667,0.482469,0.649255,0.321598,0.821779,0.616942,0.316974,0.652212,0.649042,0.363819,0.466666,0.498339,0.203291,0.297722,0.489269,0.407206,0.499273,0.455912,0.626120,0.723430,0.267508
0.381387,0.382814,0.494375,0.559373,0.553771,0.612559,0.568871,0.415615,0.701507,0.476299,0.498932,0.748188,0.722825,0.604211,0.295471,0.804884,0.632735,0.928500,0.255965,0.799888,0.361933,0.599579
0.401501,0.757575,0.692038,0.179037,0.255611,0.538792,0.449194,0.491572,0.790500,0.531530,0.594899,0.538288,0.693097,0.441962,0.542070,0.341375,0.295641,0.745402,0.733934,0.482130,0.256840,0.387551
0.554538,0.668997,0.352840,0.276134,0.337259,0.508852,0.565693,0.509274,0.721718,0.297815,0.301483,0.352097,0.594678,0.236076,0.407105,0.373491,0.330070,0.277794,0.566062,0.311452,0.291503,0.447725
0.522891,0.653541,0.300588,0.536277,0.378735,0.747974,0.470993,0.618342,0.307539,0.700823,0.372847,0.574333,0.259532,0.570472,0.505091,0.536107,0.722185,0.554785,0.386813,0.563829,0.651377,0.346799
0.608989,0.263320,0.811723,0.471300,0.390586,0.293587,0.512609,0.358107,0.483962,0.593145,0.757731,0.664916,0.486881,0.305316,0.305425,0.451631,0.400275,0.485935,0.661346,0.727429,0.333412,0.489925
0.247906,0.760425,0.639764,0.524530,0.456276,0.232295,0.628652,0.476892,0.731269,0.774097,0.870589,0.781535,0.123720,0.374755,0.617866,0.340260,0.619183,0.249613,0.374646,0.210277,0.814898,0.413273
0.608034,0.674271,0.400758,0.329755,0.450748,0.424778,0.578525,0.502366,0.784892,0.312606,0.262452,0.339025,0.586824,0.323959,0.457860,0.279236,0.318743,0.348624,0.550504,0.250991,0.422482,0.354134
0.277759,0.689119,0.570730,0.605511,0.541383,0.278926,0.663477,0.555023,0.605614,0.708839,0.694358,0.683078,0.273671,0.464730,0.644217,0.316591,0.615778,0.257457,0.391430,0.277894,0.766035,0.418729
0.423180,0.658207,0.307082,0.640460,0.326143,0.861343,0.565930,0.473917,0.412086,0.762886,0.430957,0.536860,0.229390,0.547024,0.527900,0.617736,0.741789,0.654839,0.414141,0.412665,0.696597,0.373006
0.431861,0.700058,0.312251,0.551616,0.289194,0.793844,0.604534,0.517555,0.375415,0.677613,0.437507,0.580416,0.273269,0.573404,0.554502,0.587176,0.800481,0.644100,0.520544,0.471673,0.637328,0.319601
0.470913,0.728514,0.534500,0.426175,0.674167,0.447614,0.759745,0.555165,0.651328,0.649366,0.639102,0.564076,0.755758,0.714506,0.430128,0.583648,0.266932,0.425621,0.591808,0.405704,0.669836,0.508631
0.706808,0.281682,0.622358,0.250852,0.184567,0.239840,0.627642,0.359693,0.512277,0.549292,0.666576,0.626571,0.310818,0.323694,0.230526,0.365683,0.443100,0.455415,0.614739,0.642793,0.411750,0.494637
0.416955,0.579447,0.570307,0.601852,0.444749,0.347723,0.454548,0.721495,0.396540,0.743841,0.605402,0.476387,0.648283,0.545313,0.650605,0.439687,0.741292,0.568652,0.693201,0.462385,0.724029,0.531214
0.711831,0.730066,0.422222,0.314329,0.433991,0.426838,0.507372,0.488412,0.888492,0.295373,0.329851,0.378967,0.517013,0.447659,0.423745,0.387486,0.361414,0.273265,0.630197,0.335971,0.466084,0.429457
0.612110,0.763608,0.466024,0.597011,0.381709,0.636203,0.330952,0.315490,0.609250,0.286473,0.687887,0.151879,0.669762,0.287874,0.613431,0.836089,0.448294,0.531735,0.526171,0.585861,0.441977,0.750508
0.384866,0.467806,0.605951,0.500177,0.443301,0.723521,0.668480,0.495244,0.722052,0.417808,0.416080,0.722237,0.682014,0.622504,0.348515,0.760079,0.630312,0.756258,0.273664,0.826472,0.339458,0.541471
0.452959,0.651365,0.691708,0.222616,0.403766,0.514812,0.620895,0.717508,0.802189,0.648782,0.413716,0.749168,0.349572,0.348771,0.725813,0.415094,0.613639,0.278941,0.589232,0.666549,0.383195,0.563404
0.658005,0.673602,0.456754,0.571930,0.201929,0.555514,0.768719,0.759890,0.451368,0.764977,0.425990,0.731478,0.856431,0.657377,0.554040,0.706605,0.410113,0.655718,0.572273,0.286828,0.461520,0.372122
0.289417,0.703722,0.681276,0.506376,0.462421,0.366970,0.790893,0.494236,0.562321,0.664807,0.803047,0.677947,0.208632,0.388924,0.653197,0.369446,0.520512,0.334881,0.272460,0.328495,0.713395,0.389441
0.290695,0.451026,0.561972,0.618880,0.597000,0.566280,0.580126,0.502341,0.703649,0.448590,0.510688,0.809933,0.677536,0.537433,0.240669,0.885519,0.587841,0.790593,0.350240,0.587630,0.320704,0.515453
0.237767,0.509901,0.448798,0.642742,0.406639,0.345869,0.247492,0.110259,0.615895,0.493337,0.500196,0.776139,0.843093,0.298564,0.590254,0.370385,0.212687,0.756411,0.473264,0.492281,0.566752,0.585565
0.512182,0.780813,0.457020,0.611610,0.299283,0.563365,0.501636,0.347272,0.515947,0.131095,0.789070,0.326122,0.574455,0.438879,0.631728,0.742647,0.440018,0.570670,0.591902,0.679497,0.280427,0.766579
0.424330,0.630143,0.581678,0.658701,0.250925,0.317046,0.378060,0.720207,0.330554,0.674669,0.568148,0.533393,0.761747,0.558468,0.562160,0.571250,0.903062,0.587442,0.660923,0.339062,0.754589,0.561272
0.785969,0.502386,0.543412,0.579199,0.525373,0.305772,0.588775,0.324605,0.432289,0.426728,0.203603,0.836103,0.897884,0.717986,0.765470,0.731290,0.520058,0.338212,0.385254,0.413849,0.239040,0.188067
0.526612,0.406066,0.647996,0.398483,0.567875,0.339222,0.350627,0.551928,0.438128,0.704137,0.643820,0.705700,0.801208,0.205944,0.575414,0.561447,0.787673,0.579750,0.196610,0.198614,0.227649,0.859682
0.509741,0.477198,0.511799,0.565907,0.382039,0.294793,0.469412,0.744688,0.397360,0.836121,0.469172,0.547300,0.772566,0.540343,0.596811,0.513463,0.838826,0.694119,0.713569,0.398289,0.639746,0.613468
0.508622,0.765388,0.731602,0.388703,0.266311,0.581922,0.687142,0.787363,0.765669,0.805215,0.226322,0.819110,0.420277,0.441253,0.715562,0.354025,0.620018,0.306375,0.646527,0.678207,0.392437,0.450118
0.515523,0.728628,0.342409,0.562343,0.325126,0.733538,0.619612,0.449313,0.382954,0.656500,0.426883,0.552612,0.295052,0.575047,0.488979,0.572531,0.727544,0.623524,0.494052,0.444153,0.620736,0.274810
0.508770,0.261109,0.675411,0.355227,0.492758,0.453287,0.374353,0.498092,0.408044,0.874276,0.668892,0.582363,0.844462,0.328165,0.477793,0.540384,0.686274,0.398395,0.407195,0.242599,0.177892,0.793682
0.529102,0.300734,0.659385,0.387640,0.607929,0.334248,0.294007,0.471687,0.487914,0.792288,0.570100,0.693337,0.823659,0.310772,0.561941,0.523705,0.761775,0.347600,0.372901,0.322287,0.158530,0.873944
0.265704,0.648305,0.333291,0.647209,0.717242,0.610043,0.452399,0.474690,0.582572,0.370812,0.436395,0.258073,0.591855,0.308870,0.703587,0.370394,0.606090,0.357572,0.654386,0.718293,0.585298,0.175316
0.649286,0.632651,0.413284,0.522112,0.310184,0.575910,0.736199,0.737274,0.368336,0.745334,0.332747,0.800634,0.842133,0.667610,0.499510,0.650063,0.439885,0.634270,0.611149,0.162014,0.510465,0.339352
0.577935,0.643314,0.287371,0.346504,0.428617,0.527856,0.590683,0.446169,0.762437,0.284234,0.313831,0.352110,0.604936,0.321928,0.432005,0.357145,0.278649,0.399021,0.551859,0.401933,0.364406,0.514496
0.362719,0.735750,0.142936,0.555613,0.569834,0.606445,0.294993,0.472506,0.647073,0.409674,0.414196,0.421268,0.457292,0.258789,0.592238,0.342988,0.560335,0.359387,0.586765,0.885265,0.538621,0.215085
0.537987,0.231040,0.656214,0.295085,0.280255,0.254179,0.630273,0.274597,0.518536,0.540462,0.746884,0.625224,0.332123,0.250375,0.231583,0.430038,0.371022,0.423333,0.635254,0.522773,0.324947,0.420205
0.287359,0.430420,0.491226,0.650754,0.437446,0.337877,0.280659,0.234437,0.598733,0.453769,0.576297,0.734502,0.851941,0.337491,0.632473,0.449256,0.257446,0.668116,0.426071,0.495551,0.646198,0.756494
0.322781,0.741050,0.665747,0.229286,0.407962,0.329302,0.721341,0.778531,0.706045,0.692246,0.419943,0.869541,0.346840,0.442272,0.739860,0.348159,0.627024,0.349875,0.649284,0.732280,0.426576,0.344283
0.323741,0.534186,0.298799,0.640974,0.343287,0.404697,0.280461,0.377450,0.533245,0.478735,0.511875,0.704288,0.840271,0.380204,0.583831,0.458056,0.374931,0.606545,0.414967,0.495662,0.651508,0.651850
0.478237,0.387059,0.784766,0.552173,0.547110,0.307602,0.425958,0.517368,0.458239,0.720447,0.656387,0.697255,0.799411,0.148290,0.542943,0.659703,0.777238,0.478017,0.329825,0.224468,0.281199,0.802756
0.312922,0.583743,0.762321,0.607634,0.485376,0.229354,0.647160,0.476125,0.779122,0.690247,0.778822,0.740036,0.161194,0.466171,0.563173,0.332372,0.607108,0.319851,0.352118,0.227770,0.653777,0.269895
0.792952,0.271475,0.766503,0.361790,0.724024,0.519947,0.805977,0.594757,0.609182,0.274258,0.393891,0.239364,0.361179,0.269203,0.448074,0.569417,0.270689,0.553211,0.520646,0.385058,0.497115,0.312346
0.526419,0.710399,0.602518,0.466768,0.736734,0.370829,0.763560,0.637524,0.641437,0.571193,0.623648,0.441112,0.754042,0.492598,0.403428,0.563944,0.223057,0.334849,0.577467,0.403882,0.555189,0.439220
0.782208,0.465030,0.441577,0.590307,0.369868,0.200807,0.630421,0.270704,0.526393,0.391166,0.375178,0.639369,0.793143,0.717602,0.730556,0.668319,0.416308,0.335590,0.459568,0.354078,0.217411,0.238294
0.365471,0.451540,0.762472,0.805069,0.548303,0.364766,0.633752,0.466281,0.782091,0.321367,0.628214,0.441374,0.357690,0.667280,0.315486,0.487158,0.526417,0.470240,0.610446,0.402088,0.669719,0.462852
0.348094,0.535510,0.394841,0.520914,0.448637,0.406749,0.280529,0.391310,0.563107,0.423214,0.448533,0.639523,0.666909,0.443590,0.638541,0.394887,0.233939,0.680212,0.431193,0.405697,0.608096,0.718970
