0.773991,0.458513,0.666340,0.635412,0.555393,0.445624,0.656893,0.349906,0.476007,0.307809,0.419236,0.291621,0.379118,0.784777,0.340321,0.844456,0.590646,0.371329,0.694348,0.467800,0.327286,0.624939,0.462242,0.411146,0.391524,0.586125,0.330941,0.646674,0.429815,0.605172,0.470872,0.697158,0.706902,0.248252,0.565501,0.739192,0.517280,0.730612,0.330624,0.599353,0.600686,0.381210,0.223820,0.497430,0.889056,0.389569,0.627056,0.307982,0.415633,0.365524,0.679989,0.640723,0.565569,0.322736,0.659099,0.341280,0.488668,0.469474,0.526340,0.236123,0.598364,0.698134,0.554765,0.624871,0.357748,0.347264,0.459109,0.791532,0.283915,0.534530,0.389615,0.477842,0.254967,0.439976,0.313531,0.637199,0.658187,0.506459,0.637410,0.244445,0.472849,0.268929,0.584792,0.689255,0.579462,0.365952,0.431655,0.788889,0.788832,0.737468,0.364488,0.639231,0.462737,0.542464,0.522964,0.636828
0.499641,0.350126,0.744557,0.565207,0.596323,0.710091,0.516638,0.763946,0.450418,0.338855,0.617769,0.666515,0.371341,0.620198,0.728324,0.546720,0.223156,0.695622,0.520889,0.746007,0.558679,0.247778,0.364852,0.624732,0.224963,0.344267,0.744004,0.785370,0.240837,0.252560,0.432231,0.306599,0.338284,0.525191,0.458536,0.790627,0.497705,0.617158,0.798308,0.226962,0.195103,0.408354,0.225587,0.239861,0.394549,0.441143,0.707860,0.726163,0.576841,0.841643,0.748579,0.372220,0.455659,0.661297,0.580691,0.280797,0.284784,0.538783,0.433073,0.632089,0.543029,0.428680,0.199428,0.402693,0.576514,0.375323,0.486881,0.769453,0.735072,0.396261,0.513205,0.596474,0.704207,0.456032,0.273220,0.714916,0.519682,0.692083,0.384820,0.610345,0.630623,0.414844,0.637493,0.346238,0.545782,0.386333,0.665462,0.218828,0.296567,0.602196,0.430349,0.539301,0.737743,0.721958,0.419120,0.534943
0.302583,0.533123,0.593014,0.375353,0.480824,0.677565,0.521862,0.683687,0.269575,0.335372,0.656164,0.622064,0.338681,0.180703,0.286492,0.208614,0.710520,0.297127,0.525144,0.500496,0.619298,0.576610,0.198118,0.632886,0.524418,0.505435,0.597904,0.382303,0.268720,0.314240,0.457452,0.232162,0.685878,0.581084,0.197428,0.669275,0.769301,0.649659,0.538606,0.712031,0.338998,0.257365,0.620465,0.847419,0.348311,0.560875,0.223531,0.501858,0.467748,0.300441,0.545021,0.645722,0.571531,0.776428,0.839223,0.483113,0.345086,0.368693,0.671643,0.385007,0.253041,0.714738,0.815738,0.451839,0.643839,0.428248,0.469715,0.302625,0.308569,0.329300,0.494317,0.731222,0.211456,0.305714,0.247519,0.765295,0.403611,0.371169,0.707229,0.263986,0.388020,0.789395,0.221560,0.094834,0.821077,0.385323,0.537877,0.646329,0.460129,0.290190,0.737741,0.354010,0.193217,0.208406,0.398949,0.312426
0.195947,0.735705,0.334809,0.649906,0.386875,0.719479,0.293442,0.595832,0.284238,0.625057,0.490113,0.605565,0.450704,0.489821,0.285329,0.295199,0.493101,0.288039,0.615261,0.445175,0.277547,0.312907,0.246568,0.555616,0.719270,0.653693,0.720105,0.491772,0.218876,0.629354,0.818902,0.285894,0.265153,0.459092,0.507276,0.743243,0.771083,0.343977,0.374211,0.575487,0.518693,0.512469,0.629545,0.261822,0.686779,0.383252,0.728168,0.414771,0.729165,0.624896,0.579373,0.240318,0.280222,0.693231,0.699211,0.616766,0.345739,0.675038,0.376545,0.638412,0.772528,0.717464,0.528393,0.506637,0.413388,0.790288,0.704949,0.303721,0.426289,0.460041,0.513573,0.298326,0.719324,0.219955,0.418044,0.236966,0.222233,0.382411,0.541309,0.713251,0.273162,0.794097,0.759402,0.225515,0.627558,0.576298,0.615351,0.305688,0.233046,0.665070,0.525680,0.752426,0.687257,0.686536,0.474977,0.270296
0.516576,0.668298,0.758700,0.227199,0.318556,0.346657,0.512228,0.549387,0.539021,0.736563,0.644580,0.300010,0.395536,0.563676,0.447310,0.648625,0.449006,0.784100,0.262223,0.512933,0.736729,0.200543,0.381300,0.299402,0.817862,0.499261,0.718004,0.725751,0.156857,0.498275,0.521357,0.647287,0.779838,0.344724,0.787888,0.617878,0.379181,0.304020,0.538002,0.509260,0.342221,0.571355,0.439917,0.468276,0.261095,0.572811,0.629251,0.326546,0.562210,0.478433,0.424456,0.369710,0.741089,0.679273,0.549883,0.669282,0.670157,0.442225,0.428583,0.437596,0.439548,0.592802,0.649706,0.770296,0.220730,0.581533,0.500574,0.512861,0.545648,0.849829,0.348637,0.775752,0.346396,0.571199,0.591253,0.729665,0.748846,0.629790,0.564429,0.733408,0.537583,0.307363,0.228634,0.795840,0.641892,0.438548,0.264025,0.630840,0.604322,0.573820,0.640639,0.469772,0.726639,0.539776,0.773892,0.691836
0.455155,0.534071,0.590399,0.867326,0.577529,0.745684,0.528104,0.492683,0.516722,0.778067,0.531407,0.749344,0.578294,0.353557,0.367896,0.508826,0.270879,0.721773,0.563710,0.490789,0.106564,0.711005,0.624224,0.703468,0.319650,0.250026,0.363690,0.720175,0.336699,0.625159,0.472215,0.629102,0.171921,0.570618,0.276999,0.402174,0.730142,0.788474,0.269282,0.617859,0.715410,0.546609,0.497179,0.625402,0.713897,0.468429,0.574511,0.583865,0.672495,0.264277,0.750500,0.715192,0.647864,0.683652,0.650498,0.484096,0.520672,0.557775,0.784115,0.770456,0.778340,0.569550,0.543211,0.711300,0.289915,0.669441,0.383357,0.609502,0.542511,0.459646,0.670574,0.484104,0.419183,0.460806,0.342833,0.332412,0.238605,0.579938,0.525247,0.753292,0.649886,0.242187,0.590235,0.589721,0.346639,0.304693,0.411021,0.629402,0.681195,0.786242,0.619931,0.302306,0.506674,0.386001,0.589830,0.305790
0.491089,0.328537,0.277102,0.253116,0.246197,0.536197,0.786040,0.543637,0.638792,0.304849,0.261926,0.331737,0.379332,0.814362,0.795339,0.227814,0.559014,0.383002,0.595197,0.529672,0.358424,0.273386,0.570710,0.299573,0.754482,0.540334,0.268809,0.532005,0.304180,0.235754,0.450542,0.798770,0.635989,0.478508,0.282902,0.528201,0.760894,0.450911,0.718827,0.791020,0.675068,0.331657,0.221936,0.420923,0.230222,0.724430,0.480140,0.333101,0.501627,0.310423,0.537265,0.286250,0.192980,0.490927,0.718863,0.622402,0.287179,0.181080,0.466597,0.440020,0.690476,0.708798,0.192279,0.340666,0.417972,0.370999,0.752032,0.272742,0.639600,0.783418,0.524935,0.685231,0.522469,0.638778,0.590627,0.788492,0.520380,0.627569,0.749451,0.672455,0.658275,0.737084,0.327388,0.404794,0.314444,0.719616,0.555348,0.707299,0.265221,0.525497,0.671454,0.739837,0.605762,0.445399,0.240464,0.492500
0.439155,0.474422,0.739988,0.285388,0.421930,0.294885,0.649219,0.282561,0.784222,0.755252,0.317911,0.262243,0.414499,0.438615,0.738856,0.608133,0.237373,0.651654,0.499214,0.372967,0.301968,0.553844,0.508151,0.699827,0.236227,0.299969,0.355104,0.206475,0.594759,0.765451,0.826291,0.707327,0.294775,0.797782,0.539233,0.634146,0.192139,0.288708,0.789981,0.264619,0.574511,0.642070,0.310661,0.512565,0.405222,0.511995,0.371284,0.576432,0.686529,0.793201,0.349010,0.274540,0.385147,0.595423,0.653615,0.275709,0.258307,0.802868,0.211391,0.659329,0.809008,0.587294,0.516107,0.382830,0.589820,0.450433,0.475272,0.644354,0.186098,0.371596,0.285181,0.595148,0.469234,0.549891,0.479800,0.479705,0.710363,0.557429,0.475184,0.793325,0.757242,0.389712,0.406884,0.586633,0.463143,0.368604,0.686373,0.798192,0.327753,0.673115,0.522355,0.612773,0.351453,0.706889,0.839777,0.435454
0.863417,0.696485,0.498624,0.453145,0.317612,0.383905,0.283280,0.398170,0.299338,0.553952,0.464473,0.226641,0.481729,0.249995,0.562767,0.508879,0.528711,0.632383,0.307672,0.584345,0.526432,0.255698,0.471410,0.278981,0.779695,0.623160,0.162445,0.673457,0.480929,0.749737,0.464444,0.726642,0.364832,0.382101,0.416632,0.295512,0.502967,0.556971,0.428041,0.681551,0.465329,0.459349,0.490322,0.519801,0.349873,0.295866,0.820611,0.383255,0.541088,0.189563,0.257031,0.296283,0.695231,0.354041,0.432795,0.352011,0.403926,0.698866,0.610792,0.803221,0.555093,0.067108,0.480577,0.240275,0.401274,0.565723,0.532550,0.300148,0.551609,0.625904,0.584880,0.419879,0.312337,0.538381,0.512237,0.664049,0.546979,0.771002,0.671486,0.494981,0.283609,0.617282,0.512136,0.707822,0.744345,0.695253,0.547868,0.589401,0.322053,0.731414,0.641138,0.751351,0.770383,0.480388,0.422503,0.345118
0.490051,0.362209,0.393402,0.590881,0.370769,0.695648,0.333071,0.597186,0.809967,0.765354,0.781997,0.602980,0.549974,0.487536,0.502675,0.342889,0.212862,0.645377,0.377394,0.315904,0.618322,0.575253,0.626019,0.247720,0.476327,0.475096,0.515187,0.357020,0.540627,0.227302,0.271603,0.775988,0.285053,0.605323,0.458873,0.798587,0.678152,0.456074,0.424835,0.406230,0.411576,0.274301,0.326915,0.479329,0.773575,0.358876,0.720406,0.747997,0.358525,0.334369,0.575411,0.354467,0.489773,0.206340,0.744812,0.237657,0.318871,0.440538,0.913385,0.434373,0.225509,0.282810,0.406334,0.438609,0.363244,0.218734,0.652506,0.404172,0.269501,0.389588,0.509440,0.534347,0.564689,0.617435,0.453833,0.765255,0.281900,0.419231,0.433526,0.664423,0.777301,0.729047,0.384698,0.540289,0.625097,0.475157,0.203236,0.312622,0.198269,0.485097,0.566055,0.371451,0.576806,0.671085,0.296288,0.543737
0.669194,0.647406,0.580772,0.705786,0.236694,0.948384,0.356936,0.367995,0.563485,0.391157,0.637550,0.263349,0.457399,0.362318,0.632200,0.635250,0.399440,0.281273,0.642531,0.510281,0.706977,0.507597,0.506133,0.321204,0.599182,0.511163,0.325146,0.516125,0.552724,0.496623,0.794970,0.446041,0.744264,0.550677,0.619221,0.410796,0.378888,0.686825,0.214990,0.656416,0.478254,0.486175,0.801440,0.199897,0.518453,0.131247,0.506741,0.385808,0.515424,0.778194,0.678114,0.455862,0.600819,0.639942,0.480001,0.575618,0.362944,0.338657,0.219671,0.682947,0.543719,0.519660,0.789778,0.446023,0.407403,0.359529,0.273666,0.595137,0.298070,0.308989,0.447089,0.719862,0.290495,0.569339,0.469897,0.571802,0.386232,0.305742,0.495493,0.628985,0.274668,0.583962,0.405088,0.386414,0.262811,0.475706,0.542485,0.650498,0.260473,0.353986,0.246089,0.184053,0.608807,0.326728,0.452045,0.596277
0.192871,0.574222,0.654963,0.521280,0.375306,0.541425,0.243235,0.428468,0.328108,0.503216,0.695702,0.651888,0.261231,0.426671,0.513225,0.109744,0.655131,0.471985,0.312388,0.687765,0.476086,0.858920,0.304412,0.747986,0.227437,0.667411,0.343980,0.598608,0.580437,0.619932,0.663165,0.329898,0.348210,0.685438,0.611819,0.693424,0.295345,0.316255,0.389024,0.719789,0.462562,0.665444,0.364404,0.620158,0.502351,0.726938,0.408035,0.239534,0.609701,0.572277,0.205621,0.391940,0.640060,0.298895,0.579929,0.508987,0.193595,0.569971,0.642905,0.702363,0.831129,0.578112,0.266238,0.741569,0.366182,0.724563,0.805163,0.409353,0.615102,0.589487,0.651768,0.826003,0.279188,0.382758,0.624306,0.509497,0.831852,0.454895,0.647880,0.325699,0.341629,0.358217,0.654756,0.156925,0.714995,0.864697,0.569680,0.318352,0.281670,0.261138,0.695576,0.260029,0.800559,0.492046,0.267287,0.558920
0.462371,0.663210,0.357857,0.703959,0.421228,0.721679,0.355678,0.615340,0.282218,0.441318,0.529497,0.238590,0.453200,0.579456,0.582964,0.653214,0.597398,0.471430,0.494041,0.732307,0.732974,0.529983,0.709926,0.620675,0.401140,0.397066,0.680813,0.483047,0.528489,0.180275,0.796028,0.481739,0.457620,0.298631,0.504530,0.368708,0.436544,0.455605,0.677354,0.408622,0.615461,0.603018,0.510243,0.301321,0.374475,0.344034,0.646398,0.487805,0.381907,0.528220,0.685897,0.617310,0.463711,0.447199,0.657014,0.554306,0.655943,0.743803,0.272950,0.597603,0.391956,0.526214,0.354444,0.582738,0.862193,0.716287,0.573337,0.439950,0.529368,0.809124,0.310486,0.605294,0.675323,0.732793,0.461476,0.535968,0.360043,0.402385,0.305624,0.387376,0.475758,0.245638,0.488489,0.641854,0.424779,0.478633,0.135975,0.618997,0.386262,0.298469,0.540670,0.503851,0.810987,0.280477,0.457646,0.386981
0.461973,0.504443,0.671997,0.410348,0.752035,0.620821,0.186755,0.568824,0.349222,0.285154,0.627638,0.606322,0.617420,0.298177,0.428480,0.385432,0.593965,0.593007,0.596326,0.274477,0.482917,0.562747,0.424734,0.411490,0.694400,0.623017,0.468084,0.471813,0.736645,0.254340,0.656185,0.193231,0.312654,0.703725,0.357919,0.640678,0.582744,0.361389,0.604996,0.692562,0.678038,0.408032,0.662072,0.664503,0.463693,0.537551,0.472561,0.738647,0.239743,0.564688,0.484284,0.401609,0.671959,0.667337,0.576549,0.220107,0.370166,0.154952,0.353852,0.505422,0.716007,0.576341,0.601272,0.691715,0.239890,0.619868,0.473681,0.402599,0.584287,0.332106,0.366154,0.647833,0.385608,0.368806,0.488219,0.800286,0.677929,0.420438,0.252389,0.607557,0.369170,0.585618,0.712679,0.742983,0.257870,0.538940,0.683900,0.523049,0.714201,0.679874,0.704455,0.582545,0.738940,0.634809,0.681982,0.537450
0.690350,0.821978,0.337464,0.639393,0.421718,0.455051,0.359850,0.382766,0.307616,0.413560,0.455552,0.791680,0.331251,0.286465,0.636824,0.282541,0.557258,0.465552,0.182618,0.648292,0.262905,0.465116,0.588429,0.686749,0.353186,0.624419,0.406919,0.753393,0.772230,0.520193,0.395129,0.440497,0.234688,0.526739,0.613792,0.566057,0.516474,0.297677,0.367460,0.304792,0.484629,0.396696,0.634665,0.654587,0.522002,0.551023,0.321990,0.353311,0.711938,0.756768,0.403998,0.610153,0.667799,0.458442,0.440069,0.282798,0.617637,0.552704,0.591520,0.237200,0.596150,0.354534,0.725174,0.357519,0.482983,0.812663,0.240032,0.475169,0.280269,0.291253,0.651972,0.555641,0.659260,0.267947,0.247562,0.436888,0.713387,0.302667,0.427645,0.270936,0.603463,0.619654,0.525616,0.544511,0.159373,0.597113,0.308932,0.340011,0.748339,0.726543,0.627431,0.197642,0.364491,0.438853,0.770367,0.216378
0.701101,0.352829,0.298459,0.544108,0.269272,0.631460,0.548989,0.677379,0.406928,0.290885,0.212501,0.515312,0.331133,0.742917,0.487526,0.581713,0.428699,0.269890,0.302761,0.520238,0.411657,0.336698,0.668084,0.497983,0.434238,0.725978,0.503250,0.735192,0.701378,0.561545,0.355602,0.589728,0.750156,0.356358,0.673451,0.769844,0.375003,0.494712,0.780837,0.299599,0.652925,0.314953,0.756317,0.611446,0.437807,0.263777,0.590016,0.780935,0.734218,0.578129,0.803882,0.499847,0.384511,0.476594,0.421476,0.820911,0.360788,0.752679,0.436241,0.253357,0.221797,0.479665,0.337031,0.547771,0.454030,0.817436,0.769163,0.431737,0.421877,0.495424,0.504180,0.661893,0.501590,0.426592,0.313556,0.706988,0.252805,0.672902,0.271192,0.640189,0.354737,0.755008,0.359531,0.435337,0.792413,0.467311,0.415031,0.209522,0.499335,0.366587,0.280683,0.736634,0.723197,0.628497,0.478401,0.819133
0.578713,0.166435,0.273023,0.493454,0.536999,0.676651,0.417028,0.481293,0.569412,0.317237,0.247315,0.369817,0.662065,0.508559,0.614533,0.458265,0.346519,0.469382,0.345116,0.724873,0.785534,0.278413,0.254918,0.448942,0.445150,0.376296,0.699620,0.452519,0.779925,0.351161,0.637129,0.323042,0.642313,0.581480,0.640630,0.526280,0.743581,0.824308,0.386210,0.653443,0.747034,0.815400,0.446183,0.225626,0.831014,0.476206,0.207311,0.274944,0.815588,0.547027,0.223382,0.627602,0.273290,0.745463,0.405451,0.628843,0.428877,0.193983,0.596244,0.652627,0.692020,0.580179,0.695724,0.705734,0.828249,0.265189,0.520592,0.339100,0.577796,0.367808,0.339929,0.758047,0.495965,0.668656,0.314524,0.221316,0.622463,0.658593,0.164937,0.511491,0.548372,0.196803,0.469916,0.613964,0.104542,0.523855,0.607629,0.770654,0.316373,0.660205,0.531680,0.507439,0.602750,0.664359,0.621042,0.232674
0.469949,0.510718,0.828438,0.546468,0.717984,0.261841,0.317233,0.633839,0.637109,0.736392,0.469029,0.393729,0.391417,0.449218,0.649763,0.756653,0.325832,0.185119,0.466752,0.312917,0.609901,0.574959,0.513908,0.580931,0.346458,0.709613,0.273095,0.326269,0.751742,0.705185,0.770940,0.730941,0.450621,0.819820,0.315296,0.187349,0.513736,0.382856,0.507184,0.468483,0.517832,0.605530,0.715923,0.429986,0.691670,0.645028,0.294988,0.681715,0.313015,0.476150,0.226609,0.316501,0.583852,0.805197,0.424752,0.457286,0.394414,0.712295,0.599477,0.647747,0.546394,0.632827,0.740512,0.539592,0.441667,0.437799,0.304170,0.770543,0.701506,0.737173,0.477717,0.738135,0.724919,0.725828,0.316070,0.415196,0.258883,0.627907,0.514705,0.449432,0.575548,0.554423,0.601701,0.768200,0.703935,0.715774,0.386420,0.693086,0.252989,0.737598,0.655010,0.743600,0.451373,0.508662,0.276591,0.651970
0.779109,0.453577,0.322688,0.574378,0.568987,0.460512,0.377804,0.536767,0.845003,0.362936,0.325200,0.257444,0.737539,0.435539,0.226143,0.560929,0.827605,0.536660,0.437346,0.563947,0.414347,0.554661,0.483577,0.468544,0.767428,0.584604,0.699783,0.428155,0.445555,0.372783,0.140999,0.614513,0.400783,0.313115,0.331409,0.373625,0.356809,0.276311,0.221298,0.506595,0.655318,0.442384,0.781848,0.605338,0.756967,0.748332,0.598076,0.595829,0.278364,0.395171,0.359106,0.393323,0.506825,0.207706,0.337031,0.264284,0.372522,0.588742,0.285372,0.277141,0.345041,0.644037,0.692067,0.732816,0.630738,0.323459,0.357504,0.404174,0.777010,0.541545,0.426583,0.384896,0.313319,0.730974,0.341084,0.334419,0.718186,0.856677,0.530872,0.641478,0.589399,0.404323,0.328818,0.479700,0.343600,0.538762,0.850403,0.562489,0.774010,0.785807,0.525374,0.515896,0.595934,0.746617,0.566343,0.696607
